Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tipoff Winner,Tipoff Winner Link,Tipoff Loser,Tipoff Loser Link,Tipoff Winner Scores
199711250CHH,https://www.basketball-reference.com/boxscores/pbp/199711250CHH.html,Charlotte Hornets,Detroit Pistons,CHH,DET,A. Mason,D. Reid,G. Hill,CHH,DET,V. Divac,/players/d/divacvl01.html,DET,CHH,A. Mason,/players/m/masonan01.html,D. Reid,/players/r/reiddo01.html,0
199711250DAL,https://www.basketball-reference.com/boxscores/pbp/199711250DAL.html,Dallas Mavericks,San Antonio Spurs,DAL,SAS,S. Bradley,D. Robinson,D. Robinson,SAS,DAL,T. Duncan,/players/d/duncati01.html,SAS,DAL,D. Robinson,/players/r/robinda01.html,S. Bradley,/players/b/bradlsh01.html,1
199711250GSW,https://www.basketball-reference.com/boxscores/pbp/199711250GSW.html,Golden State Warriors,New Jersey Nets,GSW,NJN,E. Dampier,J. Williams,K. Kittles,NJN,GSW,C. Gatling,/players/g/gatlich01.html,NJN,GSW,J. Williams,/players/w/willija01.html,E. Dampier,/players/d/dampier01.html,1
199711250MIA,https://www.basketball-reference.com/boxscores/pbp/199711250MIA.html,Miami Heat,Los Angeles Lakers,MIA,LAL,P. Brown,E. Campbell,I. Austin,MIA,LAL,V. Lenard,/players/l/lenarvo01.html,MIA,LAL,P. Brown,/players/b/brownpj01.html,E. Campbell,/players/c/campbel01.html,1
199711250SAC,https://www.basketball-reference.com/boxscores/pbp/199711250SAC.html,Sacramento Kings,Denver Nuggets,SAC,DEN,O. Polynice,D. Garrett,E. Washington,DEN,SAC,J. Wolf,/players/w/wolfjo01.html,DEN,SAC,D. Garrett,/players/g/garrede01.html,O. Polynice,/players/p/polynol01.html,1
199711250SEA,https://www.basketball-reference.com/boxscores/pbp/199711250SEA.html,Seattle SuperSonics,Chicago Bulls,SEA,CHI,V. Baker,L. Longley,M. Jordan,SEA,CHI,G. Payton,/players/p/paytoga01.html,CHI,SEA,V. Baker,/players/b/bakervi01.html,L. Longley,/players/l/longllu01.html,0
199711260BOS,https://www.basketball-reference.com/boxscores/pbp/199711260BOS.html,Boston Celtics,Los Angeles Lakers,BOS,LAL,T. Knight,E. Campbell,R. Mercer,BOS,LAL,R. Mercer,/players/m/mercero01.html,BOS,LAL,T. Knight,/players/k/knightr01.html,E. Campbell,/players/c/campbel01.html,1
199711260LAC,https://www.basketball-reference.com/boxscores/pbp/199711260LAC.html,Los Angeles Clippers,Sacramento Kings,LAC,SAC,L. Wright,O. Polynice,T. Dehere,SAC,LAC,M. Richmond,/players/r/richmmi01.html,SAC,LAC,O. Polynice,/players/p/polynol01.html,L. Wright,/players/w/wrighlo02.html,1
199711260MIL,https://www.basketball-reference.com/boxscores/pbp/199711260MIL.html,Milwaukee Bucks,Vancouver Grizzlies,MIL,VAN,E. Johnson,O. Thorpe,G. Robinson,VAN,MIL,A. Daniels,/players/d/daniean01.html,MIL,VAN,O. Thorpe,/players/t/thorpot01.html,E. Johnson,/players/j/johnser02.html,0
199711260MIN,https://www.basketball-reference.com/boxscores/pbp/199711260MIN.html,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,K. Garnett,A. Sabonis,S. Roberts,POR,MIN,K. Anderson,/players/a/anderke01.html,MIN,POR,A. Sabonis,/players/s/sabonar01.html,K. Garnett,/players/g/garneke01.html,0
199711260ORL,https://www.basketball-reference.com/boxscores/pbp/199711260ORL.html,Orlando Magic,Miami Heat,ORL,MIA,R. Seikaly,P. Brown,R. Seikaly,MIA,ORL,T. Hardaway,/players/h/hardati01.html,ORL,MIA,P. Brown,/players/b/brownpj01.html,R. Seikaly,/players/s/seikaro01.html,0
199711260PHI,https://www.basketball-reference.com/boxscores/pbp/199711260PHI.html,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,E. Montross,Z. Ilgauskas,Z. Ilgauskas,CLE,PHI,S. Kemp,/players/k/kempsh01.html,CLE,PHI,Z. Ilgauskas,/players/i/ilgauzy01.html,E. Montross,/players/m/montrer01.html,1
199711260PHO,https://www.basketball-reference.com/boxscores/pbp/199711260PHO.html,Phoenix Suns,New Jersey Nets,PHO,NJN,A. McDyess,J. Williams,K. Gill,PHO,NJN,H. Williams,/players/w/williho01.html,NJN,PHO,A. McDyess,/players/m/mcdyean01.html,J. Williams,/players/w/willija01.html,0
199711260SAS,https://www.basketball-reference.com/boxscores/pbp/199711260SAS.html,San Antonio Spurs,Washington Wizards,SAS,WAS,D. Robinson,C. Webber,D. Robinson,SAS,WAS,A. Johnson,/players/j/johnsav01.html,SAS,WAS,D. Robinson,/players/r/robinda01.html,C. Webber,/players/w/webbech01.html,1
199711260TOR,https://www.basketball-reference.com/boxscores/pbp/199711260TOR.html,Toronto Raptors,Atlanta Hawks,TOR,ATL,J. Wallace,D. Mutombo,E. Gray,ATL,TOR,C. Laettner,/players/l/laettch01.html,ATL,TOR,D. Mutombo,/players/m/mutomdi01.html,J. Wallace,/players/w/wallajo01.html,1
199711270IND,https://www.basketball-reference.com/boxscores/pbp/199711270IND.html,Indiana Pacers,Vancouver Grizzlies,IND,VAN,,,,,,,,,,,,
199711280BOS,https://www.basketball-reference.com/boxscores/pbp/199711280BOS.html,Boston Celtics,Phoenix Suns,BOS,PHO,P. Ellison,A. McDyess,G. Minor,PHO,BOS,R. Chapman,/players/c/chapmre01.html,BOS,PHO,A. McDyess,/players/m/mcdyean01.html,P. Ellison,/players/e/ellispe01.html,0
199711280CHH,https://www.basketball-reference.com/boxscores/pbp/199711280CHH.html,Charlotte Hornets,Cleveland Cavaliers,CHH,CLE,V. Divac,Z. Ilgauskas,V. Divac,CLE,CHH,S. Kemp,/players/k/kempsh01.html,CHH,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,V. Divac,/players/d/divacvl01.html,0
199711280DAL,https://www.basketball-reference.com/boxscores/pbp/199711280DAL.html,Dallas Mavericks,Toronto Raptors,DAL,TOR,S. Bradley,J. Wallace,S. Bradley,DAL,TOR,K. Reeves,/players/r/reevekh01.html,DAL,TOR,S. Bradley,/players/b/bradlsh01.html,J. Wallace,/players/w/wallajo01.html,1
199711280DEN,https://www.basketball-reference.com/boxscores/pbp/199711280DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,D. Garrett,S. Roberts,T. Gugliotta,MIN,DEN,S. Marbury,/players/m/marbust01.html,MIN,DEN,S. Roberts,/players/r/roberst01.html,D. Garrett,/players/g/garrede01.html,1
199711280DET,https://www.basketball-reference.com/boxscores/pbp/199711280DET.html,Detroit Pistons,New York Knicks,DET,NYK,B. Dele,P. Ewing,B. Dele,DET,NYK,L. Hunter,/players/h/hunteli01.html,DET,NYK,B. Dele,/players/d/delebi01.html,P. Ewing,/players/e/ewingpa01.html,1
199711280IND,https://www.basketball-reference.com/boxscores/pbp/199711280IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,D. Davis,L. Longley,R. Smits,CHI,IND,D. Rodman,/players/r/rodmade01.html,IND,CHI,L. Longley,/players/l/longllu01.html,D. Davis,/players/d/davisda01.html,0
199711280LAC,https://www.basketball-reference.com/boxscores/pbp/199711280LAC.html,Los Angeles Clippers,New Jersey Nets,LAC,NJN,L. Wright,J. Williams,B. Barry,LAC,NJN,L. Murray,/players/m/murrala01.html,LAC,NJN,L. Wright,/players/w/wrighlo02.html,J. Williams,/players/w/willija01.html,1
199711280ORL,https://www.basketball-reference.com/boxscores/pbp/199711280ORL.html,Orlando Magic,Milwaukee Bucks,ORL,MIL,R. Seikaly,E. Johnson,R. Allen,MIL,ORL,R. Allen,/players/a/allenra02.html,MIL,ORL,E. Johnson,/players/j/johnser02.html,R. Seikaly,/players/s/seikaro01.html,1
199711280PHI,https://www.basketball-reference.com/boxscores/pbp/199711280PHI.html,Philadelphia 76ers,Los Angeles Lakers,PHI,LAL,E. Montross,E. Campbell,J. Jackson,LAL,PHI,R. Fox,/players/f/foxri01.html,PHI,LAL,E. Campbell,/players/c/campbel01.html,E. Montross,/players/m/montrer01.html,0
199711280POR,https://www.basketball-reference.com/boxscores/pbp/199711280POR.html,Portland Trail Blazers,Houston Rockets,POR,HOU,A. Sabonis,K. Willis,B. Grant,POR,HOU,K. Anderson,/players/a/anderke01.html,POR,HOU,A. Sabonis,/players/s/sabonar01.html,K. Willis,/players/w/willike02.html,1
199711280SEA,https://www.basketball-reference.com/boxscores/pbp/199711280SEA.html,Seattle SuperSonics,Sacramento Kings,SEA,SAC,V. Baker,O. Polynice,O. Polynice,SAC,SEA,M. Richmond,/players/r/richmmi01.html,SAC,SEA,O. Polynice,/players/p/polynol01.html,V. Baker,/players/b/bakervi01.html,1
199711280UTA,https://www.basketball-reference.com/boxscores/pbp/199711280UTA.html,Utah Jazz,Golden State Warriors,UTA,GSW,G. Foster,E. Dampier,J. Hornacek,UTA,GSW,H. Eisley,/players/e/eisleho01.html,UTA,GSW,G. Foster,/players/f/fostegr01.html,E. Dampier,/players/d/dampier01.html,1
199711290ATL,https://www.basketball-reference.com/boxscores/pbp/199711290ATL.html,Atlanta Hawks,Charlotte Hornets,ATL,CHH,D. Mutombo,V. Divac,T. Corbin,ATL,CHH,S. Smith,/players/s/smithst01.html,ATL,CHH,D. Mutombo,/players/m/mutomdi01.html,V. Divac,/players/d/divacvl01.html,1
199711290CLE,https://www.basketball-reference.com/boxscores/pbp/199711290CLE.html,Cleveland Cavaliers,Boston Celtics,CLE,BOS,Z. Ilgauskas,P. Ellison,T. Edney,BOS,CLE,A. Walker,/players/w/walkean02.html,BOS,CLE,P. Ellison,/players/e/ellispe01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
199711290GSW,https://www.basketball-reference.com/boxscores/pbp/199711290GSW.html,Golden State Warriors,Houston Rockets,GSW,HOU,E. Dampier,K. Willis,M. Elie,HOU,GSW,M. Maloney,/players/m/malonma01.html,HOU,GSW,K. Willis,/players/w/willike02.html,E. Dampier,/players/d/dampier01.html,1
199711290LAC,https://www.basketball-reference.com/boxscores/pbp/199711290LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,S. Vranković,G. Foster,S. Vranković,UTA,LAC,K. Malone,/players/m/malonka01.html,LAC,UTA,G. Foster,/players/f/fostegr01.html,S. Vranković,/players/v/vrankst01.html,0
199711290MIA,https://www.basketball-reference.com/boxscores/pbp/199711290MIA.html,Miami Heat,Milwaukee Bucks,MIA,MIL,P. Brown,E. Johnson,I. Austin,MIL,MIA,T. Brandon,/players/b/brandte01.html,MIA,MIL,E. Johnson,/players/j/johnser02.html,P. Brown,/players/b/brownpj01.html,0
199711290MIN,https://www.basketball-reference.com/boxscores/pbp/199711290MIN.html,Minnesota Timberwolves,Vancouver Grizzlies,MIN,VAN,K. Garnett,O. Thorpe,S. Marbury,VAN,MIN,A. Daniels,/players/d/daniean01.html,MIN,VAN,O. Thorpe,/players/t/thorpot01.html,K. Garnett,/players/g/garneke01.html,0
199711290NYK,https://www.basketball-reference.com/boxscores/pbp/199711290NYK.html,New York Knicks,Phoenix Suns,NYK,PHO,P. Ewing,A. McDyess,A. Houston,PHO,NYK,H. Williams,/players/w/williho01.html,NYK,PHO,A. McDyess,/players/m/mcdyean01.html,P. Ewing,/players/e/ewingpa01.html,0
199711290SAS,https://www.basketball-reference.com/boxscores/pbp/199711290SAS.html,San Antonio Spurs,Dallas Mavericks,SAS,DAL,D. Robinson,S. Walker,D. Scott,SAS,DAL,T. Duncan,/players/d/duncati01.html,DAL,SAS,D. Robinson,/players/r/robinda01.html,S. Walker,/players/w/walkesa01.html,0
199711290WAS,https://www.basketball-reference.com/boxscores/pbp/199711290WAS.html,Washington Wizards,Chicago Bulls,WAS,CHI,C. Webber,L. Longley,C. Cheaney,WAS,CHI,C. Cheaney,/players/c/cheanca01.html,WAS,CHI,C. Webber,/players/w/webbech01.html,L. Longley,/players/l/longllu01.html,1
199711300ATL,https://www.basketball-reference.com/boxscores/pbp/199711300ATL.html,Atlanta Hawks,San Antonio Spurs,ATL,SAS,D. Mutombo,D. Robinson,C. Laettner,SAS,ATL,A. Johnson,/players/j/johnsav01.html,ATL,SAS,D. Robinson,/players/r/robinda01.html,D. Mutombo,/players/m/mutomdi01.html,0
199711300DET,https://www.basketball-reference.com/boxscores/pbp/199711300DET.html,Detroit Pistons,Vancouver Grizzlies,DET,VAN,B. Dele,O. Thorpe,B. Dele,DET,VAN,L. Hunter,/players/h/hunteli01.html,DET,VAN,B. Dele,/players/d/delebi01.html,O. Thorpe,/players/t/thorpot01.html,1
199711300IND,https://www.basketball-reference.com/boxscores/pbp/199711300IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,D. Davis,E. Montross,C. Weatherspoon,PHI,IND,A. Iverson,/players/i/iversal01.html,PHI,IND,E. Montross,/players/m/montrer01.html,D. Davis,/players/d/davisda01.html,1
199711300LAL,https://www.basketball-reference.com/boxscores/pbp/199711300LAL.html,Los Angeles Lakers,Toronto Raptors,LAL,TOR,E. Campbell,J. Wallace,R. Slater,LAL,TOR,E. Jones,/players/j/jonesed02.html,TOR,LAL,E. Campbell,/players/c/campbel01.html,J. Wallace,/players/w/wallajo01.html,0
199711300SAC,https://www.basketball-reference.com/boxscores/pbp/199711300SAC.html,Sacramento Kings,New Jersey Nets,SAC,NJN,O. Polynice,J. Williams,C. Williamson,NJN,SAC,S. Cassell,/players/c/cassesa01.html,SAC,NJN,J. Williams,/players/w/willija01.html,O. Polynice,/players/p/polynol01.html,0
199711300SEA,https://www.basketball-reference.com/boxscores/pbp/199711300SEA.html,Seattle SuperSonics,Orlando Magic,SEA,ORL,V. Baker,R. Seikaly,D. Strong,SEA,ORL,H. Hawkins,/players/h/hawkihe01.html,ORL,SEA,V. Baker,/players/b/bakervi01.html,R. Seikaly,/players/s/seikaro01.html,0
199712020CHH,https://www.basketball-reference.com/boxscores/pbp/199712020CHH.html,Charlotte Hornets,Sacramento Kings,CHH,SAC,,,,,,,,,,,,
199712020DAL,https://www.basketball-reference.com/boxscores/pbp/199712020DAL.html,Dallas Mavericks,Atlanta Hawks,DAL,ATL,S. Walker,D. Mutombo,K. Reeves,ATL,DAL,S. Smith,/players/s/smithst01.html,DAL,ATL,D. Mutombo,/players/m/mutomdi01.html,S. Walker,/players/w/walkesa01.html,0
199712020HOU,https://www.basketball-reference.com/boxscores/pbp/199712020HOU.html,Houston Rockets,Denver Nuggets,HOU,DEN,K. Willis,D. Garrett,K. Willis,HOU,DEN,C. Drexler,/players/d/drexlcl01.html,HOU,DEN,K. Willis,/players/w/willike02.html,D. Garrett,/players/g/garrede01.html,1
199712020MIL,https://www.basketball-reference.com/boxscores/pbp/199712020MIL.html,Milwaukee Bucks,Phoenix Suns,MIL,PHO,E. Johnson,A. McDyess,R. Allen,MIL,PHO,T. Brandon,/players/b/brandte01.html,MIL,PHO,E. Johnson,/players/j/johnser02.html,A. McDyess,/players/m/mcdyean01.html,1
199712020POR,https://www.basketball-reference.com/boxscores/pbp/199712020POR.html,Portland Trail Blazers,Orlando Magic,POR,ORL,A. Sabonis,R. Seikaly,A. Hardaway,POR,ORL,K. Anderson,/players/a/anderke01.html,ORL,POR,A. Sabonis,/players/s/sabonar01.html,R. Seikaly,/players/s/seikaro01.html,0
199712020SAS,https://www.basketball-reference.com/boxscores/pbp/199712020SAS.html,San Antonio Spurs,New York Knicks,SAS,NYK,D. Robinson,P. Ewing,C. Mills,SAS,NYK,A. Johnson,/players/j/johnsav01.html,NYK,SAS,D. Robinson,/players/r/robinda01.html,P. Ewing,/players/e/ewingpa01.html,0
199712020WAS,https://www.basketball-reference.com/boxscores/pbp/199712020WAS.html,Washington Wizards,Seattle SuperSonics,WAS,SEA,C. Webber,V. Baker,T. Davis,SEA,WAS,G. Payton,/players/p/paytoga01.html,WAS,SEA,V. Baker,/players/b/bakervi01.html,C. Webber,/players/w/webbech01.html,0
199712030BOS,https://www.basketball-reference.com/boxscores/pbp/199712030BOS.html,Boston Celtics,Chicago Bulls,BOS,CHI,W. McCarty,L. Longley,T. Kukoč,CHI,BOS,M. Jordan,/players/j/jordami01.html,CHI,BOS,L. Longley,/players/l/longllu01.html,W. McCarty,/players/m/mccarwa01.html,1
199712030DEN,https://www.basketball-reference.com/boxscores/pbp/199712030DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,D. Garrett,E. Campbell,E. Jones,DEN,LAL,E. Washington,/players/w/washier01.html,LAL,DEN,D. Garrett,/players/g/garrede01.html,E. Campbell,/players/c/campbel01.html,0
199712030DET,https://www.basketball-reference.com/boxscores/pbp/199712030DET.html,Detroit Pistons,Phoenix Suns,DET,PHO,B. Dele,A. McDyess,B. Dele,DET,PHO,L. Hunter,/players/h/hunteli01.html,DET,PHO,B. Dele,/players/d/delebi01.html,A. McDyess,/players/m/mcdyean01.html,1
199712030GSW,https://www.basketball-reference.com/boxscores/pbp/199712030GSW.html,Golden State Warriors,Cleveland Cavaliers,GSW,CLE,E. Dampier,Z. Ilgauskas,E. Dampier,CLE,GSW,S. Kemp,/players/k/kempsh01.html,GSW,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,E. Dampier,/players/d/dampier01.html,0
199712030MIA,https://www.basketball-reference.com/boxscores/pbp/199712030MIA.html,Miami Heat,Philadelphia 76ers,MIA,PHI,P. Brown,E. Montross,I. Austin,MIA,PHI,T. Hardaway,/players/h/hardati01.html,MIA,PHI,P. Brown,/players/b/brownpj01.html,E. Montross,/players/m/montrer01.html,1
199712030MIN,https://www.basketball-reference.com/boxscores/pbp/199712030MIN.html,Minnesota Timberwolves,Indiana Pacers,MIN,IND,S. Roberts,D. Davis,R. Miller,IND,MIN,R. Smits,/players/s/smitsri01.html,IND,MIN,D. Davis,/players/d/davisda01.html,S. Roberts,/players/r/roberst01.html,1
199712030NJN,https://www.basketball-reference.com/boxscores/pbp/199712030NJN.html,New Jersey Nets,Seattle SuperSonics,NJN,SEA,J. Williams,V. Baker,V. Baker,NJN,SEA,M. Cage,/players/c/cagemi01.html,SEA,NJN,J. Williams,/players/w/willija01.html,V. Baker,/players/b/bakervi01.html,0
199712030UTA,https://www.basketball-reference.com/boxscores/pbp/199712030UTA.html,Utah Jazz,Toronto Raptors,UTA,TOR,G. Foster,O. Miller,J. Hornacek,UTA,TOR,K. Malone,/players/m/malonka01.html,UTA,TOR,G. Foster,/players/f/fostegr01.html,O. Miller,/players/m/milleol01.html,1
199712030VAN,https://www.basketball-reference.com/boxscores/pbp/199712030VAN.html,Vancouver Grizzlies,Orlando Magic,VAN,ORL,,,,,,,,,,,,
199712040DAL,https://www.basketball-reference.com/boxscores/pbp/199712040DAL.html,Dallas Mavericks,New York Knicks,DAL,NYK,A. Green,P. Ewing,M. Finley,NYK,DAL,C. Mills,/players/m/millsch01.html,DAL,NYK,P. Ewing,/players/e/ewingpa01.html,A. Green,/players/g/greenac01.html,0
199712040HOU,https://www.basketball-reference.com/boxscores/pbp/199712040HOU.html,Houston Rockets,Atlanta Hawks,HOU,ATL,K. Willis,D. Mutombo,M. Blaylock,ATL,HOU,C. Laettner,/players/l/laettch01.html,ATL,HOU,D. Mutombo,/players/m/mutomdi01.html,K. Willis,/players/w/willike02.html,1
199712040LAC,https://www.basketball-reference.com/boxscores/pbp/199712040LAC.html,Los Angeles Clippers,San Antonio Spurs,LAC,SAS,S. Vranković,D. Robinson,V. Del Negro,SAS,LAC,A. Johnson,/players/j/johnsav01.html,SAS,LAC,D. Robinson,/players/r/robinda01.html,S. Vranković,/players/v/vrankst01.html,1
199712040MIL,https://www.basketball-reference.com/boxscores/pbp/199712040MIL.html,Milwaukee Bucks,Charlotte Hornets,MIL,CHH,E. Johnson,V. Divac,R. Allen,CHH,MIL,A. Mason,/players/m/masonan01.html,MIL,CHH,V. Divac,/players/d/divacvl01.html,E. Johnson,/players/j/johnser02.html,0
199712040WAS,https://www.basketball-reference.com/boxscores/pbp/199712040WAS.html,Washington Wizards,Sacramento Kings,WAS,SAC,C. Webber,O. Polynice,C. Cheaney,SAC,WAS,C. Williamson,/players/w/willico02.html,WAS,SAC,O. Polynice,/players/p/polynol01.html,C. Webber,/players/w/webbech01.html,0
199712050CHI,https://www.basketball-reference.com/boxscores/pbp/199712050CHI.html,Chicago Bulls,Milwaukee Bucks,CHI,MIL,L. Longley,E. Johnson,M. Jordan,MIL,CHI,T. Brandon,/players/b/brandte01.html,CHI,MIL,E. Johnson,/players/j/johnser02.html,L. Longley,/players/l/longllu01.html,0
199712050DEN,https://www.basketball-reference.com/boxscores/pbp/199712050DEN.html,Denver Nuggets,Indiana Pacers,DEN,IND,D. Garrett,D. Davis,R. Miller,DEN,IND,D. Fortson,/players/f/fortsda01.html,IND,DEN,D. Garrett,/players/g/garrede01.html,D. Davis,/players/d/davisda01.html,0
199712050DET,https://www.basketball-reference.com/boxscores/pbp/199712050DET.html,Detroit Pistons,Seattle SuperSonics,DET,SEA,B. Dele,V. Baker,J. McIlvaine,SEA,DET,G. Payton,/players/p/paytoga01.html,SEA,DET,V. Baker,/players/b/bakervi01.html,B. Dele,/players/d/delebi01.html,1
199712050GSW,https://www.basketball-reference.com/boxscores/pbp/199712050GSW.html,Golden State Warriors,Orlando Magic,GSW,ORL,E. Dampier,R. Seikaly,E. Dampier,ORL,GSW,G. Wilkins,/players/w/wilkige01.html,GSW,ORL,R. Seikaly,/players/s/seikaro01.html,E. Dampier,/players/d/dampier01.html,0
199712050LAL,https://www.basketball-reference.com/boxscores/pbp/199712050LAL.html,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,E. Campbell,D. Robinson,A. Johnson,LAL,SAS,E. Jones,/players/j/jonesed02.html,SAS,LAL,E. Campbell,/players/c/campbel01.html,D. Robinson,/players/r/robinda01.html,0
199712050MIA,https://www.basketball-reference.com/boxscores/pbp/199712050MIA.html,Miami Heat,Boston Celtics,MIA,BOS,P. Brown,T. Knight,R. Mercer,BOS,MIA,A. Walker,/players/w/walkean02.html,BOS,MIA,T. Knight,/players/k/knightr01.html,P. Brown,/players/b/brownpj01.html,1
199712050MIN,https://www.basketball-reference.com/boxscores/pbp/199712050MIN.html,Minnesota Timberwolves,Sacramento Kings,MIN,SAC,S. Roberts,O. Polynice,K. Garnett,MIN,SAC,S. Marbury,/players/m/marbust01.html,MIN,SAC,S. Roberts,/players/r/roberst01.html,O. Polynice,/players/p/polynol01.html,1
199712050NJN,https://www.basketball-reference.com/boxscores/pbp/199712050NJN.html,New Jersey Nets,Philadelphia 76ers,NJN,PHI,J. Williams,E. Montross,T. Thomas,NJN,PHI,S. Cassell,/players/c/cassesa01.html,PHI,NJN,J. Williams,/players/w/willija01.html,E. Montross,/players/m/montrer01.html,0
199712050PHO,https://www.basketball-reference.com/boxscores/pbp/199712050PHO.html,Phoenix Suns,Toronto Raptors,PHO,TOR,,,,,,,,,,,,
199712050POR,https://www.basketball-reference.com/boxscores/pbp/199712050POR.html,Portland Trail Blazers,Utah Jazz,POR,UTA,A. Sabonis,G. Foster,G. Foster,UTA,POR,H. Eisley,/players/e/eisleho01.html,UTA,POR,G. Foster,/players/f/fostegr01.html,A. Sabonis,/players/s/sabonar01.html,1
199712050VAN,https://www.basketball-reference.com/boxscores/pbp/199712050VAN.html,Vancouver Grizzlies,Cleveland Cavaliers,VAN,CLE,O. Thorpe,Z. Ilgauskas,S. Kemp,CLE,VAN,S. Kemp,/players/k/kempsh01.html,CLE,VAN,Z. Ilgauskas,/players/i/ilgauzy01.html,O. Thorpe,/players/t/thorpot01.html,1
199712060DAL,https://www.basketball-reference.com/boxscores/pbp/199712060DAL.html,Dallas Mavericks,Houston Rockets,DAL,HOU,M. Müürsepp,K. Willis,K. Reeves,HOU,DAL,M. Maloney,/players/m/malonma01.html,DAL,HOU,K. Willis,/players/w/willike02.html,M. Müürsepp,/players/m/muursma01.html,0
199712060LAC,https://www.basketball-reference.com/boxscores/pbp/199712060LAC.html,Los Angeles Clippers,Orlando Magic,LAC,ORL,S. Vranković,D. Schayes,H. Grant,LAC,ORL,P. Richardson,/players/r/richapo01.html,ORL,LAC,S. Vranković,/players/v/vrankst01.html,D. Schayes,/players/s/schayda01.html,0
199712060NYK,https://www.basketball-reference.com/boxscores/pbp/199712060NYK.html,New York Knicks,Charlotte Hornets,NYK,CHH,P. Ewing,V. Divac,C. Mills,CHH,NYK,D. Wesley,/players/w/wesleda01.html,NYK,CHH,V. Divac,/players/d/divacvl01.html,P. Ewing,/players/e/ewingpa01.html,0
199712060WAS,https://www.basketball-reference.com/boxscores/pbp/199712060WAS.html,Washington Wizards,Minnesota Timberwolves,WAS,MIN,C. Webber,S. Roberts,K. Garnett,WAS,MIN,J. Howard,/players/h/howarju01.html,MIN,WAS,C. Webber,/players/w/webbech01.html,S. Roberts,/players/r/roberst01.html,0
199712070DEN,https://www.basketball-reference.com/boxscores/pbp/199712070DEN.html,Denver Nuggets,Los Angeles Clippers,DEN,LAC,T. Battie,S. Vranković,R. Rogers,LAC,DEN,L. Wright,/players/w/wrighlo02.html,LAC,DEN,S. Vranković,/players/v/vrankst01.html,T. Battie,/players/b/battito01.html,1
199712070LAL,https://www.basketball-reference.com/boxscores/pbp/199712070LAL.html,Los Angeles Lakers,Cleveland Cavaliers,LAL,CLE,E. Campbell,Z. Ilgauskas,Z. Ilgauskas,LAL,CLE,N. Van Exel,/players/v/vanexni01.html,CLE,LAL,E. Campbell,/players/c/campbel01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,0
199712070MIL,https://www.basketball-reference.com/boxscores/pbp/199712070MIL.html,Milwaukee Bucks,Seattle SuperSonics,MIL,SEA,E. Johnson,V. Baker,V. Baker,SEA,MIL,G. Payton,/players/p/paytoga01.html,SEA,MIL,V. Baker,/players/b/bakervi01.html,E. Johnson,/players/j/johnser02.html,1
199712070PHI,https://www.basketball-reference.com/boxscores/pbp/199712070PHI.html,Philadelphia 76ers,New York Knicks,PHI,NYK,E. Montross,P. Ewing,P. Ewing,NYK,PHI,C. Oakley,/players/o/oaklech01.html,NYK,PHI,P. Ewing,/players/e/ewingpa01.html,E. Montross,/players/m/montrer01.html,1
199712070PHO,https://www.basketball-reference.com/boxscores/pbp/199712070PHO.html,Phoenix Suns,Indiana Pacers,PHO,IND,A. McDyess,D. Davis,R. Smits,PHO,IND,R. Chapman,/players/c/chapmre01.html,IND,PHO,A. McDyess,/players/m/mcdyean01.html,D. Davis,/players/d/davisda01.html,0
199712070SAC,https://www.basketball-reference.com/boxscores/pbp/199712070SAC.html,Sacramento Kings,Golden State Warriors,SAC,GSW,O. Polynice,E. Dampier,J. Smith,SAC,GSW,A. Johnson,/players/j/johnsan02.html,GSW,SAC,O. Polynice,/players/p/polynol01.html,E. Dampier,/players/d/dampier01.html,0
199712070TOR,https://www.basketball-reference.com/boxscores/pbp/199712070TOR.html,Toronto Raptors,Detroit Pistons,TOR,DET,,,,,,,,,,,,
199712080MIA,https://www.basketball-reference.com/boxscores/pbp/199712080MIA.html,Miami Heat,New Jersey Nets,MIA,NJN,P. Brown,J. Williams,I. Austin,MIA,NJN,T. Hardaway,/players/h/hardati01.html,MIA,NJN,P. Brown,/players/b/brownpj01.html,J. Williams,/players/w/willija01.html,1
199712080ORL,https://www.basketball-reference.com/boxscores/pbp/199712080ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,R. Seikaly,E. Montross,G. Wilkins,ORL,PHI,H. Grant,/players/g/grantho01.html,ORL,PHI,R. Seikaly,/players/s/seikaro01.html,E. Montross,/players/m/montrer01.html,1
