Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201912160MEM,https://www.basketball-reference.com/boxscores/pbp/201912160MEM.html,Memphis Grizzlies,Miami Heat,MEM,MIA,J. Jackson,B. Adebayo,J. Crowder,MEM,MIA,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,B. Adebayo,1
201912160MIL,https://www.basketball-reference.com/boxscores/pbp/201912160MIL.html,Milwaukee Bucks,Dallas Mavericks,MIL,DAL,B. Lopez,K. Porziņģis,G. Antetokounmpo,MIL,DAL,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,K. Porziņģis,1
201912160OKC,https://www.basketball-reference.com/boxscores/pbp/201912160OKC.html,Oklahoma City Thunder,Chicago Bulls,OKC,CHI,S. Adams,W. Carter,D. Gallinari,OKC,CHI,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,W. Carter,1
201912160PHO,https://www.basketball-reference.com/boxscores/pbp/201912160PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,F. Kaminsky,H. Whiteside,F. Kaminsky,POR,PHO,C. Anthony,/players/a/anthoca01.html,PHO,H. Whiteside,F. Kaminsky,0
201912170CHO,https://www.basketball-reference.com/boxscores/pbp/201912170CHO.html,Charlotte Hornets,Sacramento Kings,CHO,SAC,B. Biyombo,R. Holmes,D. Graham,CHO,SAC,D. Graham,/players/g/grahade01.html,CHO,B. Biyombo,R. Holmes,1
201912170IND,https://www.basketball-reference.com/boxscores/pbp/201912170IND.html,Indiana Pacers,Los Angeles Lakers,IND,LAL,M. Turner,J. McGee,J. McGee,LAL,IND,L. James,/players/j/jamesle01.html,LAL,J. McGee,M. Turner,1
201912170NYK,https://www.basketball-reference.com/boxscores/pbp/201912170NYK.html,New York Knicks,Atlanta Hawks,NYK,ATL,T. Gibson,D. Jones,K. Huerter,ATL,NYK,J. Parker,/players/p/parkeja01.html,ATL,D. Jones,T. Gibson,1
201912170NOP,https://www.basketball-reference.com/boxscores/pbp/201912170NOP.html,New Orleans Pelicans,Brooklyn Nets,NOP,BRK,D. Favors,J. Allen,G. Temple,BRK,NOP,J. Harris,/players/h/harrijo01.html,BRK,J. Allen,D. Favors,1
201912170UTA,https://www.basketball-reference.com/boxscores/pbp/201912170UTA.html,Utah Jazz,Orlando Magic,UTA,ORL,R. Gobert,N. Vučević,D. Mitchell,UTA,ORL,J. Ingles,/players/i/inglejo01.html,UTA,R. Gobert,N. Vučević,1
201912170LAC,https://www.basketball-reference.com/boxscores/pbp/201912170LAC.html,Los Angeles Clippers,Phoenix Suns,LAC,PHO,I. Zubac,D. Ayton,P. Beverley,LAC,PHO,K. Leonard,/players/l/leonaka01.html,LAC,I. Zubac,D. Ayton,1
201912180CLE,https://www.basketball-reference.com/boxscores/pbp/201912180CLE.html,Cleveland Cavaliers,Charlotte Hornets,CLE,CHO,T. Thompson,B. Biyombo,C. Osman,CLE,CHO,C. Sexton,/players/s/sextoco01.html,CLE,T. Thompson,B. Biyombo,1
201912180DET,https://www.basketball-reference.com/boxscores/pbp/201912180DET.html,Detroit Pistons,Toronto Raptors,DET,TOR,A. Drummond,M. Gasol,A. Drummond,DET,TOR,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,M. Gasol,1
201912180PHI,https://www.basketball-reference.com/boxscores/pbp/201912180PHI.html,Philadelphia 76ers,Miami Heat,PHI,MIA,J. Embiid,M. Leonard,B. Simmons,MIA,PHI,B. Adebayo,/players/a/adebaba01.html,PHI,M. Leonard,J. Embiid,0
201912180WAS,https://www.basketball-reference.com/boxscores/pbp/201912180WAS.html,Washington Wizards,Chicago Bulls,WAS,CHI,I. Mahinmi,W. Carter,K. Dunn,CHI,WAS,K. Dunn,/players/d/dunnkr01.html,CHI,W. Carter,I. Mahinmi,1
201912180MIN,https://www.basketball-reference.com/boxscores/pbp/201912180MIN.html,Minnesota Timberwolves,New Orleans Pelicans,MIN,NOP,G. Dieng,D. Favors,G. Dieng,MIN,NOP,A. Wiggins,/players/w/wiggian01.html,MIN,G. Dieng,D. Favors,1
201912180OKC,https://www.basketball-reference.com/boxscores/pbp/201912180OKC.html,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,S. Adams,J. Jackson,J. Valančiūnas,MEM,OKC,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,S. Adams,1
201912180DEN,https://www.basketball-reference.com/boxscores/pbp/201912180DEN.html,Denver Nuggets,Orlando Magic,DEN,ORL,N. Jokić,N. Vučević,N. Jokić,ORL,DEN,E. Fournier,/players/f/fournev01.html,DEN,N. Vučević,N. Jokić,0
201912180DAL,https://www.basketball-reference.com/boxscores/pbp/201912180DAL.html,Dallas Mavericks,Boston Celtics,DAL,BOS,K. Porziņģis,D. Theis,J. Brunson,DAL,BOS,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,D. Theis,1
201912180POR,https://www.basketball-reference.com/boxscores/pbp/201912180POR.html,Portland Trail Blazers,Golden State Warriors,POR,GSW,H. Whiteside,W. Cauley-Stein,G. Robinson,GSW,POR,D. Green,/players/g/greendr01.html,GSW,W. Cauley-Stein,H. Whiteside,1
201912190ATL,https://www.basketball-reference.com/boxscores/pbp/201912190ATL.html,Atlanta Hawks,Utah Jazz,ATL,UTA,B. Fernando,R. Gobert,B. Bogdanović,UTA,ATL,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,B. Fernando,1
201912190MIL,https://www.basketball-reference.com/boxscores/pbp/201912190MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,B. Lopez,J. McGee,D. Green,LAL,MIL,L. James,/players/j/jamesle01.html,LAL,J. McGee,B. Lopez,1
201912190SAS,https://www.basketball-reference.com/boxscores/pbp/201912190SAS.html,San Antonio Spurs,Brooklyn Nets,SAS,BRK,L. Aldridge,J. Allen,T. Prince,SAS,BRK,D. Murray,/players/m/murrade01.html,BRK,L. Aldridge,J. Allen,0
201912190LAC,https://www.basketball-reference.com/boxscores/pbp/201912190LAC.html,Los Angeles Clippers,Houston Rockets,LAC,HOU,I. Zubac,C. Capela,R. Westbrook,LAC,HOU,M. Harkless,/players/h/harklma01.html,HOU,I. Zubac,C. Capela,0
201912200CLE,https://www.basketball-reference.com/boxscores/pbp/201912200CLE.html,Cleveland Cavaliers,Memphis Grizzlies,CLE,MEM,T. Thompson,J. Jackson,J. Valančiūnas,MEM,CLE,J. Valančiūnas,/players/v/valanjo01.html,MEM,J. Jackson,T. Thompson,1
201912200IND,https://www.basketball-reference.com/boxscores/pbp/201912200IND.html,Indiana Pacers,Sacramento Kings,IND,SAC,M. Turner,R. Holmes,N. Bjelica,SAC,IND,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,M. Turner,1
201912200BOS,https://www.basketball-reference.com/boxscores/pbp/201912200BOS.html,Boston Celtics,Detroit Pistons,BOS,DET,D. Theis,A. Drummond,T. Snell,DET,BOS,M. Morris,/players/m/morrima02.html,DET,A. Drummond,D. Theis,1
201912200TOR,https://www.basketball-reference.com/boxscores/pbp/201912200TOR.html,Toronto Raptors,Washington Wizards,TOR,WAS,S. Ibaka,I. Mahinmi,I. Thomas,WAS,TOR,D. Bertāns,/players/b/bertada01.html,WAS,I. Mahinmi,S. Ibaka,1
201912200MIA,https://www.basketball-reference.com/boxscores/pbp/201912200MIA.html,Miami Heat,New York Knicks,MIA,NYK,B. Adebayo,T. Gibson,M. Leonard,MIA,NYK,K. Nunn,/players/n/nunnke01.html,MIA,B. Adebayo,T. Gibson,1
201912200OKC,https://www.basketball-reference.com/boxscores/pbp/201912200OKC.html,Oklahoma City Thunder,Phoenix Suns,OKC,PHO,S. Adams,A. Baynes,D. Booker,OKC,PHO,C. Paul,/players/p/paulch01.html,PHO,S. Adams,A. Baynes,0
201912200PHI,https://www.basketball-reference.com/boxscores/pbp/201912200PHI.html,Philadelphia 76ers,Dallas Mavericks,PHI,DAL,J. Embiid,K. Porziņģis,B. Simmons,DAL,PHI,D. Powell,/players/p/poweldw01.html,PHI,K. Porziņģis,J. Embiid,0
201912200DEN,https://www.basketball-reference.com/boxscores/pbp/201912200DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,N. Jokić,G. Dieng,N. Jokić,DEN,MIN,J. Murray,/players/m/murraja01.html,DEN,N. Jokić,G. Dieng,1
201912200POR,https://www.basketball-reference.com/boxscores/pbp/201912200POR.html,Portland Trail Blazers,Orlando Magic,POR,ORL,H. Whiteside,N. Vučević,C. McCollum,POR,ORL,C. Anthony,/players/a/anthoca01.html,POR,H. Whiteside,N. Vučević,1
201912200GSW,https://www.basketball-reference.com/boxscores/pbp/201912200GSW.html,Golden State Warriors,New Orleans Pelicans,GSW,NOP,W. Cauley-Stein,D. Favors,G. Robinson,GSW,NOP,D. Lee,/players/l/leeda03.html,GSW,W. Cauley-Stein,D. Favors,1
201912210CHO,https://www.basketball-reference.com/boxscores/pbp/201912210CHO.html,Charlotte Hornets,Utah Jazz,CHO,UTA,B. Biyombo,R. Gobert,J. Ingles,UTA,CHO,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,B. Biyombo,1
201912210BRK,https://www.basketball-reference.com/boxscores/pbp/201912210BRK.html,Brooklyn Nets,Atlanta Hawks,BRK,ATL,J. Allen,B. Fernando,D. Hunter,BRK,ATL,S. Dinwiddie,/players/d/dinwisp01.html,ATL,J. Allen,B. Fernando,0
201912210DET,https://www.basketball-reference.com/boxscores/pbp/201912210DET.html,Detroit Pistons,Chicago Bulls,DET,CHI,A. Drummond,W. Carter,T. Satoranský,DET,CHI,M. Morris,/players/m/morrima02.html,CHI,A. Drummond,W. Carter,0
201912210PHI,https://www.basketball-reference.com/boxscores/pbp/201912210PHI.html,Philadelphia 76ers,Washington Wizards,PHI,WAS,J. Embiid,I. Mahinmi,D. Bertāns,PHI,WAS,B. Simmons,/players/s/simmobe01.html,WAS,J. Embiid,I. Mahinmi,0
201912210NYK,https://www.basketball-reference.com/boxscores/pbp/201912210NYK.html,New York Knicks,Milwaukee Bucks,NYK,MIL,T. Gibson,B. Lopez,D. DiVincenzo,MIL,NYK,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,T. Gibson,1
201912210MEM,https://www.basketball-reference.com/boxscores/pbp/201912210MEM.html,Memphis Grizzlies,Sacramento Kings,MEM,SAC,J. Jackson,R. Holmes,R. Holmes,SAC,MEM,N. Bjelica,/players/b/bjeline01.html,SAC,R. Holmes,J. Jackson,1
201912210SAS,https://www.basketball-reference.com/boxscores/pbp/201912210SAS.html,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,L. Aldridge,I. Zubac,D. DeRozan,SAS,LAC,D. Murray,/players/m/murrade01.html,SAS,L. Aldridge,I. Zubac,1
201912210PHO,https://www.basketball-reference.com/boxscores/pbp/201912210PHO.html,Phoenix Suns,Houston Rockets,PHO,HOU,A. Baynes,C. Capela,K. Oubre,PHO,HOU,E. Okobo,/players/o/okoboel01.html,PHO,A. Baynes,C. Capela,1
201912210POR,https://www.basketball-reference.com/boxscores/pbp/201912210POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,H. Whiteside,G. Dieng,D. Lillard,POR,MIN,D. Lillard,/players/l/lillada01.html,POR,H. Whiteside,G. Dieng,1
201912220TOR,https://www.basketball-reference.com/boxscores/pbp/201912220TOR.html,Toronto Raptors,Dallas Mavericks,TOR,DAL,S. Ibaka,K. Porziņģis,P. McCaw,DAL,TOR,D. Powell,/players/p/poweldw01.html,TOR,K. Porziņģis,S. Ibaka,0
201912220BOS,https://www.basketball-reference.com/boxscores/pbp/201912220BOS.html,Boston Celtics,Charlotte Hornets,BOS,CHO,D. Theis,B. Biyombo,K. Walker,CHO,BOS,M. Bridges,/players/b/bridgmi02.html,BOS,B. Biyombo,D. Theis,0
201912220MIL,https://www.basketball-reference.com/boxscores/pbp/201912220MIL.html,Milwaukee Bucks,Indiana Pacers,MIL,IND,B. Lopez,M. Turner,D. Sabonis,IND,MIL,D. Sabonis,/players/s/sabondo01.html,IND,M. Turner,B. Lopez,1
201912220OKC,https://www.basketball-reference.com/boxscores/pbp/201912220OKC.html,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,S. Adams,I. Zubac,S. Adams,OKC,LAC,S. Gilgeous-Alexander,/players/g/gilgesh01.html,OKC,S. Adams,I. Zubac,1
201912220LAL,https://www.basketball-reference.com/boxscores/pbp/201912220LAL.html,Los Angeles Lakers,Denver Nuggets,LAL,DEN,J. McGee,N. Jokić,J. Murray,LAL,DEN,R. Rondo,/players/r/rondora01.html,DEN,J. McGee,N. Jokić,0
201912230CLE,https://www.basketball-reference.com/boxscores/pbp/201912230CLE.html,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,T. Thompson,B. Fernando,T. Thompson,CLE,ATL,K. Love,/players/l/loveke01.html,CLE,T. Thompson,B. Fernando,1
201912230DET,https://www.basketball-reference.com/boxscores/pbp/201912230DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,T. Maker,J. Embiid,T. Harris,PHI,DET,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,T. Maker,1
201912230IND,https://www.basketball-reference.com/boxscores/pbp/201912230IND.html,Indiana Pacers,Toronto Raptors,IND,TOR,M. Turner,S. Ibaka,P. McCaw,IND,TOR,A. Holiday,/players/h/holidaa01.html,TOR,M. Turner,S. Ibaka,0
201912230NYK,https://www.basketball-reference.com/boxscores/pbp/201912230NYK.html,New York Knicks,Washington Wizards,NYK,WAS,M. Robinson,I. Mahinmi,B. Beal,WAS,NYK,I. Smith,/players/s/smithis01.html,WAS,I. Mahinmi,M. Robinson,1
201912230ORL,https://www.basketball-reference.com/boxscores/pbp/201912230ORL.html,Orlando Magic,Chicago Bulls,ORL,CHI,N. Vučević,W. Carter,Z. LaVine,ORL,CHI,J. Isaac,/players/i/isaacjo01.html,CHI,N. Vučević,W. Carter,0
201912230MIA,https://www.basketball-reference.com/boxscores/pbp/201912230MIA.html,Miami Heat,Utah Jazz,MIA,UTA,B. Adebayo,R. Gobert,R. Gobert,UTA,MIA,R. O'Neale,/players/o/onealro01.html,UTA,R. Gobert,B. Adebayo,1
201912230MEM,https://www.basketball-reference.com/boxscores/pbp/201912230MEM.html,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,J. Jackson,L. Aldridge,D. DeRozan,SAS,MEM,D. Murray,/players/m/murrade01.html,SAS,L. Aldridge,J. Jackson,1
201912230PHO,https://www.basketball-reference.com/boxscores/pbp/201912230PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,A. Baynes,N. Jokić,R. Rubio,PHO,DEN,R. Rubio,/players/r/rubiori01.html,PHO,A. Baynes,N. Jokić,1
201912230POR,https://www.basketball-reference.com/boxscores/pbp/201912230POR.html,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,H. Whiteside,D. Favors,C. Anthony,POR,NOP,C. Anthony,/players/a/anthoca01.html,POR,H. Whiteside,D. Favors,1
201912230SAC,https://www.basketball-reference.com/boxscores/pbp/201912230SAC.html,Sacramento Kings,Houston Rockets,SAC,HOU,M. Bagley,C. Capela,C. Capela,HOU,SAC,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,M. Bagley,1
201912230GSW,https://www.basketball-reference.com/boxscores/pbp/201912230GSW.html,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,W. Cauley-Stein,G. Dieng,D. Russell,GSW,MIN,D. Green,/players/g/greendr01.html,GSW,W. Cauley-Stein,G. Dieng,1
201912250TOR,https://www.basketball-reference.com/boxscores/pbp/201912250TOR.html,Toronto Raptors,Boston Celtics,TOR,BOS,S. Ibaka,D. Theis,S. Ibaka,TOR,BOS,O. Anunoby,/players/a/anunoog01.html,TOR,S. Ibaka,D. Theis,1
201912250PHI,https://www.basketball-reference.com/boxscores/pbp/201912250PHI.html,Philadelphia 76ers,Milwaukee Bucks,PHI,MIL,J. Embiid,B. Lopez,G. Antetokounmpo,PHI,MIL,A. Horford,/players/h/horfoal01.html,MIL,J. Embiid,B. Lopez,0
201912250GSW,https://www.basketball-reference.com/boxscores/pbp/201912250GSW.html,Golden State Warriors,Houston Rockets,GSW,HOU,W. Cauley-Stein,C. Capela,G. Robinson,GSW,HOU,G. Robinson,/players/r/robingl02.html,GSW,W. Cauley-Stein,C. Capela,1
201912250LAL,https://www.basketball-reference.com/boxscores/pbp/201912250LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,J. McGee,I. Zubac,I. Zubac,LAC,LAL,K. Leonard,/players/l/leonaka01.html,LAC,I. Zubac,J. McGee,1
201912250DEN,https://www.basketball-reference.com/boxscores/pbp/201912250DEN.html,Denver Nuggets,New Orleans Pelicans,DEN,NOP,N. Jokić,D. Favors,B. Ingram,NOP,DEN,L. Ball,/players/b/balllo01.html,NOP,D. Favors,N. Jokić,1
201912260DET,https://www.basketball-reference.com/boxscores/pbp/201912260DET.html,Detroit Pistons,Washington Wizards,DET,WAS,A. Drummond,I. Mahinmi,B. Griffin,WAS,DET,A. Schofield,/players/s/schofad01.html,DET,I. Mahinmi,A. Drummond,0
201912260BRK,https://www.basketball-reference.com/boxscores/pbp/201912260BRK.html,Brooklyn Nets,New York Knicks,BRK,NYK,J. Allen,T. Gibson,S. Dinwiddie,BRK,NYK,S. Dinwiddie,/players/d/dinwisp01.html,BRK,J. Allen,T. Gibson,1
201912260DAL,https://www.basketball-reference.com/boxscores/pbp/201912260DAL.html,Dallas Mavericks,San Antonio Spurs,DAL,SAS,K. Porziņģis,L. Aldridge,D. Finney-Smith,DAL,SAS,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,L. Aldridge,1
201912260OKC,https://www.basketball-reference.com/boxscores/pbp/201912260OKC.html,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,S. Adams,J. Jackson,D. Bazley,MEM,OKC,D. Brooks,/players/b/brookdi01.html,OKC,J. Jackson,S. Adams,0
201912260SAC,https://www.basketball-reference.com/boxscores/pbp/201912260SAC.html,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,M. Bagley,G. Dieng,D. Fox,SAC,MIN,D. Fox,/players/f/foxde01.html,SAC,M. Bagley,G. Dieng,1
201912260UTA,https://www.basketball-reference.com/boxscores/pbp/201912260UTA.html,Utah Jazz,Portland Trail Blazers,UTA,POR,R. Gobert,H. Whiteside,R. Gobert,POR,UTA,C. Anthony,/players/a/anthoca01.html,UTA,H. Whiteside,R. Gobert,0
201912270BOS,https://www.basketball-reference.com/boxscores/pbp/201912270BOS.html,Boston Celtics,Cleveland Cavaliers,BOS,CLE,D. Theis,T. Thompson,J. Brown,BOS,CLE,J. Brown,/players/b/brownja02.html,BOS,D. Theis,T. Thompson,1
201912270CHO,https://www.basketball-reference.com/boxscores/pbp/201912270CHO.html,Charlotte Hornets,Oklahoma City Thunder,CHO,OKC,B. Biyombo,S. Adams,T. Rozier,OKC,CHO,S. Gilgeous-Alexander,/players/g/gilgesh01.html,CHO,S. Adams,B. Biyombo,0
201912270ORL,https://www.basketball-reference.com/boxscores/pbp/201912270ORL.html,Orlando Magic,Philadelphia 76ers,ORL,PHI,N. Vučević,J. Embiid,M. Fultz,PHI,ORL,B. Simmons,/players/s/simmobe01.html,ORL,J. Embiid,N. Vučević,0
201912270ATL,https://www.basketball-reference.com/boxscores/pbp/201912270ATL.html,Atlanta Hawks,Milwaukee Bucks,ATL,MIL,B. Fernando,B. Lopez,B. Lopez,MIL,ATL,D. DiVincenzo,/players/d/divindo01.html,MIL,B. Lopez,B. Fernando,1
201912270MIA,https://www.basketball-reference.com/boxscores/pbp/201912270MIA.html,Miami Heat,Indiana Pacers,MIA,IND,B. Adebayo,M. Turner,K. Nunn,MIA,IND,M. Leonard,/players/l/leoname01.html,MIA,B. Adebayo,M. Turner,1
201912270GSW,https://www.basketball-reference.com/boxscores/pbp/201912270GSW.html,Golden State Warriors,Phoenix Suns,GSW,PHO,W. Cauley-Stein,A. Baynes,D. Šarić,PHO,GSW,R. Rubio,/players/r/rubiori01.html,PHO,A. Baynes,W. Cauley-Stein,1
201912280DEN,https://www.basketball-reference.com/boxscores/pbp/201912280DEN.html,Denver Nuggets,Memphis Grizzlies,DEN,MEM,M. Plumlee,J. Valančiūnas,N. Jokić,DEN,MEM,N. Jokić,/players/j/jokicni01.html,DEN,M. Plumlee,J. Valančiūnas,1
201912280BOS,https://www.basketball-reference.com/boxscores/pbp/201912280BOS.html,Boston Celtics,Toronto Raptors,BOS,TOR,D. Theis,S. Ibaka,S. Ibaka,BOS,TOR,J. Brown,/players/b/brownja02.html,TOR,D. Theis,S. Ibaka,0
201912280NOP,https://www.basketball-reference.com/boxscores/pbp/201912280NOP.html,New Orleans Pelicans,Indiana Pacers,NOP,IND,D. Favors,M. Turner,T. Warren,IND,NOP,A. Holiday,/players/h/holidaa01.html,IND,M. Turner,D. Favors,1
201912280CHI,https://www.basketball-reference.com/boxscores/pbp/201912280CHI.html,Chicago Bulls,Atlanta Hawks,CHI,ATL,W. Carter,B. Fernando,B. Fernando,CHI,ATL,T. Satoranský,/players/s/satorto01.html,ATL,W. Carter,B. Fernando,0
201912280HOU,https://www.basketball-reference.com/boxscores/pbp/201912280HOU.html,Houston Rockets,Brooklyn Nets,HOU,BRK,T. Chandler,J. Allen,J. Harris,BRK,HOU,G. Temple,/players/t/templga01.html,BRK,J. Allen,T. Chandler,1
201912280MIA,https://www.basketball-reference.com/boxscores/pbp/201912280MIA.html,Miami Heat,Philadelphia 76ers,MIA,PHI,B. Adebayo,J. Embiid,B. Adebayo,MIA,PHI,K. Nunn,/players/n/nunnke01.html,MIA,B. Adebayo,J. Embiid,1
201912280MIN,https://www.basketball-reference.com/boxscores/pbp/201912280MIN.html,Minnesota Timberwolves,Cleveland Cavaliers,MIN,CLE,G. Dieng,L. Nance,J. Culver,CLE,MIN,C. Sexton,/players/s/sextoco01.html,MIN,L. Nance,G. Dieng,0
201912280WAS,https://www.basketball-reference.com/boxscores/pbp/201912280WAS.html,Washington Wizards,New York Knicks,WAS,NYK,I. Mahinmi,T. Gibson,G. Payton,NYK,WAS,J. Randle,/players/r/randlju01.html,WAS,T. Gibson,I. Mahinmi,0
201912280GSW,https://www.basketball-reference.com/boxscores/pbp/201912280GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,W. Cauley-Stein,K. Porziņģis,D. Russell,DAL,GSW,D. Powell,/players/p/poweldw01.html,GSW,K. Porziņģis,W. Cauley-Stein,0
201912280MIL,https://www.basketball-reference.com/boxscores/pbp/201912280MIL.html,Milwaukee Bucks,Orlando Magic,MIL,ORL,B. Lopez,N. Vučević,J. Isaac,MIL,ORL,D. DiVincenzo,/players/d/divindo01.html,ORL,B. Lopez,N. Vučević,0
201912280SAS,https://www.basketball-reference.com/boxscores/pbp/201912280SAS.html,San Antonio Spurs,Detroit Pistons,SAS,DET,L. Aldridge,A. Drummond,L. Aldridge,DET,SAS,T. Frazier,/players/f/fraziti01.html,SAS,A. Drummond,L. Aldridge,0
201912280SAC,https://www.basketball-reference.com/boxscores/pbp/201912280SAC.html,Sacramento Kings,Phoenix Suns,SAC,PHO,R. Holmes,A. Baynes,K. Oubre,PHO,SAC,D. Booker,/players/b/bookede01.html,PHO,A. Baynes,R. Holmes,1
201912280POR,https://www.basketball-reference.com/boxscores/pbp/201912280POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,H. Whiteside,J. McGee,A. Bradley,LAL,POR,A. Bradley,/players/b/bradlav01.html,LAL,J. McGee,H. Whiteside,1
201912280LAC,https://www.basketball-reference.com/boxscores/pbp/201912280LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,I. Zubac,R. Gobert,P. Beverley,UTA,LAC,R. O'Neale,/players/o/onealro01.html,LAC,R. Gobert,I. Zubac,0
201912290TOR,https://www.basketball-reference.com/boxscores/pbp/201912290TOR.html,Toronto Raptors,Oklahoma City Thunder,TOR,OKC,S. Ibaka,S. Adams,S. Gilgeous-Alexander,OKC,TOR,C. Paul,/players/p/paulch01.html,OKC,S. Adams,S. Ibaka,1
201912290DEN,https://www.basketball-reference.com/boxscores/pbp/201912290DEN.html,Denver Nuggets,Sacramento Kings,DEN,SAC,J. Grant,R. Holmes,M. Porter,DEN,SAC,N. Jokić,/players/j/jokicni01.html,DEN,J. Grant,R. Holmes,1
201912290MEM,https://www.basketball-reference.com/boxscores/pbp/201912290MEM.html,Memphis Grizzlies,Charlotte Hornets,MEM,CHO,J. Jackson,B. Biyombo,T. Rozier,CHO,MEM,T. Rozier,/players/r/roziete01.html,CHO,B. Biyombo,J. Jackson,1
201912290NOP,https://www.basketball-reference.com/boxscores/pbp/201912290NOP.html,New Orleans Pelicans,Houston Rockets,NOP,HOU,D. Favors,I. Hartenstein,E. Gordon,HOU,NOP,D. House,/players/h/houseda01.html,HOU,I. Hartenstein,D. Favors,1
201912290LAL,https://www.basketball-reference.com/boxscores/pbp/201912290LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,J. McGee,K. Porziņģis,K. Porziņģis,DAL,LAL,D. Powell,/players/p/poweldw01.html,DAL,K. Porziņģis,J. McGee,1
