Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201711010PHI,https://www.basketball-reference.com/boxscores/pbp/201711010PHI.html,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,J. Embiid,D. Dedmon,R. Covington,ATL,PHI,M. Muscala,/players/m/muscami01.html,PHI,D. Dedmon,J. Embiid,0
201711010WAS,https://www.basketball-reference.com/boxscores/pbp/201711010WAS.html,Washington Wizards,Phoenix Suns,WAS,PHO,M. Gortat,T. Chandler,K. Oubre,PHO,WAS,M. Chriss,/players/c/chrisma01.html,WAS,T. Chandler,M. Gortat,0
201711010BOS,https://www.basketball-reference.com/boxscores/pbp/201711010BOS.html,Boston Celtics,Sacramento Kings,BOS,SAC,A. Horford,W. Cauley-Stein,G. Hill,BOS,SAC,K. Irving,/players/i/irvinky01.html,SAC,A. Horford,W. Cauley-Stein,0
201711010MIA,https://www.basketball-reference.com/boxscores/pbp/201711010MIA.html,Miami Heat,Chicago Bulls,MIA,CHI,H. Whiteside,R. Lopez,R. Lopez,MIA,CHI,O. White,/players/w/whiteok01.html,CHI,H. Whiteside,R. Lopez,0
201711010MEM,https://www.basketball-reference.com/boxscores/pbp/201711010MEM.html,Memphis Grizzlies,Orlando Magic,MEM,ORL,M. Gasol,N. Vučević,E. Fournier,ORL,MEM,D. Augustin,/players/a/augusdj01.html,ORL,N. Vučević,M. Gasol,1
201711010NOP,https://www.basketball-reference.com/boxscores/pbp/201711010NOP.html,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,A. Davis,K. Towns,J. Butler,MIN,NOP,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,A. Davis,1
201711010NYK,https://www.basketball-reference.com/boxscores/pbp/201711010NYK.html,New York Knicks,Houston Rockets,NYK,HOU,K. Porziņģis,C. Capela,T. Ariza,NYK,HOU,E. Kanter,/players/k/kanteen01.html,HOU,K. Porziņģis,C. Capela,0
201711010DEN,https://www.basketball-reference.com/boxscores/pbp/201711010DEN.html,Denver Nuggets,Toronto Raptors,DEN,TOR,P. Millsap,J. Valančiūnas,J. Murray,TOR,DEN,S. Ibaka,/players/i/ibakase01.html,DEN,J. Valančiūnas,P. Millsap,0
201711010UTA,https://www.basketball-reference.com/boxscores/pbp/201711010UTA.html,Utah Jazz,Portland Trail Blazers,UTA,POR,R. Gobert,J. Nurkić,J. Nurkić,UTA,POR,R. Hood,/players/h/hoodro01.html,POR,R. Gobert,J. Nurkić,0
201711010LAC,https://www.basketball-reference.com/boxscores/pbp/201711010LAC.html,Los Angeles Clippers,Dallas Mavericks,LAC,DAL,D. Jordan,H. Barnes,D. Nowitzki,LAC,DAL,P. Beverley,/players/b/beverpa01.html,DAL,D. Jordan,H. Barnes,0
201711020SAS,https://www.basketball-reference.com/boxscores/pbp/201711020SAS.html,San Antonio Spurs,Golden State Warriors,SAS,GSW,P. Gasol,Z. Pachulia,L. Aldridge,SAS,GSW,L. Aldridge,/players/a/aldrila01.html,SAS,P. Gasol,Z. Pachulia,1
201711020POR,https://www.basketball-reference.com/boxscores/pbp/201711020POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,J. Nurkić,B. Lopez,C. McCollum,LAL,POR,L. Nance,/players/n/nancela02.html,POR,B. Lopez,J. Nurkić,0
201711030DET,https://www.basketball-reference.com/boxscores/pbp/201711030DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,,,,,,,,,
201711030ORL,https://www.basketball-reference.com/boxscores/pbp/201711030ORL.html,Orlando Magic,Chicago Bulls,ORL,CHI,N. Vučević,R. Lopez,J. Holiday,CHI,ORL,L. Markkanen,/players/m/markkla01.html,CHI,R. Lopez,N. Vučević,1
201711030PHI,https://www.basketball-reference.com/boxscores/pbp/201711030PHI.html,Philadelphia 76ers,Indiana Pacers,PHI,IND,J. Embiid,D. Sabonis,T. Young,PHI,IND,B. Simmons,/players/s/simmobe01.html,IND,J. Embiid,D. Sabonis,0
201711030WAS,https://www.basketball-reference.com/boxscores/pbp/201711030WAS.html,Washington Wizards,Cleveland Cavaliers,WAS,CLE,M. Gortat,L. James,J. Crowder,WAS,CLE,J. Wall,/players/w/walljo01.html,CLE,M. Gortat,L. James,0
201711030ATL,https://www.basketball-reference.com/boxscores/pbp/201711030ATL.html,Atlanta Hawks,Houston Rockets,ATL,HOU,D. Dedmon,C. Capela,K. Bazemore,ATL,HOU,D. Schröder,/players/s/schrode01.html,ATL,D. Dedmon,C. Capela,1
201711030NYK,https://www.basketball-reference.com/boxscores/pbp/201711030NYK.html,New York Knicks,Phoenix Suns,NYK,PHO,K. Porziņģis,T. Chandler,D. Booker,PHO,NYK,M. Chriss,/players/c/chrisma01.html,PHO,T. Chandler,K. Porziņģis,1
201711030DAL,https://www.basketball-reference.com/boxscores/pbp/201711030DAL.html,Dallas Mavericks,New Orleans Pelicans,DAL,NOP,N. Noel,A. Davis,D. Cousins,NOP,DAL,D. Cousins,/players/c/couside01.html,NOP,A. Davis,N. Noel,1
201711030SAS,https://www.basketball-reference.com/boxscores/pbp/201711030SAS.html,San Antonio Spurs,Charlotte Hornets,SAS,CHO,P. Gasol,D. Howard,D. Bacon,CHO,SAS,M. Williams,/players/w/willima02.html,CHO,D. Howard,P. Gasol,1
201711030DEN,https://www.basketball-reference.com/boxscores/pbp/201711030DEN.html,Denver Nuggets,Miami Heat,DEN,MIA,P. Millsap,H. Whiteside,H. Whiteside,MIA,DEN,G. Dragić,/players/d/dragigo01.html,MIA,H. Whiteside,P. Millsap,1
201711030UTA,https://www.basketball-reference.com/boxscores/pbp/201711030UTA.html,Utah Jazz,Toronto Raptors,UTA,TOR,R. Gobert,J. Valančiūnas,J. Valančiūnas,TOR,UTA,S. Ibaka,/players/i/ibakase01.html,TOR,J. Valančiūnas,R. Gobert,1
201711030OKC,https://www.basketball-reference.com/boxscores/pbp/201711030OKC.html,Oklahoma City Thunder,Boston Celtics,OKC,BOS,S. Adams,A. Horford,A. Baynes,OKC,BOS,R. Westbrook,/players/w/westbru01.html,BOS,S. Adams,A. Horford,0
201711030LAL,https://www.basketball-reference.com/boxscores/pbp/201711030LAL.html,Los Angeles Lakers,Brooklyn Nets,LAL,BRK,B. Lopez,T. Mozgov,L. Ball,LAL,BRK,L. Ball,/players/b/balllo01.html,LAL,B. Lopez,T. Mozgov,1
201711040LAC,https://www.basketball-reference.com/boxscores/pbp/201711040LAC.html,Los Angeles Clippers,Memphis Grizzlies,LAC,MEM,D. Jordan,M. Gasol,M. Gasol,MEM,LAC,J. Martin,/players/m/martija01.html,MEM,M. Gasol,D. Jordan,1
201711040DET,https://www.basketball-reference.com/boxscores/pbp/201711040DET.html,Detroit Pistons,Sacramento Kings,DET,SAC,A. Drummond,W. Cauley-Stein,R. Jackson,DET,SAC,T. Harris,/players/h/harrito02.html,DET,A. Drummond,W. Cauley-Stein,1
201711040CHI,https://www.basketball-reference.com/boxscores/pbp/201711040CHI.html,Chicago Bulls,New Orleans Pelicans,CHI,NOP,R. Lopez,A. Davis,R. Lopez,CHI,NOP,L. Markkanen,/players/m/markkla01.html,CHI,R. Lopez,A. Davis,1
201711040MIN,https://www.basketball-reference.com/boxscores/pbp/201711040MIN.html,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,K. Towns,S. Mejri,H. Barnes,MIN,DAL,J. Teague,/players/t/teaguje01.html,DAL,K. Towns,S. Mejri,0
201711040DEN,https://www.basketball-reference.com/boxscores/pbp/201711040DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,P. Millsap,Z. Pachulia,D. Green,GSW,DEN,D. Green,/players/g/greendr01.html,GSW,Z. Pachulia,P. Millsap,1
201711050CLE,https://www.basketball-reference.com/boxscores/pbp/201711050CLE.html,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,L. James,D. Dedmon,J. Smith,ATL,CLE,L. Babbitt,/players/b/babbilu01.html,CLE,D. Dedmon,L. James,0
201711050LAC,https://www.basketball-reference.com/boxscores/pbp/201711050LAC.html,Los Angeles Clippers,Miami Heat,LAC,MIA,D. Jordan,H. Whiteside,D. Jordan,MIA,LAC,G. Dragić,/players/d/dragigo01.html,LAC,H. Whiteside,D. Jordan,0
201711050ORL,https://www.basketball-reference.com/boxscores/pbp/201711050ORL.html,Orlando Magic,Boston Celtics,ORL,BOS,N. Vučević,A. Horford,A. Horford,BOS,ORL,K. Irving,/players/i/irvinky01.html,BOS,A. Horford,N. Vučević,1
201711050TOR,https://www.basketball-reference.com/boxscores/pbp/201711050TOR.html,Toronto Raptors,Washington Wizards,TOR,WAS,J. Valančiūnas,M. Gortat,B. Beal,WAS,TOR,T. Frazier,/players/f/fraziti01.html,WAS,M. Gortat,J. Valančiūnas,1
201711050HOU,https://www.basketball-reference.com/boxscores/pbp/201711050HOU.html,Houston Rockets,Utah Jazz,HOU,UTA,C. Capela,R. Gobert,J. Ingles,HOU,UTA,T. Ariza,/players/a/arizatr01.html,UTA,C. Capela,R. Gobert,0
201711050SAS,https://www.basketball-reference.com/boxscores/pbp/201711050SAS.html,San Antonio Spurs,Phoenix Suns,SAS,PHO,P. Gasol,T. Chandler,D. Green,PHO,SAS,M. Chriss,/players/c/chrisma01.html,SAS,T. Chandler,P. Gasol,0
201711050NYK,https://www.basketball-reference.com/boxscores/pbp/201711050NYK.html,New York Knicks,Indiana Pacers,NYK,IND,K. Porziņģis,M. Turner,T. Hardaway,IND,NYK,V. Oladipo,/players/o/oladivi01.html,NYK,M. Turner,K. Porziņģis,0
201711050MIN,https://www.basketball-reference.com/boxscores/pbp/201711050MIN.html,Minnesota Timberwolves,Charlotte Hornets,MIN,CHO,K. Towns,D. Howard,T. Gibson,MIN,CHO,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,D. Howard,1
201711050POR,https://www.basketball-reference.com/boxscores/pbp/201711050POR.html,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,J. Nurkić,S. Adams,J. Nurkić,OKC,POR,A. Roberson,/players/r/roberan03.html,POR,S. Adams,J. Nurkić,0
201711050LAL,https://www.basketball-reference.com/boxscores/pbp/201711050LAL.html,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,B. Lopez,M. Gasol,K. Caldwell-Pope,LAL,MEM,L. Ball,/players/b/balllo01.html,LAL,B. Lopez,M. Gasol,1
201711060ATL,https://www.basketball-reference.com/boxscores/pbp/201711060ATL.html,Atlanta Hawks,Boston Celtics,ATL,BOS,D. Dedmon,A. Horford,L. Babbitt,ATL,BOS,L. Babbitt,/players/b/babbilu01.html,ATL,D. Dedmon,A. Horford,1
201711060PHO,https://www.basketball-reference.com/boxscores/pbp/201711060PHO.html,Phoenix Suns,Brooklyn Nets,PHO,BRK,T. Chandler,T. Mozgov,A. Crabbe,PHO,BRK,M. Chriss,/players/c/chrisma01.html,BRK,T. Chandler,T. Mozgov,0
201711060GSW,https://www.basketball-reference.com/boxscores/pbp/201711060GSW.html,Golden State Warriors,Miami Heat,GSW,MIA,Z. Pachulia,H. Whiteside,D. Green,MIA,GSW,J. Winslow,/players/w/winslju01.html,GSW,H. Whiteside,Z. Pachulia,0
201711070CLE,https://www.basketball-reference.com/boxscores/pbp/201711070CLE.html,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,L. James,J. Henson,G. Antetokounmpo,MIL,CLE,G. Antetokounmpo,/players/a/antetgi01.html,MIL,J. Henson,L. James,1
201711070IND,https://www.basketball-reference.com/boxscores/pbp/201711070IND.html,Indiana Pacers,New Orleans Pelicans,IND,NOP,M. Turner,A. Davis,E. Moore,IND,NOP,T. Young,/players/y/youngth01.html,NOP,M. Turner,A. Davis,0
201711070WAS,https://www.basketball-reference.com/boxscores/pbp/201711070WAS.html,Washington Wizards,Dallas Mavericks,WAS,DAL,M. Gortat,H. Barnes,D. Smith,DAL,WAS,W. Matthews,/players/m/matthwe02.html,DAL,H. Barnes,M. Gortat,1
201711070NYK,https://www.basketball-reference.com/boxscores/pbp/201711070NYK.html,New York Knicks,Charlotte Hornets,NYK,CHO,K. Porziņģis,D. Howard,M. Williams,CHO,NYK,M. Williams,/players/w/willima02.html,CHO,D. Howard,K. Porziņģis,1
201711070TOR,https://www.basketball-reference.com/boxscores/pbp/201711070TOR.html,Toronto Raptors,Chicago Bulls,TOR,CHI,J. Valančiūnas,R. Lopez,K. Lowry,CHI,TOR,J. Grant,/players/g/grantje02.html,TOR,R. Lopez,J. Valančiūnas,0
201711070SAS,https://www.basketball-reference.com/boxscores/pbp/201711070SAS.html,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,P. Gasol,D. Jordan,D. Green,LAC,SAS,P. Beverley,/players/b/beverpa01.html,SAS,D. Jordan,P. Gasol,0
201711070DEN,https://www.basketball-reference.com/boxscores/pbp/201711070DEN.html,Denver Nuggets,Brooklyn Nets,DEN,BRK,P. Millsap,T. Mozgov,D. Russell,BRK,DEN,S. Dinwiddie,/players/d/dinwisp01.html,BRK,T. Mozgov,P. Millsap,1
201711070UTA,https://www.basketball-reference.com/boxscores/pbp/201711070UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,R. Gobert,R. Holmes,R. Hood,UTA,PHI,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,R. Holmes,1
201711070POR,https://www.basketball-reference.com/boxscores/pbp/201711070POR.html,Portland Trail Blazers,Memphis Grizzlies,POR,MEM,J. Nurkić,M. Gasol,N. Vonleh,MEM,POR,J. Martin,/players/m/martija01.html,POR,M. Gasol,J. Nurkić,0
201711070SAC,https://www.basketball-reference.com/boxscores/pbp/201711070SAC.html,Sacramento Kings,Oklahoma City Thunder,SAC,OKC,W. Cauley-Stein,S. Adams,S. Adams,OKC,SAC,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,W. Cauley-Stein,1
201711080DET,https://www.basketball-reference.com/boxscores/pbp/201711080DET.html,Detroit Pistons,Indiana Pacers,DET,IND,A. Drummond,M. Turner,M. Turner,DET,IND,T. Harris,/players/h/harrito02.html,IND,A. Drummond,M. Turner,0
201711080ORL,https://www.basketball-reference.com/boxscores/pbp/201711080ORL.html,Orlando Magic,New York Knicks,ORL,NYK,N. Vučević,E. Kanter,T. Hardaway,NYK,ORL,M. Beasley,/players/b/beaslmi01.html,NYK,E. Kanter,N. Vučević,1
201711080BOS,https://www.basketball-reference.com/boxscores/pbp/201711080BOS.html,Boston Celtics,Los Angeles Lakers,BOS,LAL,A. Baynes,B. Lopez,B. Lopez,LAL,BOS,L. Ball,/players/b/balllo01.html,LAL,B. Lopez,A. Baynes,1
201711080PHO,https://www.basketball-reference.com/boxscores/pbp/201711080PHO.html,Phoenix Suns,Miami Heat,PHO,MIA,A. Len,H. Whiteside,J. Winslow,MIA,PHO,J. Winslow,/players/w/winslju01.html,MIA,H. Whiteside,A. Len,1
201711080GSW,https://www.basketball-reference.com/boxscores/pbp/201711080GSW.html,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,Z. Pachulia,K. Towns,K. Thompson,MIN,GSW,T. Gibson,/players/g/gibsota01.html,GSW,K. Towns,Z. Pachulia,0
201711090WAS,https://www.basketball-reference.com/boxscores/pbp/201711090WAS.html,Washington Wizards,Los Angeles Lakers,WAS,LAL,M. Gortat,B. Lopez,O. Porter,WAS,LAL,M. Morris,/players/m/morrima02.html,WAS,M. Gortat,B. Lopez,1
201711090TOR,https://www.basketball-reference.com/boxscores/pbp/201711090TOR.html,Toronto Raptors,New Orleans Pelicans,TOR,NOP,J. Valančiūnas,A. Davis,J. Valančiūnas,TOR,NOP,S. Ibaka,/players/i/ibakase01.html,TOR,J. Valančiūnas,A. Davis,1
201711090HOU,https://www.basketball-reference.com/boxscores/pbp/201711090HOU.html,Houston Rockets,Cleveland Cavaliers,HOU,CLE,C. Capela,K. Love,T. Ariza,HOU,CLE,R. Anderson,/players/a/anderry01.html,HOU,C. Capela,K. Love,1
201711090SAC,https://www.basketball-reference.com/boxscores/pbp/201711090SAC.html,Sacramento Kings,Philadelphia 76ers,SAC,PHI,W. Cauley-Stein,J. Embiid,J. Embiid,PHI,SAC,D. Šarić,/players/s/saricda01.html,PHI,J. Embiid,W. Cauley-Stein,1
201711090DEN,https://www.basketball-reference.com/boxscores/pbp/201711090DEN.html,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,P. Millsap,S. Adams,C. Anthony,OKC,DEN,R. Westbrook,/players/w/westbru01.html,OKC,S. Adams,P. Millsap,1
201711100DET,https://www.basketball-reference.com/boxscores/pbp/201711100DET.html,Detroit Pistons,Atlanta Hawks,DET,ATL,A. Drummond,D. Dedmon,A. Drummond,DET,ATL,T. Harris,/players/h/harrito02.html,DET,A. Drummond,D. Dedmon,1
201711100BOS,https://www.basketball-reference.com/boxscores/pbp/201711100BOS.html,Boston Celtics,Charlotte Hornets,BOS,CHO,A. Baynes,D. Howard,J. Lamb,BOS,CHO,K. Irving,/players/i/irvinky01.html,CHO,A. Baynes,D. Howard,0
201711100CHI,https://www.basketball-reference.com/boxscores/pbp/201711100CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,R. Lopez,M. Turner,V. Oladipo,CHI,IND,J. Grant,/players/g/grantje02.html,IND,R. Lopez,M. Turner,0
201711100OKC,https://www.basketball-reference.com/boxscores/pbp/201711100OKC.html,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,D. Johnson,D. Jordan,S. Thornwell,LAC,OKC,A. Rivers,/players/r/riverau01.html,LAC,D. Jordan,D. Johnson,1
201711100PHO,https://www.basketball-reference.com/boxscores/pbp/201711100PHO.html,Phoenix Suns,Orlando Magic,PHO,ORL,A. Len,N. Vučević,E. Payton,PHO,ORL,E. Payton,/players/p/paytoel01.html,PHO,A. Len,N. Vučević,1
201711100SAS,https://www.basketball-reference.com/boxscores/pbp/201711100SAS.html,San Antonio Spurs,Milwaukee Bucks,SAS,MIL,P. Gasol,J. Henson,K. Anderson,SAS,MIL,D. Green,/players/g/greenda02.html,SAS,P. Gasol,J. Henson,1
201711100UTA,https://www.basketball-reference.com/boxscores/pbp/201711100UTA.html,Utah Jazz,Miami Heat,UTA,MIA,R. Gobert,H. Whiteside,D. Mitchell,UTA,MIA,D. Favors,/players/f/favorde01.html,UTA,R. Gobert,H. Whiteside,1
201711100POR,https://www.basketball-reference.com/boxscores/pbp/201711100POR.html,Portland Trail Blazers,Brooklyn Nets,POR,BRK,J. Nurkić,T. Mozgov,M. Harkless,POR,BRK,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,T. Mozgov,1
201711110NOP,https://www.basketball-reference.com/boxscores/pbp/201711110NOP.html,New Orleans Pelicans,Los Angeles Clippers,NOP,LAC,A. Davis,D. Jordan,A. Davis,LAC,NOP,B. Griffin,/players/g/griffbl01.html,NOP,D. Jordan,A. Davis,0
201711110WAS,https://www.basketball-reference.com/boxscores/pbp/201711110WAS.html,Washington Wizards,Atlanta Hawks,WAS,ATL,M. Gortat,D. Dedmon,M. Morris,WAS,ATL,M. Morris,/players/m/morrima02.html,WAS,M. Gortat,D. Dedmon,1
201711110HOU,https://www.basketball-reference.com/boxscores/pbp/201711110HOU.html,Houston Rockets,Memphis Grizzlies,HOU,MEM,C. Capela,M. Gasol,T. Ariza,HOU,MEM,R. Anderson,/players/a/anderry01.html,HOU,C. Capela,M. Gasol,1
201711110NYK,https://www.basketball-reference.com/boxscores/pbp/201711110NYK.html,New York Knicks,Sacramento Kings,NYK,SAC,K. Porziņģis,W. Cauley-Stein,W. Cauley-Stein,NYK,SAC,E. Kanter,/players/k/kanteen01.html,SAC,K. Porziņģis,W. Cauley-Stein,0
201711110DAL,https://www.basketball-reference.com/boxscores/pbp/201711110DAL.html,Dallas Mavericks,Cleveland Cavaliers,DAL,CLE,H. Barnes,K. Love,D. Nowitzki,CLE,DAL,I. Shumpert,/players/s/shumpim01.html,DAL,K. Love,H. Barnes,0
201711110GSW,https://www.basketball-reference.com/boxscores/pbp/201711110GSW.html,Golden State Warriors,Philadelphia 76ers,GSW,PHI,Z. Pachulia,J. Embiid,Z. Pachulia,GSW,PHI,S. Curry,/players/c/curryst01.html,GSW,Z. Pachulia,J. Embiid,1
201711110MIL,https://www.basketball-reference.com/boxscores/pbp/201711110MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,J. Henson,B. Lopez,J. Henson,LAL,MIL,L. Ball,/players/b/balllo01.html,MIL,B. Lopez,J. Henson,0
201711110SAS,https://www.basketball-reference.com/boxscores/pbp/201711110SAS.html,San Antonio Spurs,Chicago Bulls,SAS,CHI,P. Gasol,R. Lopez,K. Anderson,SAS,CHI,P. Mills,/players/m/millspa02.html,SAS,P. Gasol,R. Lopez,1
201711110DEN,https://www.basketball-reference.com/boxscores/pbp/201711110DEN.html,Denver Nuggets,Orlando Magic,DEN,ORL,P. Millsap,N. Vučević,E. Fournier,ORL,DEN,A. Gordon,/players/g/gordoaa01.html,ORL,N. Vučević,P. Millsap,1
201711110PHO,https://www.basketball-reference.com/boxscores/pbp/201711110PHO.html,Phoenix Suns,Minnesota Timberwolves,PHO,MIN,T. Chandler,K. Towns,T. Warren,MIN,PHO,T. Gibson,/players/g/gibsota01.html,PHO,K. Towns,T. Chandler,0
201711110UTA,https://www.basketball-reference.com/boxscores/pbp/201711110UTA.html,Utah Jazz,Brooklyn Nets,UTA,BRK,D. Favors,T. Mozgov,D. Mitchell,UTA,BRK,R. Rubio,/players/r/rubiori01.html,UTA,D. Favors,T. Mozgov,1
201711120BOS,https://www.basketball-reference.com/boxscores/pbp/201711120BOS.html,Boston Celtics,Toronto Raptors,BOS,TOR,A. Horford,J. Valančiūnas,K. Lowry,TOR,BOS,S. Ibaka,/players/i/ibakase01.html,TOR,J. Valančiūnas,A. Horford,1
201711120DET,https://www.basketball-reference.com/boxscores/pbp/201711120DET.html,Detroit Pistons,Miami Heat,DET,MIA,A. Drummond,H. Whiteside,J. Richardson,DET,MIA,T. Harris,/players/h/harrito02.html,MIA,A. Drummond,H. Whiteside,0
201711120IND,https://www.basketball-reference.com/boxscores/pbp/201711120IND.html,Indiana Pacers,Houston Rockets,IND,HOU,M. Turner,C. Capela,C. Capela,HOU,IND,R. Anderson,/players/a/anderry01.html,HOU,C. Capela,M. Turner,1
201711120OKC,https://www.basketball-reference.com/boxscores/pbp/201711120OKC.html,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,D. Johnson,H. Barnes,H. Barnes,OKC,DAL,P. George,/players/g/georgpa01.html,DAL,D. Johnson,H. Barnes,0
201711130WAS,https://www.basketball-reference.com/boxscores/pbp/201711130WAS.html,Washington Wizards,Sacramento Kings,WAS,SAC,M. Gortat,W. Cauley-Stein,G. Hill,WAS,SAC,M. Morris,/players/m/morrima02.html,SAC,M. Gortat,W. Cauley-Stein,0
201711130NYK,https://www.basketball-reference.com/boxscores/pbp/201711130NYK.html,New York Knicks,Cleveland Cavaliers,NYK,CLE,K. Porziņģis,K. Love,K. Porziņģis,NYK,CLE,E. Kanter,/players/k/kanteen01.html,NYK,K. Porziņģis,K. Love,1
201711130MIL,https://www.basketball-reference.com/boxscores/pbp/201711130MIL.html,Milwaukee Bucks,Memphis Grizzlies,MIL,MEM,J. Henson,M. Gasol,J. Henson,MEM,MIL,J. Martin,/players/m/martija01.html,MIL,M. Gasol,J. Henson,0
201711130NOP,https://www.basketball-reference.com/boxscores/pbp/201711130NOP.html,New Orleans Pelicans,Atlanta Hawks,NOP,ATL,A. Davis,D. Dedmon,D. Cousins,NOP,ATL,D. Cousins,/players/c/couside01.html,NOP,A. Davis,D. Dedmon,1
201711130PHO,https://www.basketball-reference.com/boxscores/pbp/201711130PHO.html,Phoenix Suns,Los Angeles Lakers,PHO,LAL,T. Chandler,B. Lopez,D. Booker,LAL,PHO,L. Ball,/players/b/balllo01.html,PHO,B. Lopez,T. Chandler,0
201711130UTA,https://www.basketball-reference.com/boxscores/pbp/201711130UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,D. Favors,K. Towns,R. Rubio,UTA,MIN,J. Jerebko,/players/j/jerebjo01.html,UTA,D. Favors,K. Towns,1
201711130POR,https://www.basketball-reference.com/boxscores/pbp/201711130POR.html,Portland Trail Blazers,Denver Nuggets,POR,DEN,J. Nurkić,P. Millsap,W. Barton,POR,DEN,C. Swanigan,/players/s/swanica01.html,DEN,J. Nurkić,P. Millsap,0
201711130GSW,https://www.basketball-reference.com/boxscores/pbp/201711130GSW.html,Golden State Warriors,Orlando Magic,GSW,ORL,Z. Pachulia,N. Vučević,D. Green,ORL,GSW,T. Ross,/players/r/rosste01.html,GSW,N. Vučević,Z. Pachulia,0
