Game Code,Full Hyperlink,Home Team,Away Team,Home Team Short,Away Team Short,Home Tipper,Away Tipper,First Scorer,Tipoff Winning Team,Tipoff Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Tipoff Winner,Tipoff Loser,Tipoff Winner Scores
201810310CHI,https://www.basketball-reference.com/boxscores/pbp/201810310CHI.html,Chicago Bulls,Denver Nuggets,CHI,DEN,W. Carter,N. Jokić,G. Harris,DEN,CHI,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,W. Carter,1
201810310MIN,https://www.basketball-reference.com/boxscores/pbp/201810310MIN.html,Minnesota Timberwolves,Utah Jazz,MIN,UTA,K. Towns,R. Gobert,D. Mitchell,UTA,MIN,D. Mitchell,/players/m/mitchdo01.html,UTA,R. Gobert,K. Towns,1
201810310NYK,https://www.basketball-reference.com/boxscores/pbp/201810310NYK.html,New York Knicks,Indiana Pacers,NYK,IND,M. Robinson,M. Turner,T. Hardaway,IND,NYK,D. Collison,/players/c/collida01.html,NYK,M. Turner,M. Robinson,0
201810310GSW,https://www.basketball-reference.com/boxscores/pbp/201810310GSW.html,Golden State Warriors,New Orleans Pelicans,GSW,NOP,D. Jones,A. Davis,A. Davis,NOP,GSW,T. Frazier,/players/f/fraziti01.html,NOP,A. Davis,D. Jones,1
201810310LAL,https://www.basketball-reference.com/boxscores/pbp/201810310LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,J. McGee,D. Jordan,L. James,LAL,DAL,L. Ball,/players/b/balllo01.html,LAL,J. McGee,D. Jordan,1
201810310PHO,https://www.basketball-reference.com/boxscores/pbp/201810310PHO.html,Phoenix Suns,San Antonio Spurs,PHO,SAS,D. Ayton,L. Aldridge,R. Gay,PHO,SAS,T. Warren,/players/w/warretj01.html,SAS,D. Ayton,L. Aldridge,0
201811010CLE,https://www.basketball-reference.com/boxscores/pbp/201811010CLE.html,Cleveland Cavaliers,Denver Nuggets,CLE,DEN,T. Thompson,N. Jokić,N. Jokić,DEN,CLE,J. Murray,/players/m/murraja01.html,DEN,N. Jokić,T. Thompson,1
201811010PHI,https://www.basketball-reference.com/boxscores/pbp/201811010PHI.html,Philadelphia 76ers,Los Angeles Clippers,PHI,LAC,J. Embiid,M. Gortat,J. Embiid,LAC,PHI,A. Bradley,/players/b/bradlav01.html,PHI,M. Gortat,J. Embiid,0
201811010ATL,https://www.basketball-reference.com/boxscores/pbp/201811010ATL.html,Atlanta Hawks,Sacramento Kings,ATL,SAC,A. Len,W. Cauley-Stein,V. Carter,ATL,SAC,K. Bazemore,/players/b/bazemke01.html,ATL,A. Len,W. Cauley-Stein,1
201811010BOS,https://www.basketball-reference.com/boxscores/pbp/201811010BOS.html,Boston Celtics,Milwaukee Bucks,BOS,MIL,A. Horford,B. Lopez,G. Hayward,MIL,BOS,G. Antetokounmpo,/players/a/antetgi01.html,BOS,B. Lopez,A. Horford,0
201811010POR,https://www.basketball-reference.com/boxscores/pbp/201811010POR.html,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,J. Nurkić,J. Okafor,J. Layman,POR,NOP,C. McCollum,/players/m/mccolcj01.html,POR,J. Nurkić,J. Okafor,1
201811020ORL,https://www.basketball-reference.com/boxscores/pbp/201811020ORL.html,Orlando Magic,Los Angeles Clippers,ORL,LAC,N. Vučević,B. Marjanović,A. Gordon,ORL,LAC,J. Isaac,/players/i/isaacjo01.html,ORL,N. Vučević,B. Marjanović,1
201811020BRK,https://www.basketball-reference.com/boxscores/pbp/201811020BRK.html,Brooklyn Nets,Houston Rockets,BRK,HOU,J. Allen,C. Capela,C. Paul,HOU,BRK,E. Gordon,/players/g/gordoer01.html,HOU,C. Capela,J. Allen,1
201811020CHI,https://www.basketball-reference.com/boxscores/pbp/201811020CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,W. Carter,M. Turner,W. Carter,CHI,IND,J. Parker,/players/p/parkeja01.html,CHI,W. Carter,M. Turner,1
201811020WAS,https://www.basketball-reference.com/boxscores/pbp/201811020WAS.html,Washington Wizards,Oklahoma City Thunder,WAS,OKC,D. Howard,S. Adams,D. Howard,OKC,WAS,R. Westbrook,/players/w/westbru01.html,WAS,S. Adams,D. Howard,0
201811020DAL,https://www.basketball-reference.com/boxscores/pbp/201811020DAL.html,Dallas Mavericks,New York Knicks,DAL,NYK,D. Jordan,M. Robinson,D. Smith,DAL,NYK,D. Smith,/players/s/smithde03.html,DAL,D. Jordan,M. Robinson,1
201811020UTA,https://www.basketball-reference.com/boxscores/pbp/201811020UTA.html,Utah Jazz,Memphis Grizzlies,UTA,MEM,R. Gobert,M. Gasol,R. Rubio,MEM,UTA,M. Conley,/players/c/conlemi01.html,UTA,M. Gasol,R. Gobert,0
201811020PHO,https://www.basketball-reference.com/boxscores/pbp/201811020PHO.html,Phoenix Suns,Toronto Raptors,PHO,TOR,D. Ayton,J. Valančiūnas,J. Valančiūnas,PHO,TOR,T. Ariza,/players/a/arizatr01.html,TOR,D. Ayton,J. Valančiūnas,0
201811020GSW,https://www.basketball-reference.com/boxscores/pbp/201811020GSW.html,Golden State Warriors,Minnesota Timberwolves,GSW,MIN,D. Jones,K. Towns,D. Jones,GSW,MIN,K. Durant,/players/d/duranke01.html,GSW,D. Jones,K. Towns,1
201811030PHI,https://www.basketball-reference.com/boxscores/pbp/201811030PHI.html,Philadelphia 76ers,Detroit Pistons,PHI,DET,J. Embiid,A. Drummond,J. Embiid,PHI,DET,B. Simmons,/players/s/simmobe01.html,PHI,J. Embiid,A. Drummond,1
201811030CHO,https://www.basketball-reference.com/boxscores/pbp/201811030CHO.html,Charlotte Hornets,Cleveland Cavaliers,CHO,CLE,C. Zeller,T. Thompson,M. Williams,CHO,CLE,M. Williams,/players/w/willima02.html,CHO,C. Zeller,T. Thompson,1
201811030IND,https://www.basketball-reference.com/boxscores/pbp/201811030IND.html,Indiana Pacers,Boston Celtics,IND,BOS,M. Turner,A. Horford,B. Bogdanović,BOS,IND,K. Irving,/players/i/irvinky01.html,IND,A. Horford,M. Turner,0
201811030ATL,https://www.basketball-reference.com/boxscores/pbp/201811030ATL.html,Atlanta Hawks,Miami Heat,ATL,MIA,A. Len,H. Whiteside,A. Len,ATL,MIA,T. Young,/players/y/youngtr01.html,ATL,A. Len,H. Whiteside,1
201811030CHI,https://www.basketball-reference.com/boxscores/pbp/201811030CHI.html,Chicago Bulls,Houston Rockets,CHI,HOU,W. Carter,C. Capela,J. Ennis,HOU,CHI,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,W. Carter,1
201811030SAS,https://www.basketball-reference.com/boxscores/pbp/201811030SAS.html,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,L. Aldridge,A. Davis,B. Forbes,SAS,NOP,R. Gay,/players/g/gayru01.html,SAS,L. Aldridge,A. Davis,1
201811030DEN,https://www.basketball-reference.com/boxscores/pbp/201811030DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,N. Jokić,R. Gobert,J. Murray,UTA,DEN,D. Favors,/players/f/favorde01.html,DEN,R. Gobert,N. Jokić,0
201811030POR,https://www.basketball-reference.com/boxscores/pbp/201811030POR.html,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,J. Nurkić,J. McGee,J. Nurkić,POR,LAL,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,J. McGee,1
201811040MIL,https://www.basketball-reference.com/boxscores/pbp/201811040MIL.html,Milwaukee Bucks,Sacramento Kings,MIL,SAC,B. Lopez,W. Cauley-Stein,E. Bledsoe,MIL,SAC,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,W. Cauley-Stein,1
201811040BRK,https://www.basketball-reference.com/boxscores/pbp/201811040BRK.html,Brooklyn Nets,Philadelphia 76ers,BRK,PHI,J. Allen,J. Embiid,J. Embiid,PHI,BRK,R. Covington,/players/c/covinro01.html,PHI,J. Embiid,J. Allen,1
201811040WAS,https://www.basketball-reference.com/boxscores/pbp/201811040WAS.html,Washington Wizards,New York Knicks,WAS,NYK,D. Howard,M. Robinson,B. Beal,NYK,WAS,F. Ntilikina,/players/n/ntilila01.html,WAS,M. Robinson,D. Howard,0
201811040SAS,https://www.basketball-reference.com/boxscores/pbp/201811040SAS.html,San Antonio Spurs,Orlando Magic,SAS,ORL,L. Aldridge,N. Vučević,A. Gordon,ORL,SAS,D. Augustin,/players/a/augusdj01.html,ORL,N. Vučević,L. Aldridge,1
201811040PHO,https://www.basketball-reference.com/boxscores/pbp/201811040PHO.html,Phoenix Suns,Memphis Grizzlies,PHO,MEM,D. Ayton,M. Gasol,M. Conley,MEM,PHO,J. Jackson,/players/j/jacksja02.html,MEM,M. Gasol,D. Ayton,1
201811040POR,https://www.basketball-reference.com/boxscores/pbp/201811040POR.html,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,J. Nurkić,K. Towns,J. Nurkić,POR,MIN,A. Aminu,/players/a/aminual01.html,POR,J. Nurkić,K. Towns,1
201811040LAL,https://www.basketball-reference.com/boxscores/pbp/201811040LAL.html,Los Angeles Lakers,Toronto Raptors,LAL,TOR,J. McGee,S. Ibaka,K. Kuzma,LAL,TOR,L. James,/players/j/jamesle01.html,LAL,J. McGee,S. Ibaka,1
201811050DET,https://www.basketball-reference.com/boxscores/pbp/201811050DET.html,Detroit Pistons,Miami Heat,DET,MIA,A. Drummond,B. Adebayo,J. Richardson,DET,MIA,R. Jackson,/players/j/jacksre01.html,MIA,A. Drummond,B. Adebayo,0
201811050IND,https://www.basketball-reference.com/boxscores/pbp/201811050IND.html,Indiana Pacers,Houston Rockets,IND,HOU,M. Turner,C. Capela,J. Ennis,HOU,IND,J. Ennis,/players/e/ennisja01.html,HOU,C. Capela,M. Turner,1
201811050ORL,https://www.basketball-reference.com/boxscores/pbp/201811050ORL.html,Orlando Magic,Cleveland Cavaliers,ORL,CLE,N. Vučević,T. Thompson,C. Osman,ORL,CLE,D. Augustin,/players/a/augusdj01.html,CLE,N. Vučević,T. Thompson,0
201811050NYK,https://www.basketball-reference.com/boxscores/pbp/201811050NYK.html,New York Knicks,Chicago Bulls,NYK,CHI,M. Robinson,W. Carter,J. Parker,NYK,CHI,N. Vonleh,/players/v/vonleno01.html,CHI,M. Robinson,W. Carter,0
201811050OKC,https://www.basketball-reference.com/boxscores/pbp/201811050OKC.html,Oklahoma City Thunder,New Orleans Pelicans,OKC,NOP,S. Adams,A. Davis,S. Adams,NOP,OKC,J. Holiday,/players/h/holidjr01.html,OKC,A. Davis,S. Adams,0
201811050DEN,https://www.basketball-reference.com/boxscores/pbp/201811050DEN.html,Denver Nuggets,Boston Celtics,DEN,BOS,N. Jokić,A. Horford,A. Horford,BOS,DEN,K. Irving,/players/i/irvinky01.html,BOS,A. Horford,N. Jokić,1
201811050UTA,https://www.basketball-reference.com/boxscores/pbp/201811050UTA.html,Utah Jazz,Toronto Raptors,UTA,TOR,R. Gobert,J. Valančiūnas,D. Favors,TOR,UTA,K. Lowry,/players/l/lowryky01.html,UTA,J. Valančiūnas,R. Gobert,0
201811050GSW,https://www.basketball-reference.com/boxscores/pbp/201811050GSW.html,Golden State Warriors,Memphis Grizzlies,GSW,MEM,D. Jones,M. Gasol,K. Thompson,MEM,GSW,J. Jackson,/players/j/jacksja02.html,GSW,M. Gasol,D. Jones,0
201811050LAC,https://www.basketball-reference.com/boxscores/pbp/201811050LAC.html,Los Angeles Clippers,Minnesota Timberwolves,LAC,MIN,B. Marjanović,K. Towns,D. Rose,MIN,LAC,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,B. Marjanović,1
201811060CHO,https://www.basketball-reference.com/boxscores/pbp/201811060CHO.html,Charlotte Hornets,Atlanta Hawks,CHO,ATL,C. Zeller,A. Len,A. Len,ATL,CHO,O. Spellman,/players/s/spellom01.html,ATL,A. Len,C. Zeller,1
201811060DAL,https://www.basketball-reference.com/boxscores/pbp/201811060DAL.html,Dallas Mavericks,Washington Wizards,DAL,WAS,D. Jordan,D. Howard,H. Barnes,DAL,WAS,L. Dončić,/players/d/doncilu01.html,DAL,D. Jordan,D. Howard,1
201811060PHO,https://www.basketball-reference.com/boxscores/pbp/201811060PHO.html,Phoenix Suns,Brooklyn Nets,PHO,BRK,D. Ayton,J. Allen,D. Russell,PHO,BRK,R. Anderson,/players/a/anderry01.html,BRK,D. Ayton,J. Allen,0
201811060POR,https://www.basketball-reference.com/boxscores/pbp/201811060POR.html,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,J. Nurkić,B. Lopez,B. Lopez,MIL,POR,G. Antetokounmpo,/players/a/antetgi01.html,MIL,B. Lopez,J. Nurkić,1
201811070CLE,https://www.basketball-reference.com/boxscores/pbp/201811070CLE.html,Cleveland Cavaliers,Oklahoma City Thunder,CLE,OKC,T. Thompson,S. Adams,S. Adams,OKC,CLE,D. Schröder,/players/s/schrode01.html,OKC,S. Adams,T. Thompson,1
201811070ORL,https://www.basketball-reference.com/boxscores/pbp/201811070ORL.html,Orlando Magic,Detroit Pistons,ORL,DET,N. Vučević,A. Drummond,N. Vučević,ORL,DET,D. Augustin,/players/a/augusdj01.html,ORL,N. Vučević,A. Drummond,1
201811070ATL,https://www.basketball-reference.com/boxscores/pbp/201811070ATL.html,Atlanta Hawks,New York Knicks,ATL,NYK,A. Len,M. Robinson,T. Hardaway,NYK,ATL,F. Ntilikina,/players/n/ntilila01.html,NYK,M. Robinson,A. Len,1
201811070MIA,https://www.basketball-reference.com/boxscores/pbp/201811070MIA.html,Miami Heat,San Antonio Spurs,MIA,SAS,H. Whiteside,L. Aldridge,D. DeRozan,SAS,MIA,D. Cunningham,/players/c/cunnida01.html,SAS,L. Aldridge,H. Whiteside,1
201811070IND,https://www.basketball-reference.com/boxscores/pbp/201811070IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,M. Turner,J. Embiid,B. Simmons,IND,PHI,T. Young,/players/y/youngth01.html,PHI,M. Turner,J. Embiid,0
201811070MEM,https://www.basketball-reference.com/boxscores/pbp/201811070MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,M. Gasol,N. Jokić,J. Jackson,MEM,DEN,J. Jackson,/players/j/jacksja02.html,MEM,M. Gasol,N. Jokić,1
201811070NOP,https://www.basketball-reference.com/boxscores/pbp/201811070NOP.html,New Orleans Pelicans,Chicago Bulls,NOP,CHI,A. Davis,W. Carter,N. Mirotić,CHI,NOP,J. Parker,/players/p/parkeja01.html,NOP,W. Carter,A. Davis,0
201811070UTA,https://www.basketball-reference.com/boxscores/pbp/201811070UTA.html,Utah Jazz,Dallas Mavericks,UTA,DAL,R. Gobert,D. Jordan,W. Matthews,DAL,UTA,L. Dončić,/players/d/doncilu01.html,DAL,D. Jordan,R. Gobert,1
201811070SAC,https://www.basketball-reference.com/boxscores/pbp/201811070SAC.html,Sacramento Kings,Toronto Raptors,SAC,TOR,W. Cauley-Stein,S. Ibaka,W. Cauley-Stein,SAC,TOR,D. Fox,/players/f/foxde01.html,SAC,W. Cauley-Stein,S. Ibaka,1
201811070LAL,https://www.basketball-reference.com/boxscores/pbp/201811070LAL.html,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,J. McGee,K. Towns,L. James,LAL,MIN,L. James,/players/j/jamesle01.html,LAL,J. McGee,K. Towns,1
201811080OKC,https://www.basketball-reference.com/boxscores/pbp/201811080OKC.html,Oklahoma City Thunder,Houston Rockets,OKC,HOU,S. Adams,C. Capela,S. Adams,OKC,HOU,D. Schröder,/players/s/schrode01.html,OKC,S. Adams,C. Capela,1
201811080PHO,https://www.basketball-reference.com/boxscores/pbp/201811080PHO.html,Phoenix Suns,Boston Celtics,PHO,BOS,D. Ayton,A. Horford,K. Irving,BOS,PHO,K. Irving,/players/i/irvinky01.html,BOS,A. Horford,D. Ayton,1
201811080POR,https://www.basketball-reference.com/boxscores/pbp/201811080POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,J. Nurkić,B. Marjanović,C. McCollum,POR,LAC,A. Aminu,/players/a/aminual01.html,POR,J. Nurkić,B. Marjanović,1
201811080GSW,https://www.basketball-reference.com/boxscores/pbp/201811080GSW.html,Golden State Warriors,Milwaukee Bucks,GSW,MIL,D. Jones,B. Lopez,J. Bell,MIL,GSW,G. Antetokounmpo,/players/a/antetgi01.html,GSW,B. Lopez,D. Jones,0
201811090ORL,https://www.basketball-reference.com/boxscores/pbp/201811090ORL.html,Orlando Magic,Washington Wizards,ORL,WAS,N. Vučević,D. Howard,D. Howard,WAS,ORL,J. Wall,/players/w/walljo01.html,WAS,D. Howard,N. Vučević,1
201811090PHI,https://www.basketball-reference.com/boxscores/pbp/201811090PHI.html,Philadelphia 76ers,Charlotte Hornets,PHI,CHO,J. Embiid,C. Zeller,K. Walker,PHI,CHO,B. Simmons,/players/s/simmobe01.html,CHO,J. Embiid,C. Zeller,0
201811090ATL,https://www.basketball-reference.com/boxscores/pbp/201811090ATL.html,Atlanta Hawks,Detroit Pistons,ATL,DET,A. Len,A. Drummond,R. Jackson,DET,ATL,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,A. Len,1
201811090MIA,https://www.basketball-reference.com/boxscores/pbp/201811090MIA.html,Miami Heat,Indiana Pacers,MIA,IND,H. Whiteside,M. Turner,D. Collison,IND,MIA,D. Collison,/players/c/collida01.html,IND,M. Turner,H. Whiteside,1
201811090DEN,https://www.basketball-reference.com/boxscores/pbp/201811090DEN.html,Denver Nuggets,Brooklyn Nets,DEN,BRK,N. Jokić,J. Allen,D. Russell,BRK,DEN,D. Russell,/players/r/russeda01.html,BRK,J. Allen,N. Jokić,1
201811090UTA,https://www.basketball-reference.com/boxscores/pbp/201811090UTA.html,Utah Jazz,Boston Celtics,UTA,BOS,R. Gobert,A. Horford,J. Ingles,UTA,BOS,R. Rubio,/players/r/rubiori01.html,UTA,R. Gobert,A. Horford,1
201811090SAC,https://www.basketball-reference.com/boxscores/pbp/201811090SAC.html,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,W. Cauley-Stein,K. Towns,K. Towns,MIN,SAC,T. Gibson,/players/g/gibsota01.html,MIN,K. Towns,W. Cauley-Stein,1
201811100TOR,https://www.basketball-reference.com/boxscores/pbp/201811100TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,S. Ibaka,M. Robinson,F. Ntilikina,TOR,NYK,K. Leonard,/players/l/leonaka01.html,NYK,S. Ibaka,M. Robinson,0
201811100LAC,https://www.basketball-reference.com/boxscores/pbp/201811100LAC.html,Los Angeles Clippers,Milwaukee Bucks,LAC,MIL,M. Gortat,B. Lopez,M. Gortat,MIL,LAC,G. Antetokounmpo,/players/a/antetgi01.html,LAC,B. Lopez,M. Gortat,0
201811100NOP,https://www.basketball-reference.com/boxscores/pbp/201811100NOP.html,New Orleans Pelicans,Phoenix Suns,NOP,PHO,A. Davis,D. Ayton,J. Randle,NOP,PHO,W. Johnson,/players/j/johnswe01.html,NOP,A. Davis,D. Ayton,1
201811100CHI,https://www.basketball-reference.com/boxscores/pbp/201811100CHI.html,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,W. Carter,T. Thompson,J. Holiday,CLE,CHI,L. Nance,/players/n/nancela02.html,CHI,T. Thompson,W. Carter,0
201811100MEM,https://www.basketball-reference.com/boxscores/pbp/201811100MEM.html,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,M. Gasol,J. Embiid,B. Simmons,PHI,MEM,L. Shamet,/players/s/shamela01.html,PHI,J. Embiid,M. Gasol,1
201811100MIA,https://www.basketball-reference.com/boxscores/pbp/201811100MIA.html,Miami Heat,Washington Wizards,MIA,WAS,H. Whiteside,D. Howard,B. Beal,WAS,MIA,J. Wall,/players/w/walljo01.html,WAS,D. Howard,H. Whiteside,1
201811100GSW,https://www.basketball-reference.com/boxscores/pbp/201811100GSW.html,Golden State Warriors,Brooklyn Nets,GSW,BRK,D. Jones,J. Allen,D. Russell,BRK,GSW,J. Harris,/players/h/harrijo01.html,BRK,J. Allen,D. Jones,1
201811100SAS,https://www.basketball-reference.com/boxscores/pbp/201811100SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,L. Aldridge,C. Capela,D. DeRozan,HOU,SAS,P. Tucker,/players/t/tuckepj01.html,SAS,C. Capela,L. Aldridge,0
201811100DAL,https://www.basketball-reference.com/boxscores/pbp/201811100DAL.html,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,D. Jordan,S. Adams,P. George,OKC,DAL,D. Schröder,/players/s/schrode01.html,OKC,S. Adams,D. Jordan,1
201811100SAC,https://www.basketball-reference.com/boxscores/pbp/201811100SAC.html,Sacramento Kings,Los Angeles Lakers,SAC,LAL,W. Cauley-Stein,J. McGee,L. James,LAL,SAC,L. Ball,/players/b/balllo01.html,LAL,J. McGee,W. Cauley-Stein,1
201811110DET,https://www.basketball-reference.com/boxscores/pbp/201811110DET.html,Detroit Pistons,Charlotte Hornets,DET,CHO,A. Drummond,C. Zeller,R. Bullock,DET,CHO,B. Griffin,/players/g/griffbl01.html,DET,A. Drummond,C. Zeller,1
201811110HOU,https://www.basketball-reference.com/boxscores/pbp/201811110HOU.html,Houston Rockets,Indiana Pacers,HOU,IND,C. Capela,M. Turner,P. Tucker,HOU,IND,P. Tucker,/players/t/tuckepj01.html,HOU,C. Capela,M. Turner,1
201811110NYK,https://www.basketball-reference.com/boxscores/pbp/201811110NYK.html,New York Knicks,Orlando Magic,NYK,ORL,M. Robinson,N. Vučević,N. Vučević,NYK,ORL,F. Ntilikina,/players/n/ntilila01.html,ORL,M. Robinson,N. Vučević,0
201811110DEN,https://www.basketball-reference.com/boxscores/pbp/201811110DEN.html,Denver Nuggets,Milwaukee Bucks,DEN,MIL,N. Jokić,B. Lopez,N. Jokić,DEN,MIL,P. Millsap,/players/m/millspa01.html,DEN,N. Jokić,B. Lopez,1
201811110POR,https://www.basketball-reference.com/boxscores/pbp/201811110POR.html,Portland Trail Blazers,Boston Celtics,POR,BOS,J. Nurkić,A. Horford,J. Nurkić,POR,BOS,D. Lillard,/players/l/lillada01.html,POR,J. Nurkić,A. Horford,1
201811110LAL,https://www.basketball-reference.com/boxscores/pbp/201811110LAL.html,Los Angeles Lakers,Atlanta Hawks,LAL,ATL,J. McGee,A. Len,T. Waller-Prince,LAL,ATL,L. James,/players/j/jamesle01.html,ATL,J. McGee,A. Len,0
201811120WAS,https://www.basketball-reference.com/boxscores/pbp/201811120WAS.html,Washington Wizards,Orlando Magic,WAS,ORL,D. Howard,N. Vučević,D. Howard,WAS,ORL,J. Wall,/players/w/walljo01.html,WAS,D. Howard,N. Vučević,1
201811120MIA,https://www.basketball-reference.com/boxscores/pbp/201811120MIA.html,Miami Heat,Philadelphia 76ers,MIA,PHI,H. Whiteside,J. Embiid,J. Redick,MIA,PHI,G. Dragić,/players/d/dragigo01.html,PHI,H. Whiteside,J. Embiid,0
201811120TOR,https://www.basketball-reference.com/boxscores/pbp/201811120TOR.html,Toronto Raptors,New Orleans Pelicans,TOR,NOP,S. Ibaka,A. Davis,A. Davis,NOP,TOR,J. Holiday,/players/h/holidjr01.html,NOP,A. Davis,S. Ibaka,1
201811120CHI,https://www.basketball-reference.com/boxscores/pbp/201811120CHI.html,Chicago Bulls,Dallas Mavericks,CHI,DAL,W. Carter,D. Jordan,W. Carter,DAL,CHI,L. Dončić,/players/d/doncilu01.html,CHI,D. Jordan,W. Carter,0
201811120MEM,https://www.basketball-reference.com/boxscores/pbp/201811120MEM.html,Memphis Grizzlies,Utah Jazz,MEM,UTA,M. Gasol,R. Gobert,J. Jackson,UTA,MEM,D. Favors,/players/f/favorde01.html,MEM,R. Gobert,M. Gasol,0
201811120MIN,https://www.basketball-reference.com/boxscores/pbp/201811120MIN.html,Minnesota Timberwolves,Brooklyn Nets,MIN,BRK,K. Towns,R. Hollis-Jefferson,K. Towns,MIN,BRK,D. Rose,/players/r/rosede01.html,MIN,K. Towns,R. Hollis-Jefferson,1
201811120OKC,https://www.basketball-reference.com/boxscores/pbp/201811120OKC.html,Oklahoma City Thunder,Phoenix Suns,OKC,PHO,S. Adams,D. Ayton,T. Ferguson,OKC,PHO,D. Schröder,/players/s/schrode01.html,OKC,S. Adams,D. Ayton,1
201811120SAC,https://www.basketball-reference.com/boxscores/pbp/201811120SAC.html,Sacramento Kings,San Antonio Spurs,SAC,SAS,W. Cauley-Stein,L. Aldridge,D. White,SAC,SAS,N. Bjelica,/players/b/bjeline01.html,SAS,W. Cauley-Stein,L. Aldridge,0
201811120LAC,https://www.basketball-reference.com/boxscores/pbp/201811120LAC.html,Los Angeles Clippers,Golden State Warriors,LAC,GSW,M. Gortat,D. Jones,P. Beverley,LAC,GSW,T. Harris,/players/h/harrito02.html,LAC,M. Gortat,D. Jones,1
201811130CLE,https://www.basketball-reference.com/boxscores/pbp/201811130CLE.html,Cleveland Cavaliers,Charlotte Hornets,CLE,CHO,T. Thompson,C. Zeller,R. Hood,CLE,CHO,C. Sexton,/players/s/sextoco01.html,CLE,T. Thompson,C. Zeller,1
