Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
200903280CHI,https://www.basketball-reference.com/boxscores/pbp/200903280CHI.html,Chicago Bulls,Indiana Pacers,CHI,IND,J. Noah,R. Hibbert,B. Rush,IND,CHI,R. Hibbert,/players/h/hibbero01.html,IND,CHI,R. Hibbert,/players/h/hibbero01.html,J. Noah,/players/n/noahjo01.html,1
200903280CHA,https://www.basketball-reference.com/boxscores/pbp/200903280CHA.html,Charlotte Bobcats,New York Knicks,CHA,NYK,E. Okafor,D. Lee,D. Lee,CHA,NYK,R. Felton,/players/f/feltora01.html,NYK,CHA,E. Okafor,/players/o/okafoem01.html,D. Lee,/players/l/leeda02.html,0
200903280WAS,https://www.basketball-reference.com/boxscores/pbp/200903280WAS.html,Washington Wizards,Detroit Pistons,WAS,DET,A. Blatche,K. Brown,A. Blatche,WAS,DET,A. Jamison,/players/j/jamisan01.html,WAS,DET,A. Blatche,/players/b/blatcan01.html,K. Brown,/players/b/brownkw01.html,1
200903280MIA,https://www.basketball-reference.com/boxscores/pbp/200903280MIA.html,Miami Heat,Milwaukee Bucks,MIA,MIL,J. O'Neal,D. Gadzuric,R. Jefferson,MIL,MIA,C. Bell,/players/b/bellch01.html,MIL,MIA,D. Gadzuric,/players/g/gadzuda01.html,J. O'Neal,/players/o/onealje01.html,1
200903280HOU,https://www.basketball-reference.com/boxscores/pbp/200903280HOU.html,Houston Rockets,Los Angeles Clippers,HOU,LAC,Y. Ming,C. Kaman,L. Scola,HOU,LAC,L. Scola,/players/s/scolalu01.html,HOU,LAC,Y. Ming,/players/m/mingya01.html,C. Kaman,/players/k/kamanch01.html,1
200903280DEN,https://www.basketball-reference.com/boxscores/pbp/200903280DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,N. Hilário,A. Randolph,N. Hilário,DEN,GSW,C. Anthony,/players/a/anthoca01.html,DEN,GSW,N. Hilário,/players/h/hilarne01.html,A. Randolph,/players/r/randoan01.html,1
200903280UTA,https://www.basketball-reference.com/boxscores/pbp/200903280UTA.html,Utah Jazz,Phoenix Suns,UTA,PHO,M. Okur,S. O'Neal,M. Okur,UTA,PHO,D. Williams,/players/w/willide01.html,UTA,PHO,M. Okur,/players/o/okurme01.html,S. O'Neal,/players/o/onealsh01.html,1
200903280POR,https://www.basketball-reference.com/boxscores/pbp/200903280POR.html,Portland Trail Blazers,Memphis Grizzlies,POR,MEM,J. Przybilla,M. Gasol,B. Roy,MEM,POR,R. Gay,/players/g/gayru01.html,POR,MEM,M. Gasol,/players/g/gasolma01.html,J. Przybilla,/players/p/przybjo01.html,0
200903290CLE,https://www.basketball-reference.com/boxscores/pbp/200903290CLE.html,Cleveland Cavaliers,Dallas Mavericks,CLE,DAL,Z. Ilgauskas,E. Dampier,J. Kidd,CLE,DAL,A. Varejão,/players/v/varejan01.html,DAL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,E. Dampier,/players/d/dampier01.html,0
200903290ATL,https://www.basketball-reference.com/boxscores/pbp/200903290ATL.html,Atlanta Hawks,Los Angeles Lakers,ATL,LAL,J. Smith,P. Gasol,P. Gasol,LAL,ATL,T. Ariza,/players/a/arizatr01.html,LAL,ATL,P. Gasol,/players/g/gasolpa01.html,J. Smith,/players/s/smithjo03.html,1
200903290MIN,https://www.basketball-reference.com/boxscores/pbp/200903290MIN.html,Minnesota Timberwolves,New Jersey Nets,MIN,NJN,J. Collins,B. Lopez,T. Hassell,NJN,MIN,D. Harris,/players/h/harride01.html,NJN,MIN,B. Lopez,/players/l/lopezbr01.html,J. Collins,/players/c/collija04.html,1
200903290TOR,https://www.basketball-reference.com/boxscores/pbp/200903290TOR.html,Toronto Raptors,Chicago Bulls,TOR,CHI,C. Bosh,J. Noah,A. Bargnani,TOR,CHI,A. Bargnani,/players/b/bargnan01.html,TOR,CHI,C. Bosh,/players/b/boshch01.html,J. Noah,/players/n/noahjo01.html,1
200903290DET,https://www.basketball-reference.com/boxscores/pbp/200903290DET.html,Detroit Pistons,Philadelphia 76ers,DET,PHI,K. Brown,S. Dalembert,K. Brown,DET,PHI,T. Prince,/players/p/princta01.html,DET,PHI,K. Brown,/players/b/brownkw01.html,S. Dalembert,/players/d/dalemsa01.html,1
200903290BOS,https://www.basketball-reference.com/boxscores/pbp/200903290BOS.html,Boston Celtics,Oklahoma City Thunder,BOS,OKC,K. Perkins,J. Green,N. Krstić,OKC,BOS,R. Westbrook,/players/w/westbru01.html,OKC,BOS,J. Green,/players/g/greenje02.html,K. Perkins,/players/p/perkike01.html,1
200903290IND,https://www.basketball-reference.com/boxscores/pbp/200903290IND.html,Indiana Pacers,Washington Wizards,IND,WAS,R. Hibbert,A. Blatche,D. Granger,IND,WAS,J. Jack,/players/j/jackja01.html,IND,WAS,R. Hibbert,/players/h/hibbero01.html,A. Blatche,/players/b/blatcan01.html,1
200903290NOH,https://www.basketball-reference.com/boxscores/pbp/200903290NOH.html,New Orleans Hornets,San Antonio Spurs,NOH,SAS,H. Armstrong,T. Duncan,T. Duncan,SAS,NOH,M. Bonner,/players/b/bonnema01.html,SAS,NOH,T. Duncan,/players/d/duncati01.html,H. Armstrong,/players/a/armsthi01.html,1
200903290SAC,https://www.basketball-reference.com/boxscores/pbp/200903290SAC.html,Sacramento Kings,Phoenix Suns,SAC,PHO,S. Hawes,S. O'Neal,J. Thompson,SAC,PHO,S. Hawes,/players/h/hawessp01.html,SAC,PHO,S. Hawes,/players/h/hawessp01.html,S. O'Neal,/players/o/onealsh01.html,1
200903300MIA,https://www.basketball-reference.com/boxscores/pbp/200903300MIA.html,Miami Heat,Orlando Magic,MIA,ORL,J. O'Neal,D. Howard,D. Howard,ORL,MIA,R. Alston,/players/a/alstora01.html,ORL,MIA,D. Howard,/players/h/howardw01.html,J. O'Neal,/players/o/onealje01.html,1
200903300NJN,https://www.basketball-reference.com/boxscores/pbp/200903300NJN.html,New Jersey Nets,Milwaukee Bucks,NJN,MIL,B. Lopez,D. Gadzuric,R. Sessions,MIL,NJN,R. Sessions,/players/s/sessira01.html,MIL,NJN,D. Gadzuric,/players/g/gadzuda01.html,B. Lopez,/players/l/lopezbr01.html,1
200903300UTA,https://www.basketball-reference.com/boxscores/pbp/200903300UTA.html,Utah Jazz,New York Knicks,UTA,NYK,M. Okur,D. Lee,W. Chandler,NYK,UTA,A. Harrington,/players/h/harrial01.html,NYK,UTA,D. Lee,/players/l/leeda02.html,M. Okur,/players/o/okurme01.html,1
200903300GSW,https://www.basketball-reference.com/boxscores/pbp/200903300GSW.html,Golden State Warriors,Memphis Grizzlies,GSW,MEM,A. Randolph,M. Gasol,M. Conley,MEM,GSW,M. Conley,/players/c/conlemi01.html,MEM,GSW,M. Gasol,/players/g/gasolma01.html,A. Randolph,/players/r/randoan01.html,1
200903310CHA,https://www.basketball-reference.com/boxscores/pbp/200903310CHA.html,Charlotte Bobcats,Los Angeles Lakers,CHA,LAL,E. Okafor,P. Gasol,T. Ariza,LAL,CHA,T. Ariza,/players/a/arizatr01.html,LAL,CHA,P. Gasol,/players/g/gasolpa01.html,E. Okafor,/players/o/okafoem01.html,1
200903310CLE,https://www.basketball-reference.com/boxscores/pbp/200903310CLE.html,Cleveland Cavaliers,Detroit Pistons,CLE,DET,Z. Ilgauskas,K. Brown,R. Stuckey,DET,CLE,T. Prince,/players/p/princta01.html,DET,CLE,K. Brown,/players/b/brownkw01.html,Z. Ilgauskas,/players/i/ilgauzy01.html,1
200903310IND,https://www.basketball-reference.com/boxscores/pbp/200903310IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,R. Hibbert,J. Noah,D. Rose,CHI,IND,T. Thomas,/players/t/thomaty01.html,CHI,IND,J. Noah,/players/n/noahjo01.html,R. Hibbert,/players/h/hibbero01.html,1
200903310PHI,https://www.basketball-reference.com/boxscores/pbp/200903310PHI.html,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,S. Dalembert,J. Smith,A. Iguodala,PHI,ATL,A. Miller,/players/m/millean02.html,PHI,ATL,S. Dalembert,/players/d/dalemsa01.html,J. Smith,/players/s/smithjo03.html,1
200903310MIN,https://www.basketball-reference.com/boxscores/pbp/200903310MIN.html,Minnesota Timberwolves,Dallas Mavericks,MIN,DAL,K. Love,E. Dampier,M. Miller,DAL,MIN,J. Kidd,/players/k/kiddja01.html,MIN,DAL,E. Dampier,/players/d/dampier01.html,K. Love,/players/l/loveke01.html,0
200903310SAS,https://www.basketball-reference.com/boxscores/pbp/200903310SAS.html,San Antonio Spurs,Oklahoma City Thunder,SAS,OKC,T. Duncan,J. Green,R. Westbrook,SAS,OKC,M. Finley,/players/f/finlemi01.html,OKC,SAS,T. Duncan,/players/d/duncati01.html,J. Green,/players/g/greenje02.html,0
200903310DEN,https://www.basketball-reference.com/boxscores/pbp/200903310DEN.html,Denver Nuggets,New York Knicks,DEN,NYK,N. Hilário,J. Jeffries,D. Lee,NYK,DEN,D. Lee,/players/l/leeda02.html,NYK,DEN,J. Jeffries,/players/j/jeffrja01.html,N. Hilário,/players/h/hilarne01.html,1
200903310POR,https://www.basketball-reference.com/boxscores/pbp/200903310POR.html,Portland Trail Blazers,Utah Jazz,POR,UTA,J. Przybilla,M. Okur,C. Boozer,POR,UTA,L. Aldridge,/players/a/aldrila01.html,UTA,POR,J. Przybilla,/players/p/przybjo01.html,M. Okur,/players/o/okurme01.html,0
200903310SAC,https://www.basketball-reference.com/boxscores/pbp/200903310SAC.html,Sacramento Kings,New Orleans Hornets,SAC,NOH,S. Hawes,H. Armstrong,K. Martin,SAC,NOH,J. Thompson,/players/t/thompja02.html,SAC,NOH,S. Hawes,/players/h/hawessp01.html,H. Armstrong,/players/a/armsthi01.html,1
200904010BOS,https://www.basketball-reference.com/boxscores/pbp/200904010BOS.html,Boston Celtics,Charlotte Bobcats,BOS,CHA,K. Perkins,E. Okafor,R. Bell,CHA,BOS,G. Wallace,/players/w/wallage01.html,CHA,BOS,E. Okafor,/players/o/okafoem01.html,K. Perkins,/players/p/perkike01.html,1
200904010NJN,https://www.basketball-reference.com/boxscores/pbp/200904010NJN.html,New Jersey Nets,Detroit Pistons,NJN,DET,B. Lopez,K. Brown,R. Hamilton,NJN,DET,D. Harris,/players/h/harride01.html,DET,NJN,B. Lopez,/players/l/lopezbr01.html,K. Brown,/players/b/brownkw01.html,0
200904010MEM,https://www.basketball-reference.com/boxscores/pbp/200904010MEM.html,Memphis Grizzlies,Washington Wizards,MEM,WAS,M. Gasol,A. Blatche,C. Butler,MEM,WAS,J. Crittenton,/players/c/crittja01.html,WAS,MEM,M. Gasol,/players/g/gasolma01.html,A. Blatche,/players/b/blatcan01.html,0
200904010MIL,https://www.basketball-reference.com/boxscores/pbp/200904010MIL.html,Milwaukee Bucks,Los Angeles Lakers,MIL,LAL,D. Gadzuric,P. Gasol,K. Bryant,LAL,MIL,L. Odom,/players/o/odomla01.html,LAL,MIL,P. Gasol,/players/g/gasolpa01.html,D. Gadzuric,/players/g/gadzuda01.html,1
200904010DAL,https://www.basketball-reference.com/boxscores/pbp/200904010DAL.html,Dallas Mavericks,Miami Heat,DAL,MIA,E. Dampier,J. O'Neal,J. Howard,MIA,DAL,M. Chalmers,/players/c/chalmma01.html,DAL,MIA,J. O'Neal,/players/o/onealje01.html,E. Dampier,/players/d/dampier01.html,0
200904010PHO,https://www.basketball-reference.com/boxscores/pbp/200904010PHO.html,Phoenix Suns,Houston Rockets,PHO,HOU,S. O'Neal,Y. Ming,S. Battier,HOU,PHO,A. Brooks,/players/b/brookaa01.html,HOU,PHO,Y. Ming,/players/m/mingya01.html,S. O'Neal,/players/o/onealsh01.html,1
200904010GSW,https://www.basketball-reference.com/boxscores/pbp/200904010GSW.html,Golden State Warriors,Sacramento Kings,GSW,SAC,A. Randolph,S. Hawes,A. Randolph,GSW,SAC,K. Azubuike,/players/a/azubuke01.html,GSW,SAC,A. Randolph,/players/r/randoan01.html,S. Hawes,/players/h/hawessp01.html,1
200904010LAC,https://www.basketball-reference.com/boxscores/pbp/200904010LAC.html,Los Angeles Clippers,New Orleans Hornets,LAC,NOH,C. Kaman,H. Armstrong,H. Armstrong,NOH,LAC,C. Paul,/players/p/paulch01.html,NOH,LAC,H. Armstrong,/players/a/armsthi01.html,C. Kaman,/players/k/kamanch01.html,1
200904020PHI,https://www.basketball-reference.com/boxscores/pbp/200904020PHI.html,Philadelphia 76ers,Milwaukee Bucks,PHI,MIL,S. Dalembert,D. Gadzuric,R. Evans,PHI,MIL,W. Green,/players/g/greenwi01.html,PHI,MIL,S. Dalembert,/players/d/dalemsa01.html,D. Gadzuric,/players/g/gadzuda01.html,1
200904020WAS,https://www.basketball-reference.com/boxscores/pbp/200904020WAS.html,Washington Wizards,Cleveland Cavaliers,WAS,CLE,B. Haywood,Z. Ilgauskas,L. James,CLE,WAS,M. Williams,/players/w/willima01.html,CLE,WAS,Z. Ilgauskas,/players/i/ilgauzy01.html,B. Haywood,/players/h/haywobr01.html,1
200904020DEN,https://www.basketball-reference.com/boxscores/pbp/200904020DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,N. Hilário,M. Okur,K. Martin,UTA,DEN,R. Brewer,/players/b/brewero02.html,DEN,UTA,M. Okur,/players/o/okurme01.html,N. Hilário,/players/h/hilarne01.html,0
200904030CHA,https://www.basketball-reference.com/boxscores/pbp/200904030CHA.html,Charlotte Bobcats,Miami Heat,CHA,MIA,E. Okafor,J. O'Neal,E. Okafor,MIA,CHA,U. Haslem,/players/h/hasleud01.html,CHA,MIA,J. O'Neal,/players/o/onealje01.html,E. Okafor,/players/o/okafoem01.html,0
200904030IND,https://www.basketball-reference.com/boxscores/pbp/200904030IND.html,Indiana Pacers,San Antonio Spurs,IND,SAS,R. Hibbert,T. Duncan,B. Rush,IND,SAS,J. Jack,/players/j/jackja01.html,IND,SAS,R. Hibbert,/players/h/hibbero01.html,T. Duncan,/players/d/duncati01.html,1
200904030BOS,https://www.basketball-reference.com/boxscores/pbp/200904030BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,K. Perkins,J. Smith,A. Horford,ATL,BOS,M. Bibby,/players/b/bibbymi01.html,ATL,BOS,J. Smith,/players/s/smithjo03.html,K. Perkins,/players/p/perkike01.html,1
200904030MEM,https://www.basketball-reference.com/boxscores/pbp/200904030MEM.html,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,M. Gasol,E. Dampier,M. Conley,DAL,MEM,J. Kidd,/players/k/kiddja01.html,MEM,DAL,E. Dampier,/players/d/dampier01.html,M. Gasol,/players/g/gasolma01.html,0
200904030OKC,https://www.basketball-reference.com/boxscores/pbp/200904030OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,J. Green,J. Przybilla,N. Krstić,POR,OKC,L. Aldridge,/players/a/aldrila01.html,OKC,POR,J. Przybilla,/players/p/przybjo01.html,J. Green,/players/g/greenje02.html,0
200904030ORL,https://www.basketball-reference.com/boxscores/pbp/200904030ORL.html,Orlando Magic,Cleveland Cavaliers,ORL,CLE,D. Howard,Z. Ilgauskas,D. Howard,CLE,ORL,A. Varejão,/players/v/varejan01.html,ORL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Howard,/players/h/howardw01.html,0
200904030UTA,https://www.basketball-reference.com/boxscores/pbp/200904030UTA.html,Utah Jazz,Minnesota Timberwolves,UTA,MIN,M. Okur,K. Love,M. Okur,UTA,MIN,D. Williams,/players/w/willide01.html,UTA,MIN,M. Okur,/players/o/okurme01.html,K. Love,/players/l/loveke01.html,1
200904030PHO,https://www.basketball-reference.com/boxscores/pbp/200904030PHO.html,Phoenix Suns,Sacramento Kings,PHO,SAC,S. O'Neal,S. Hawes,J. Richardson,PHO,SAC,S. Nash,/players/n/nashst01.html,PHO,SAC,S. O'Neal,/players/o/onealsh01.html,S. Hawes,/players/h/hawessp01.html,1
200904030GSW,https://www.basketball-reference.com/boxscores/pbp/200904030GSW.html,Golden State Warriors,New Orleans Hornets,GSW,NOH,A. Randolph,H. Armstrong,C. Paul,GSW,NOH,J. Crawford,/players/c/crawfja01.html,NOH,GSW,A. Randolph,/players/r/randoan01.html,H. Armstrong,/players/a/armsthi01.html,0
200904030LAL,https://www.basketball-reference.com/boxscores/pbp/200904030LAL.html,Los Angeles Lakers,Houston Rockets,LAL,HOU,P. Gasol,Y. Ming,L. Odom,LAL,HOU,D. Fisher,/players/f/fishede01.html,LAL,HOU,P. Gasol,/players/g/gasolpa01.html,Y. Ming,/players/m/mingya01.html,1
200904040NYK,https://www.basketball-reference.com/boxscores/pbp/200904040NYK.html,New York Knicks,Toronto Raptors,NYK,TOR,J. Jeffries,C. Bosh,D. Lee,TOR,NYK,J. Calderón,/players/c/caldejo01.html,NYK,TOR,C. Bosh,/players/b/boshch01.html,J. Jeffries,/players/j/jeffrja01.html,0
200904040CHI,https://www.basketball-reference.com/boxscores/pbp/200904040CHI.html,Chicago Bulls,New Jersey Nets,CHI,NJN,J. Noah,B. Lopez,T. Thomas,CHI,NJN,T. Thomas,/players/t/thomaty01.html,CHI,NJN,J. Noah,/players/n/noahjo01.html,B. Lopez,/players/l/lopezbr01.html,1
200904040PHI,https://www.basketball-reference.com/boxscores/pbp/200904040PHI.html,Philadelphia 76ers,Detroit Pistons,PHI,DET,S. Dalembert,K. Brown,R. Evans,PHI,DET,A. Miller,/players/m/millean02.html,PHI,DET,S. Dalembert,/players/d/dalemsa01.html,K. Brown,/players/b/brownkw01.html,1
200904040ATL,https://www.basketball-reference.com/boxscores/pbp/200904040ATL.html,Atlanta Hawks,Orlando Magic,ATL,ORL,J. Smith,D. Howard,C. Lee,ORL,ATL,R. Lewis,/players/l/lewisra02.html,ORL,ATL,D. Howard,/players/h/howardw01.html,J. Smith,/players/s/smithjo03.html,1
200904040WAS,https://www.basketball-reference.com/boxscores/pbp/200904040WAS.html,Washington Wizards,Miami Heat,WAS,MIA,B. Haywood,J. O'Neal,Y. Diawara,MIA,WAS,D. Wade,/players/w/wadedw01.html,MIA,WAS,J. O'Neal,/players/o/onealje01.html,B. Haywood,/players/h/haywobr01.html,1
200904040MIL,https://www.basketball-reference.com/boxscores/pbp/200904040MIL.html,Milwaukee Bucks,Memphis Grizzlies,MIL,MEM,D. Gadzuric,M. Gasol,R. Jefferson,MIL,MEM,C. Villanueva,/players/v/villach01.html,MIL,MEM,D. Gadzuric,/players/g/gadzuda01.html,M. Gasol,/players/g/gasolma01.html,1
200904040DEN,https://www.basketball-reference.com/boxscores/pbp/200904040DEN.html,Denver Nuggets,Los Angeles Clippers,DEN,LAC,J. Petro,B. Skinner,B. Davis,LAC,DEN,E. Gordon,/players/g/gordoer01.html,LAC,DEN,B. Skinner,/players/s/skinnbr01.html,J. Petro,/players/p/petrojo01.html,1
200904050CLE,https://www.basketball-reference.com/boxscores/pbp/200904050CLE.html,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,Z. Ilgauskas,T. Duncan,T. Duncan,CLE,SAS,D. West,/players/w/westde01.html,SAS,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,T. Duncan,/players/d/duncati01.html,0
200904050DAL,https://www.basketball-reference.com/boxscores/pbp/200904050DAL.html,Dallas Mavericks,Phoenix Suns,DAL,PHO,E. Dampier,S. O'Neal,J. Howard,PHO,DAL,S. Nash,/players/n/nashst01.html,DAL,PHO,S. O'Neal,/players/o/onealsh01.html,E. Dampier,/players/d/dampier01.html,0
200904050DET,https://www.basketball-reference.com/boxscores/pbp/200904050DET.html,Detroit Pistons,Charlotte Bobcats,DET,CHA,R. Wallace,E. Okafor,B. Diaw,CHA,DET,C. Martin,/players/m/martica01.html,CHA,DET,E. Okafor,/players/o/okafoem01.html,R. Wallace,/players/w/wallara01.html,1
200904050TOR,https://www.basketball-reference.com/boxscores/pbp/200904050TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,C. Bosh,J. Jeffries,S. Marion,NYK,TOR,D. Lee,/players/l/leeda02.html,TOR,NYK,J. Jeffries,/players/j/jeffrja01.html,C. Bosh,/players/b/boshch01.html,0
200904050HOU,https://www.basketball-reference.com/boxscores/pbp/200904050HOU.html,Houston Rockets,Portland Trail Blazers,HOU,POR,Y. Ming,J. Przybilla,L. Aldridge,POR,HOU,S. Blake,/players/b/blakest01.html,POR,HOU,J. Przybilla,/players/p/przybjo01.html,Y. Ming,/players/m/mingya01.html,1
200904050MIN,https://www.basketball-reference.com/boxscores/pbp/200904050MIN.html,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,J. Collins,N. Hilário,N. Hilário,DEN,MIN,R. Balkman,/players/b/balkmre01.html,DEN,MIN,N. Hilário,/players/h/hilarne01.html,J. Collins,/players/c/collija04.html,1
200904050NOH,https://www.basketball-reference.com/boxscores/pbp/200904050NOH.html,New Orleans Hornets,Utah Jazz,NOH,UTA,H. Armstrong,M. Okur,R. Brewer,UTA,NOH,D. Williams,/players/w/willide01.html,UTA,NOH,M. Okur,/players/o/okurme01.html,H. Armstrong,/players/a/armsthi01.html,1
200904050OKC,https://www.basketball-reference.com/boxscores/pbp/200904050OKC.html,Oklahoma City Thunder,Indiana Pacers,OKC,IND,J. Green,R. Hibbert,T. Sefolosha,IND,OKC,B. Rush,/players/r/rushbr01.html,OKC,IND,R. Hibbert,/players/h/hibbero01.html,J. Green,/players/g/greenje02.html,0
200904050NJN,https://www.basketball-reference.com/boxscores/pbp/200904050NJN.html,New Jersey Nets,Philadelphia 76ers,NJN,PHI,B. Lopez,S. Dalembert,K. Dooling,PHI,NJN,A. Iguodala,/players/i/iguodan01.html,NJN,PHI,S. Dalembert,/players/d/dalemsa01.html,B. Lopez,/players/l/lopezbr01.html,0
200904050SAC,https://www.basketball-reference.com/boxscores/pbp/200904050SAC.html,Sacramento Kings,Golden State Warriors,SAC,GSW,S. Hawes,A. Randolph,K. Azubuike,SAC,GSW,J. Thompson,/players/t/thompja02.html,GSW,SAC,S. Hawes,/players/h/hawessp01.html,A. Randolph,/players/r/randoan01.html,0
200904050LAL,https://www.basketball-reference.com/boxscores/pbp/200904050LAL.html,Los Angeles Lakers,Los Angeles Clippers,LAL,LAC,P. Gasol,B. Skinner,T. Ariza,LAL,LAC,D. Fisher,/players/f/fishede01.html,LAL,LAC,P. Gasol,/players/g/gasolpa01.html,B. Skinner,/players/s/skinnbr01.html,1
200904070CHA,https://www.basketball-reference.com/boxscores/pbp/200904070CHA.html,Charlotte Bobcats,Philadelphia 76ers,CHA,PHI,E. Okafor,S. Dalembert,A. Iguodala,PHI,CHA,R. Evans,/players/e/evansre01.html,PHI,CHA,S. Dalembert,/players/d/dalemsa01.html,E. Okafor,/players/o/okafoem01.html,1
200904070TOR,https://www.basketball-reference.com/boxscores/pbp/200904070TOR.html,Toronto Raptors,Atlanta Hawks,TOR,ATL,C. Bosh,J. Smith,J. Calderón,ATL,TOR,M. Bibby,/players/b/bibbymi01.html,TOR,ATL,J. Smith,/players/s/smithjo03.html,C. Bosh,/players/b/boshch01.html,0
200904070MIA,https://www.basketball-reference.com/boxscores/pbp/200904070MIA.html,Miami Heat,New Orleans Hornets,MIA,NOH,J. O'Neal,H. Armstrong,P. Stojaković,MIA,NOH,M. Chalmers,/players/c/chalmma01.html,NOH,MIA,J. O'Neal,/players/o/onealje01.html,H. Armstrong,/players/a/armsthi01.html,0
200904070MEM,https://www.basketball-reference.com/boxscores/pbp/200904070MEM.html,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,M. Gasol,J. Przybilla,L. Aldridge,POR,MEM,S. Blake,/players/b/blakest01.html,POR,MEM,J. Przybilla,/players/p/przybjo01.html,M. Gasol,/players/g/gasolma01.html,1
200904070OKC,https://www.basketball-reference.com/boxscores/pbp/200904070OKC.html,Oklahoma City Thunder,San Antonio Spurs,OKC,SAS,J. Green,T. Duncan,T. Parker,SAS,OKC,T. Parker,/players/p/parketo01.html,SAS,OKC,T. Duncan,/players/d/duncati01.html,J. Green,/players/g/greenje02.html,1
200904070CHI,https://www.basketball-reference.com/boxscores/pbp/200904070CHI.html,Chicago Bulls,New York Knicks,CHI,NYK,J. Noah,J. Jeffries,W. Chandler,CHI,NYK,D. Rose,/players/r/rosede01.html,NYK,CHI,J. Noah,/players/n/noahjo01.html,J. Jeffries,/players/j/jeffrja01.html,0
