,Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
83,201611050SAS,https://www.basketball-reference.com/boxscores/pbp/201611050SAS.html,San Antonio Spurs,Los Angeles Clippers,SAS,LAC,P. Gasol,D. Jordan,P. Gasol,LAC,SAS,C. Paul,/players/p/paulch01.html,SAS,LAC,D. Jordan,/players/j/jordade01.html,P. Gasol,/players/g/gasolpa01.html,0.0
84,201611060NYK,https://www.basketball-reference.com/boxscores/pbp/201611060NYK.html,New York Knicks,Utah Jazz,NYK,UTA,J. Noah,R. Gobert,R. Hood,UTA,NYK,D. Favors,/players/f/favorde01.html,UTA,NYK,R. Gobert,/players/g/goberru01.html,J. Noah,/players/n/noahjo01.html,1.0
85,201611060MEM,https://www.basketball-reference.com/boxscores/pbp/201611060MEM.html,Memphis Grizzlies,Portland Trail Blazers,MEM,POR,M. Gasol,M. Plumlee,M. Conley,MEM,POR,M. Conley,/players/c/conlemi01.html,MEM,POR,M. Gasol,/players/g/gasolma01.html,M. Plumlee,/players/p/plumlma01.html,1.0
86,201611060TOR,https://www.basketball-reference.com/boxscores/pbp/201611060TOR.html,Toronto Raptors,Sacramento Kings,TOR,SAC,J. Poeltl,K. Koufos,A. Afflalo,SAC,TOR,D. Cousins,/players/c/couside01.html,SAC,TOR,K. Koufos,/players/k/koufoko01.html,J. Poeltl,/players/p/poeltja01.html,1.0
87,201611060DAL,https://www.basketball-reference.com/boxscores/pbp/201611060DAL.html,Dallas Mavericks,Milwaukee Bucks,DAL,MIL,A. Bogut,M. Plumlee,J. Parker,MIL,DAL,T. Snell,/players/s/snellto01.html,MIL,DAL,M. Plumlee,/players/p/plumlmi01.html,A. Bogut,/players/b/bogutan01.html,1.0
88,201611060BOS,https://www.basketball-reference.com/boxscores/pbp/201611060BOS.html,Boston Celtics,Denver Nuggets,BOS,DEN,A. Johnson,J. Nurkić,A. Bradley,DEN,BOS,N. Jokić,/players/j/jokicni01.html,BOS,DEN,J. Nurkić,/players/n/nurkiju01.html,A. Johnson,/players/j/johnsam01.html,0.0
89,201611060LAL,https://www.basketball-reference.com/boxscores/pbp/201611060LAL.html,Los Angeles Lakers,Phoenix Suns,LAL,PHO,T. Mozgov,T. Chandler,N. Young,PHO,LAL,E. Bledsoe,/players/b/bledser01.html,LAL,PHO,T. Chandler,/players/c/chandty01.html,T. Mozgov,/players/m/mozgoti01.html,0.0
90,201611070CHO,https://www.basketball-reference.com/boxscores/pbp/201611070CHO.html,Charlotte Hornets,Indiana Pacers,CHO,IND,C. Zeller,M. Turner,M. Turner,IND,CHO,T. Young,/players/y/youngth01.html,IND,CHO,M. Turner,/players/t/turnemy01.html,C. Zeller,/players/z/zelleco01.html,1.0
91,201611070PHI,https://www.basketball-reference.com/boxscores/pbp/201611070PHI.html,Philadelphia 76ers,Utah Jazz,PHI,UTA,J. Embiid,R. Gobert,G. Hayward,UTA,PHI,D. Favors,/players/f/favorde01.html,UTA,PHI,R. Gobert,/players/g/goberru01.html,J. Embiid,/players/e/embiijo01.html,1.0
92,201611070WAS,https://www.basketball-reference.com/boxscores/pbp/201611070WAS.html,Washington Wizards,Houston Rockets,WAS,HOU,M. Gortat,C. Capela,O. Porter,WAS,HOU,B. Beal,/players/b/bealbr01.html,WAS,HOU,M. Gortat,/players/g/gortama01.html,C. Capela,/players/c/capelca01.html,1.0
93,201611070CHI,https://www.basketball-reference.com/boxscores/pbp/201611070CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,R. Lopez,N. Vučević,E. Fournier,ORL,CHI,E. Fournier,/players/f/fournev01.html,ORL,CHI,N. Vučević,/players/v/vucevni01.html,R. Lopez,/players/l/lopezro01.html,1.0
94,201611070OKC,https://www.basketball-reference.com/boxscores/pbp/201611070OKC.html,Oklahoma City Thunder,Miami Heat,OKC,MIA,S. Adams,H. Whiteside,L. Babbitt,OKC,MIA,V. Oladipo,/players/o/oladivi01.html,MIA,OKC,S. Adams,/players/a/adamsst01.html,H. Whiteside,/players/w/whiteha01.html,0.0
95,201611070GSW,https://www.basketball-reference.com/boxscores/pbp/201611070GSW.html,Golden State Warriors,New Orleans Pelicans,GSW,NOP,Z. Pachulia,A. Davis,A. Davis,GSW,NOP,D. Green,/players/g/greendr01.html,NOP,GSW,Z. Pachulia,/players/p/pachuza01.html,A. Davis,/players/d/davisan02.html,0.0
96,201611070LAC,https://www.basketball-reference.com/boxscores/pbp/201611070LAC.html,Los Angeles Clippers,Detroit Pistons,LAC,DET,D. Jordan,A. Drummond,D. Jordan,DET,LAC,M. Morris,/players/m/morrima03.html,LAC,DET,A. Drummond,/players/d/drumman01.html,D. Jordan,/players/j/jordade01.html,0.0
97,201611080CLE,https://www.basketball-reference.com/boxscores/pbp/201611080CLE.html,Cleveland Cavaliers,Atlanta Hawks,CLE,ATL,T. Thompson,D. Howard,K. Bazemore,ATL,CLE,D. Schröder,/players/s/schrode01.html,ATL,CLE,D. Howard,/players/h/howardw01.html,T. Thompson,/players/t/thomptr01.html,1.0
98,201611080BRK,https://www.basketball-reference.com/boxscores/pbp/201611080BRK.html,Brooklyn Nets,Minnesota Timberwolves,BRK,MIN,B. Lopez,K. Towns,B. Lopez,BRK,MIN,I. Whitehead,/players/w/whiteis01.html,BRK,MIN,B. Lopez,/players/l/lopezbr01.html,K. Towns,/players/t/townska01.html,1.0
99,201611080MEM,https://www.basketball-reference.com/boxscores/pbp/201611080MEM.html,Memphis Grizzlies,Denver Nuggets,MEM,DEN,M. Gasol,J. Nurkić,E. Mudiay,MEM,DEN,J. Green,/players/g/greenja01.html,DEN,MEM,M. Gasol,/players/g/gasolma01.html,J. Nurkić,/players/n/nurkiju01.html,0.0
100,201611080POR,https://www.basketball-reference.com/boxscores/pbp/201611080POR.html,Portland Trail Blazers,Phoenix Suns,POR,PHO,M. Plumlee,A. Len,M. Plumlee,PHO,POR,M. Chriss,/players/c/chrisma01.html,POR,PHO,A. Len,/players/l/lenal01.html,M. Plumlee,/players/p/plumlma01.html,0.0
101,201611080LAL,https://www.basketball-reference.com/boxscores/pbp/201611080LAL.html,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,T. Mozgov,A. Bogut,N. Young,LAL,DAL,D. Russell,/players/r/russeda01.html,LAL,DAL,T. Mozgov,/players/m/mozgoti01.html,A. Bogut,/players/b/bogutan01.html,1.0
102,201611080SAC,https://www.basketball-reference.com/boxscores/pbp/201611080SAC.html,Sacramento Kings,New Orleans Pelicans,SAC,NOP,K. Koufos,A. Davis,A. Afflalo,SAC,NOP,R. Gay,/players/g/gayru01.html,SAC,NOP,K. Koufos,/players/k/koufoko01.html,A. Davis,/players/d/davisan02.html,1.0
103,201611090CHO,https://www.basketball-reference.com/boxscores/pbp/201611090CHO.html,Charlotte Hornets,Utah Jazz,CHO,UTA,C. Zeller,R. Gobert,N. Batum,UTA,CHO,D. Favors,/players/f/favorde01.html,CHO,UTA,R. Gobert,/players/g/goberru01.html,C. Zeller,/players/z/zelleco01.html,0.0
104,201611090IND,https://www.basketball-reference.com/boxscores/pbp/201611090IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,M. Turner,J. Okafor,D. Šarić,IND,PHI,J. Teague,/players/t/teaguje01.html,PHI,IND,M. Turner,/players/t/turnemy01.html,J. Okafor,/players/o/okafoja01.html,0.0
105,201611090NYK,https://www.basketball-reference.com/boxscores/pbp/201611090NYK.html,New York Knicks,Brooklyn Nets,NYK,BRK,J. Noah,B. Lopez,D. Rose,BRK,NYK,S. Kilpatrick,/players/k/kilpase01.html,NYK,BRK,B. Lopez,/players/l/lopezbr01.html,J. Noah,/players/n/noahjo01.html,0.0
106,201611090ORL,https://www.basketball-reference.com/boxscores/pbp/201611090ORL.html,Orlando Magic,Minnesota Timberwolves,ORL,MIN,S. Ibaka,K. Towns,G. Dieng,MIN,ORL,Z. LaVine,/players/l/lavinza01.html,MIN,ORL,K. Towns,/players/t/townska01.html,S. Ibaka,/players/i/ibakase01.html,1.0
107,201611090WAS,https://www.basketball-reference.com/boxscores/pbp/201611090WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,M. Gortat,A. Johnson,M. Gortat,BOS,WAS,T. Zeller,/players/z/zellety01.html,WAS,BOS,A. Johnson,/players/j/johnsam01.html,M. Gortat,/players/g/gortama01.html,0.0
108,201611090ATL,https://www.basketball-reference.com/boxscores/pbp/201611090ATL.html,Atlanta Hawks,Chicago Bulls,ATL,CHI,D. Howard,R. Lopez,J. Butler,ATL,CHI,P. Millsap,/players/m/millspa01.html,CHI,ATL,D. Howard,/players/h/howardw01.html,R. Lopez,/players/l/lopezro01.html,0.0
109,201611090OKC,https://www.basketball-reference.com/boxscores/pbp/201611090OKC.html,Oklahoma City Thunder,Toronto Raptors,OKC,TOR,S. Adams,J. Poeltl,A. Roberson,OKC,TOR,V. Oladipo,/players/o/oladivi01.html,OKC,TOR,S. Adams,/players/a/adamsst01.html,J. Poeltl,/players/p/poeltja01.html,1.0
110,201611090PHO,https://www.basketball-reference.com/boxscores/pbp/201611090PHO.html,Phoenix Suns,Detroit Pistons,PHO,DET,A. Len,A. Drummond,A. Len,DET,PHO,T. Harris,/players/h/harrito02.html,PHO,DET,A. Drummond,/players/d/drumman01.html,A. Len,/players/l/lenal01.html,0.0
111,201611090SAS,https://www.basketball-reference.com/boxscores/pbp/201611090SAS.html,San Antonio Spurs,Houston Rockets,SAS,HOU,P. Gasol,C. Capela,C. Capela,HOU,SAS,T. Ariza,/players/a/arizatr01.html,HOU,SAS,C. Capela,/players/c/capelca01.html,P. Gasol,/players/g/gasolpa01.html,1.0
112,201611090GSW,https://www.basketball-reference.com/boxscores/pbp/201611090GSW.html,Golden State Warriors,Dallas Mavericks,GSW,DAL,Z. Pachulia,D. Powell,K. Thompson,GSW,DAL,S. Curry,/players/c/curryst01.html,GSW,DAL,Z. Pachulia,/players/p/pachuza01.html,D. Powell,/players/p/poweldw01.html,1.0
113,201611090LAC,https://www.basketball-reference.com/boxscores/pbp/201611090LAC.html,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,D. Jordan,M. Plumlee,D. Jordan,LAC,POR,C. Paul,/players/p/paulch01.html,LAC,POR,D. Jordan,/players/j/jordade01.html,M. Plumlee,/players/p/plumlma01.html,1.0
114,201611100MIA,https://www.basketball-reference.com/boxscores/pbp/201611100MIA.html,Miami Heat,Chicago Bulls,MIA,CHI,H. Whiteside,R. Lopez,D. Waiters,CHI,MIA,T. Gibson,/players/g/gibsota01.html,MIA,CHI,R. Lopez,/players/l/lopezro01.html,H. Whiteside,/players/w/whiteha01.html,0.0
115,201611100MIL,https://www.basketball-reference.com/boxscores/pbp/201611100MIL.html,Milwaukee Bucks,New Orleans Pelicans,MIL,NOP,M. Plumlee,A. Davis,M. Dellavedova,MIL,NOP,J. Parker,/players/p/parkeja01.html,MIL,NOP,M. Plumlee,/players/p/plumlmi01.html,A. Davis,/players/d/davisan02.html,1.0
116,201611100DEN,https://www.basketball-reference.com/boxscores/pbp/201611100DEN.html,Denver Nuggets,Golden State Warriors,DEN,GSW,J. Nurkić,Z. Pachulia,D. Green,GSW,DEN,S. Curry,/players/c/curryst01.html,GSW,DEN,Z. Pachulia,/players/p/pachuza01.html,J. Nurkić,/players/n/nurkiju01.html,1.0
117,201611100SAC,https://www.basketball-reference.com/boxscores/pbp/201611100SAC.html,Sacramento Kings,Los Angeles Lakers,SAC,LAL,K. Koufos,T. Mozgov,T. Mozgov,LAL,SAC,L. Deng,/players/d/denglu01.html,LAL,SAC,T. Mozgov,/players/m/mozgoti01.html,K. Koufos,/players/k/koufoko01.html,1.0
118,201611110CHO,https://www.basketball-reference.com/boxscores/pbp/201611110CHO.html,Charlotte Hornets,Toronto Raptors,CHO,TOR,C. Zeller,J. Valančiūnas,D. DeRozan,TOR,CHO,K. Lowry,/players/l/lowryky01.html,TOR,CHO,J. Valančiūnas,/players/v/valanjo01.html,C. Zeller,/players/z/zelleco01.html,1.0
119,201611110ORL,https://www.basketball-reference.com/boxscores/pbp/201611110ORL.html,Orlando Magic,Utah Jazz,ORL,UTA,N. Vučević,R. Gobert,R. Gobert,UTA,ORL,D. Favors,/players/f/favorde01.html,UTA,ORL,R. Gobert,/players/g/goberru01.html,N. Vučević,/players/v/vucevni01.html,1.0
120,201611110PHI,https://www.basketball-reference.com/boxscores/pbp/201611110PHI.html,Philadelphia 76ers,Indiana Pacers,PHI,IND,J. Embiid,M. Turner,G. Henderson,PHI,IND,S. Rodríguez,/players/r/rodrise01.html,PHI,IND,J. Embiid,/players/e/embiijo01.html,M. Turner,/players/t/turnemy01.html,1.0
121,201611110WAS,https://www.basketball-reference.com/boxscores/pbp/201611110WAS.html,Washington Wizards,Cleveland Cavaliers,WAS,CLE,Marcin Gortat,Tristan Thompson,John Wall,CLE,WAS,,,WAS,CLE,Tristan Thompson,thomptr01.html,Marcin Gortat,gortama01.html,0.0
122,201611110BOS,https://www.basketball-reference.com/boxscores/pbp/201611110BOS.html,Boston Celtics,New York Knicks,BOS,NYK,A. Johnson,J. Noah,I. Thomas,NYK,BOS,K. Porziņģis,/players/p/porzikr01.html,BOS,NYK,J. Noah,/players/n/noahjo01.html,A. Johnson,/players/j/johnsam01.html,0.0
123,201611110OKC,https://www.basketball-reference.com/boxscores/pbp/201611110OKC.html,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,S. Adams,D. Jordan,V. Oladipo,OKC,LAC,V. Oladipo,/players/o/oladivi01.html,OKC,LAC,S. Adams,/players/a/adamsst01.html,D. Jordan,/players/j/jordade01.html,1.0
124,201611110SAS,https://www.basketball-reference.com/boxscores/pbp/201611110SAS.html,San Antonio Spurs,Detroit Pistons,SAS,DET,P. Gasol,A. Drummond,T. Parker,DET,SAS,T. Harris,/players/h/harrito02.html,SAS,DET,A. Drummond,/players/d/drumman01.html,P. Gasol,/players/g/gasolpa01.html,0.0
125,201611110POR,https://www.basketball-reference.com/boxscores/pbp/201611110POR.html,Portland Trail Blazers,Sacramento Kings,POR,SAC,Mason Plumlee,Kosta Koufos,Damian Lillard,SAC,POR,,,POR,SAC,Kosta Koufos,koufoko01.html,Mason Plumlee,plumlma01.html,0.0
126,201611120IND,https://www.basketball-reference.com/boxscores/pbp/201611120IND.html,Indiana Pacers,Boston Celtics,IND,BOS,M. Turner,A. Johnson,K. Olynyk,BOS,IND,K. Olynyk,/players/o/olynyke01.html,BOS,IND,A. Johnson,/players/j/johnsam01.html,M. Turner,/players/t/turnemy01.html,1.0
127,201611120NOP,https://www.basketball-reference.com/boxscores/pbp/201611120NOP.html,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,A. Davis,T. Mozgov,A. Davis,NOP,LAL,T. Frazier,/players/f/fraziti01.html,NOP,LAL,A. Davis,/players/d/davisan02.html,T. Mozgov,/players/m/mozgoti01.html,1.0
128,201611120ATL,https://www.basketball-reference.com/boxscores/pbp/201611120ATL.html,Atlanta Hawks,Philadelphia 76ers,ATL,PHI,D. Howard,J. Okafor,K. Bazemore,ATL,PHI,D. Schröder,/players/s/schrode01.html,ATL,PHI,D. Howard,/players/h/howardw01.html,J. Okafor,/players/o/okafoja01.html,1.0
129,201611120TOR,https://www.basketball-reference.com/boxscores/pbp/201611120TOR.html,Toronto Raptors,New York Knicks,TOR,NYK,J. Valančiūnas,J. Noah,C. Anthony,NYK,TOR,K. Porziņģis,/players/p/porzikr01.html,NYK,TOR,J. Noah,/players/n/noahjo01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0
130,201611120CHI,https://www.basketball-reference.com/boxscores/pbp/201611120CHI.html,Chicago Bulls,Washington Wizards,CHI,WAS,Robin Lopez,Marcin Gortat,Tomas Satoransky,WAS,CHI,,,WAS,CHI,Marcin Gortat,gortama01.html,Robin Lopez,lopezro01.html,1.0
131,201611120HOU,https://www.basketball-reference.com/boxscores/pbp/201611120HOU.html,Houston Rockets,San Antonio Spurs,HOU,SAS,C. Capela,P. Gasol,L. Aldridge,HOU,SAS,R. Anderson,/players/a/anderry01.html,SAS,HOU,C. Capela,/players/c/capelca01.html,P. Gasol,/players/g/gasolpa01.html,0.0
132,201611120MIA,https://www.basketball-reference.com/boxscores/pbp/201611120MIA.html,Miami Heat,Utah Jazz,MIA,UTA,H. Whiteside,R. Gobert,H. Whiteside,MIA,UTA,L. Babbitt,/players/b/babbilu01.html,MIA,UTA,H. Whiteside,/players/w/whiteha01.html,R. Gobert,/players/g/goberru01.html,1.0
133,201611120MIN,https://www.basketball-reference.com/boxscores/pbp/201611120MIN.html,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,K. Towns,D. Jordan,B. Griffin,LAC,MIN,C. Paul,/players/p/paulch01.html,LAC,MIN,D. Jordan,/players/j/jordade01.html,K. Towns,/players/t/townska01.html,1.0
134,201611120MIL,https://www.basketball-reference.com/boxscores/pbp/201611120MIL.html,Milwaukee Bucks,Memphis Grizzlies,MIL,MEM,J. Henson,M. Gasol,G. Antetokounmpo,MIL,MEM,G. Antetokounmpo,/players/a/antetgi01.html,MIL,MEM,J. Henson,/players/h/hensojo01.html,M. Gasol,/players/g/gasolma01.html,1.0
135,201611120DEN,https://www.basketball-reference.com/boxscores/pbp/201611120DEN.html,Denver Nuggets,Detroit Pistons,DEN,DET,J. Nurkić,A. Drummond,I. Smith,DET,DEN,T. Harris,/players/h/harrito02.html,DET,DEN,A. Drummond,/players/d/drumman01.html,J. Nurkić,/players/n/nurkiju01.html,1.0
136,201611120PHO,https://www.basketball-reference.com/boxscores/pbp/201611120PHO.html,Phoenix Suns,Brooklyn Nets,PHO,BRK,A. Len,B. Lopez,E. Bledsoe,PHO,BRK,M. Chriss,/players/c/chrisma01.html,PHO,BRK,A. Len,/players/l/lenal01.html,B. Lopez,/players/l/lopezbr01.html,1.0
137,201611130CLE,https://www.basketball-reference.com/boxscores/pbp/201611130CLE.html,Cleveland Cavaliers,Charlotte Hornets,CLE,CHO,T. Thompson,C. Zeller,K. Love,CLE,CHO,K. Love,/players/l/loveke01.html,CLE,CHO,T. Thompson,/players/t/thomptr01.html,C. Zeller,/players/z/zelleco01.html,1.0
138,201611130MIN,https://www.basketball-reference.com/boxscores/pbp/201611130MIN.html,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,K. Towns,T. Mozgov,A. Wiggins,MIN,LAL,G. Dieng,/players/d/dienggo01.html,MIN,LAL,K. Towns,/players/t/townska01.html,T. Mozgov,/players/m/mozgoti01.html,1.0
139,201611130OKC,https://www.basketball-reference.com/boxscores/pbp/201611130OKC.html,Oklahoma City Thunder,Orlando Magic,OKC,ORL,S. Adams,N. Vučević,S. Ibaka,OKC,ORL,R. Westbrook,/players/w/westbru01.html,ORL,OKC,S. Adams,/players/a/adamsst01.html,N. Vučević,/players/v/vucevni01.html,0.0
140,201611130GSW,https://www.basketball-reference.com/boxscores/pbp/201611130GSW.html,Golden State Warriors,Phoenix Suns,GSW,PHO,Z. Pachulia,A. Len,K. Durant,GSW,PHO,D. Green,/players/g/greendr01.html,GSW,PHO,Z. Pachulia,/players/p/pachuza01.html,A. Len,/players/l/lenal01.html,1.0
141,201611130POR,https://www.basketball-reference.com/boxscores/pbp/201611130POR.html,Portland Trail Blazers,Denver Nuggets,POR,DEN,J. Nurkić,M. Plumlee,J. Nurkić,DEN,POR,K. Faried,/players/f/farieke01.html,POR,DEN,M. Plumlee,/players/p/plumlma01.html,J. Nurkić,/players/n/nurkiju01.html,0.0
142,201611140IND,https://www.basketball-reference.com/boxscores/pbp/201611140IND.html,Indiana Pacers,Orlando Magic,IND,ORL,M. Turner,N. Vučević,T. Young,ORL,IND,E. Payton,/players/p/paytoel01.html,IND,ORL,N. Vučević,/players/v/vucevni01.html,M. Turner,/players/t/turnemy01.html,0.0
143,201611140DET,https://www.basketball-reference.com/boxscores/pbp/201611140DET.html,Detroit Pistons,Oklahoma City Thunder,DET,OKC,A. Baynes,S. Adams,I. Smith,OKC,DET,V. Oladipo,/players/o/oladivi01.html,DET,OKC,S. Adams,/players/a/adamsst01.html,A. Baynes,/players/b/baynear01.html,0.0
144,201611140NYK,https://www.basketball-reference.com/boxscores/pbp/201611140NYK.html,New York Knicks,Dallas Mavericks,NYK,DAL,J. Noah,A. Bogut,C. Anthony,DAL,NYK,D. Finney-Smith,/players/f/finnedo01.html,NYK,DAL,A. Bogut,/players/b/bogutan01.html,J. Noah,/players/n/noahjo01.html,0.0
145,201611140HOU,https://www.basketball-reference.com/boxscores/pbp/201611140HOU.html,Houston Rockets,Philadelphia 76ers,HOU,PHI,C. Capela,J. Embiid,J. Embiid,PHI,HOU,S. Rodríguez,/players/r/rodrise01.html,PHI,HOU,J. Embiid,/players/e/embiijo01.html,C. Capela,/players/c/capelca01.html,1.0
146,201611140NOP,https://www.basketball-reference.com/boxscores/pbp/201611140NOP.html,New Orleans Pelicans,Boston Celtics,NOP,BOS,A. Davis,A. Johnson,B. Hield,BOS,NOP,K. Olynyk,/players/o/olynyke01.html,NOP,BOS,A. Johnson,/players/j/johnsam01.html,A. Davis,/players/d/davisan02.html,0.0
147,201611140SAS,https://www.basketball-reference.com/boxscores/pbp/201611140SAS.html,San Antonio Spurs,Miami Heat,SAS,MIA,Pau Gasol,Hassan Whiteside,Derrick Williams,MIA,SAS,,,MIA,SAS,Hassan Whiteside,whiteha01.html,Pau Gasol,gasolpa01.html,1.0
148,201611140UTA,https://www.basketball-reference.com/boxscores/pbp/201611140UTA.html,Utah Jazz,Memphis Grizzlies,UTA,MEM,R. Gobert,M. Gasol,M. Gasol,UTA,MEM,D. Favors,/players/f/favorde01.html,MEM,UTA,R. Gobert,/players/g/goberru01.html,M. Gasol,/players/g/gasolma01.html,0.0
149,201611140LAC,https://www.basketball-reference.com/boxscores/pbp/201611140LAC.html,Los Angeles Clippers,Brooklyn Nets,LAC,BRK,D. Jordan,J. Hamilton,R. Hollis-Jefferson,LAC,BRK,C. Paul,/players/p/paulch01.html,BRK,LAC,D. Jordan,/players/j/jordade01.html,J. Hamilton,/players/h/hamilju01.html,0.0
150,201611150CLE,https://www.basketball-reference.com/boxscores/pbp/201611150CLE.html,Cleveland Cavaliers,Toronto Raptors,CLE,TOR,T. Thompson,J. Valančiūnas,N. Powell,TOR,CLE,K. Lowry,/players/l/lowryky01.html,TOR,CLE,J. Valančiūnas,/players/v/valanjo01.html,T. Thompson,/players/t/thomptr01.html,1.0
151,201611150MIA,https://www.basketball-reference.com/boxscores/pbp/201611150MIA.html,Miami Heat,Atlanta Hawks,MIA,ATL,H. Whiteside,D. Howard,H. Whiteside,ATL,MIA,P. Millsap,/players/m/millspa01.html,MIA,ATL,D. Howard,/players/h/howardw01.html,H. Whiteside,/players/w/whiteha01.html,0.0
152,201611150MIN,https://www.basketball-reference.com/boxscores/pbp/201611150MIN.html,Minnesota Timberwolves,Charlotte Hornets,MIN,CHO,K. Towns,C. Zeller,M. Williams,MIN,CHO,R. Rubio,/players/r/rubiori01.html,CHO,MIN,K. Towns,/players/t/townska01.html,C. Zeller,/players/z/zelleco01.html,0.0
153,201611150POR,https://www.basketball-reference.com/boxscores/pbp/201611150POR.html,Portland Trail Blazers,Chicago Bulls,POR,CHI,M. Plumlee,R. Lopez,R. Lopez,CHI,POR,T. Gibson,/players/g/gibsota01.html,CHI,POR,R. Lopez,/players/l/lopezro01.html,M. Plumlee,/players/p/plumlma01.html,1.0
154,201611150LAL,https://www.basketball-reference.com/boxscores/pbp/201611150LAL.html,Los Angeles Lakers,Brooklyn Nets,LAL,BRK,T. Mozgov,B. Lopez,D. Russell,BRK,LAL,S. Kilpatrick,/players/k/kilpase01.html,LAL,BRK,B. Lopez,/players/l/lopezbr01.html,T. Mozgov,/players/m/mozgoti01.html,0.0
155,201611160IND,https://www.basketball-reference.com/boxscores/pbp/201611160IND.html,Indiana Pacers,Cleveland Cavaliers,IND,CLE,M. Turner,T. Thompson,T. Young,IND,CLE,T. Young,/players/y/youngth01.html,IND,CLE,M. Turner,/players/t/turnemy01.html,T. Thompson,/players/t/thomptr01.html,1.0
156,201611160ORL,https://www.basketball-reference.com/boxscores/pbp/201611160ORL.html,Orlando Magic,New Orleans Pelicans,ORL,NOP,N. Vučević,Ö. Aşık,E. Payton,NOP,ORL,T. Jones,/players/j/joneste01.html,ORL,NOP,Ö. Aşık,/players/a/asikom01.html,N. Vučević,/players/v/vucevni01.html,0.0
