Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Home Tipper Link,Away Tipper,Away Tipper Link,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,Home Lifetime Appearances,Away Lifetime Appearances,Home Tipper Wins,Away Tipper Wins,Home Tipper Losses,Away Tipper Losses
202102120UTA,https://www.basketball-reference.com/boxscores/pbp/202102120UTA.html,Utah Jazz,Milwaukee Bucks,UTA,MIL,R. Gobert,/players/g/goberru01.html,B. Lopez,/players/l/lopezbr01.html,J. Ingles,MIL,UTA,G. Antetokounmpo,/players/a/antetgi01.html,UTA,MIL,B. Lopez,/players/l/lopezbr01.html,R. Gobert,/players/g/goberru01.html,0.0,24.874470267026364,26.770970631410258,0.825862419750588,0.855366207576415,436,785,246,479,190,306
202102120LAL,https://www.basketball-reference.com/boxscores/pbp/202102120LAL.html,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,A. Davis,/players/d/davisan02.html,J. Valančiūnas,/players/v/valanjo01.html,D. Brooks,LAL,MEM,D. Schröder,/players/s/schrode01.html,MEM,LAL,A. Davis,/players/d/davisan02.html,J. Valančiūnas,/players/v/valanjo01.html,0.0,24.804441200665472,22.82110496451885,0.8393198662853613,0.824509160567845,440,511,236,235,204,278
202102120POR,https://www.basketball-reference.com/boxscores/pbp/202102120POR.html,Portland Trail Blazers,Cleveland Cavaliers,POR,CLE,E. Kanter,/players/k/kanteen01.html,A. Drummond,/players/d/drumman01.html,D. Lillard,CLE,POR,C. Sexton,/players/s/sextoco01.html,POR,CLE,A. Drummond,/players/d/drumman01.html,E. Kanter,/players/k/kanteen01.html,0.0,20.60532626881959,27.29480348146116,1.045517240255239,0.8530811765425358,84,573,28,421,56,151
202102120SAC,https://www.basketball-reference.com/boxscores/pbp/202102120SAC.html,Sacramento Kings,Orlando Magic,SAC,ORL,R. Holmes,/players/h/holmeri01.html,N. Vučević,/players/v/vucevni01.html,N. Vučević,SAC,ORL,H. Barnes,/players/b/barneha02.html,ORL,SAC,R. Holmes,/players/h/holmeri01.html,N. Vučević,/players/v/vucevni01.html,0.0,22.458968721672083,19.030437670312327,1.0264312784523622,0.8572389465521529,75,551,35,206,40,346
202102130PHO,https://www.basketball-reference.com/boxscores/pbp/202102130PHO.html,Phoenix Suns,Philadelphia 76ers,PHO,PHI,D. Ayton,/players/a/aytonde01.html,J. Embiid,/players/e/embiijo01.html,J. Embiid,PHO,PHI,C. Paul,/players/p/paulch01.html,PHI,PHO,D. Ayton,/players/a/aytonde01.html,J. Embiid,/players/e/embiijo01.html,0.0,21.495761513887793,25.02034926704566,0.9149923157336515,0.8403598140632752,125,251,49,152,76,100
202102130ATL,https://www.basketball-reference.com/boxscores/pbp/202102130ATL.html,Atlanta Hawks,Indiana Pacers,ATL,IND,C. Capela,/players/c/capelca01.html,M. Turner,/players/t/turnemy01.html,C. Capela,ATL,IND,T. Young,/players/y/youngtr01.html,ATL,IND,C. Capela,/players/c/capelca01.html,M. Turner,/players/t/turnemy01.html,1.0,22.74437379766469,20.458752683283286,0.8258347536357241,0.8442086783149769,306,324,144,112,162,214
202102130NYK,https://www.basketball-reference.com/boxscores/pbp/202102130NYK.html,New York Knicks,Houston Rockets,NYK,HOU,N. Noel,/players/n/noelne01.html,D. Cousins,/players/c/couside01.html,E. Gordon,HOU,NYK,J. Tate,/players/t/tateja01.html,HOU,NYK,D. Cousins,/players/c/couside01.html,N. Noel,/players/n/noelne01.html,1.0,22.412505471213436,23.177840560888402,0.8539789529667396,0.8433027689914528,168,177,76,84,92,92
202102130GSW,https://www.basketball-reference.com/boxscores/pbp/202102130GSW.html,Golden State Warriors,Brooklyn Nets,GSW,BRK,J. Toscano-Anderson,/players/t/toscaju01.html,K. Durant,/players/d/duranke01.html,J. Harris,GSW,BRK,D. Green,/players/g/greendr01.html,BRK,GSW,J. Toscano-Anderson,/players/t/toscaju01.html,K. Durant,/players/d/duranke01.html,0.0,13.443815412878541,22.555319653078822,4.120161463608612,1.2507237459577774,5,47,0,21,5,27
202102130UTA,https://www.basketball-reference.com/boxscores/pbp/202102130UTA.html,Utah Jazz,Miami Heat,UTA,MIA,R. Gobert,/players/g/goberru01.html,B. Adebayo,/players/a/adebaba01.html,K. Nunn,MIA,UTA,J. Butler,/players/b/butleji01.html,MIA,UTA,B. Adebayo,/players/a/adebaba01.html,R. Gobert,/players/g/goberru01.html,1.0,24.807161719098776,23.831317538180926,0.8259894197445307,0.8571049445674582,437,158,246,80,191,77
202102140WAS,https://www.basketball-reference.com/boxscores/pbp/202102140WAS.html,Washington Wizards,Boston Celtics,WAS,BOS,M. Wagner,/players/w/wagnemo01.html,D. Theis,/players/t/theisda01.html,D. Theis,BOS,WAS,K. Walker,/players/w/walkeke02.html,BOS,WAS,D. Theis,/players/t/theisda01.html,M. Wagner,/players/w/wagnemo01.html,1.0,21.759720104758117,20.31388253640672,3.5885081924869096,1.0165741596872546,6,91,2,30,4,60
202102140CHO,https://www.basketball-reference.com/boxscores/pbp/202102140CHO.html,Charlotte Hornets,San Antonio Spurs,CHO,SAS,C. Zeller,/players/z/zelleco01.html,J. Poeltl,/players/p/poeltja01.html,T. Rozier,CHO,SAS,L. Ball,/players/b/ballla01.html,CHO,SAS,C. Zeller,/players/z/zelleco01.html,J. Poeltl,/players/p/poeltja01.html,1.0,19.41897777510342,22.931516486273576,0.8595972404716289,1.1374751273868855,234,59,65,28,169,32
202102140DET,https://www.basketball-reference.com/boxscores/pbp/202102140DET.html,Detroit Pistons,New Orleans Pelicans,DET,NOP,M. Plumlee,/players/p/plumlma01.html,S. Adams,/players/a/adamsst01.html,E. Bledsoe,DET,NOP,J. Grant,/players/g/grantje01.html,NOP,DET,M. Plumlee,/players/p/plumlma01.html,S. Adams,/players/a/adamsst01.html,0.0,22.142295398525714,26.442626687427506,0.8319280055754855,0.8502006850709904,285,512,116,358,169,158
202102140TOR,https://www.basketball-reference.com/boxscores/pbp/202102140TOR.html,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,A. Baynes,/players/b/baynear01.html,K. Towns,/players/t/townska01.html,F. VanVleet,TOR,MIN,P. Siakam,/players/s/siakapa01.html,TOR,MIN,A. Baynes,/players/b/baynear01.html,K. Towns,/players/t/townska01.html,1.0,23.24194334669282,24.462673285856056,0.899976947065772,0.827434381897782,122,367,62,188,60,181
202102140DAL,https://www.basketball-reference.com/boxscores/pbp/202102140DAL.html,Dallas Mavericks,Portland Trail Blazers,DAL,POR,K. Porziņģis,/players/p/porzikr01.html,E. Kanter,/players/k/kanteen01.html,M. Kleber,POR,DAL,R. Covington,/players/c/covinro01.html,DAL,POR,E. Kanter,/players/k/kanteen01.html,K. Porziņģis,/players/p/porzikr01.html,0.0,24.75091404857945,20.55886317661569,0.8866521592358608,1.0437478102835414,148,85,87,28,62,56
202102140OKC,https://www.basketball-reference.com/boxscores/pbp/202102140OKC.html,Oklahoma City Thunder,Milwaukee Bucks,OKC,MIL,A. Horford,/players/h/horfoal01.html,B. Lopez,/players/l/lopezbr01.html,K. Middleton,MIL,OKC,G. Antetokounmpo,/players/a/antetgi01.html,MIL,OKC,B. Lopez,/players/l/lopezbr01.html,A. Horford,/players/h/horfoal01.html,1.0,24.30717722125167,26.843124916462376,0.8285320402045886,0.8549014758668895,394,786,194,480,202,306
202102140PHO,https://www.basketball-reference.com/boxscores/pbp/202102140PHO.html,Phoenix Suns,Orlando Magic,PHO,ORL,D. Ayton,/players/a/aytonde01.html,N. Vučević,/players/v/vucevni01.html,M. Bridges,PHO,ORL,C. Paul,/players/p/paulch01.html,PHO,ORL,D. Ayton,/players/a/aytonde01.html,N. Vučević,/players/v/vucevni01.html,1.0,21.653611079079255,18.973314337834424,0.9115761857162561,0.8572822201902142,126,552,50,206,76,347
202102140DEN,https://www.basketball-reference.com/boxscores/pbp/202102140DEN.html,Denver Nuggets,Los Angeles Lakers,DEN,LAL,N. Jokić,/players/j/jokicni01.html,A. Davis,/players/d/davisan02.html,N. Jokić,DEN,LAL,P. Millsap,/players/m/millspa01.html,DEN,LAL,N. Jokić,/players/j/jokicni01.html,A. Davis,/players/d/davisan02.html,1.0,23.273780443270475,24.873083182141887,0.8220249137419667,0.8392028954782129,304,441,143,237,161,205
202102140LAC,https://www.basketball-reference.com/boxscores/pbp/202102140LAC.html,Los Angeles Clippers,Cleveland Cavaliers,LAC,CLE,S. Ibaka,/players/i/ibakase01.html,J. Allen,/players/a/allenja01.html,I. Okoro,CLE,LAC,C. Sexton,/players/s/sextoco01.html,CLE,LAC,J. Allen,/players/a/allenja01.html,S. Ibaka,/players/i/ibakase01.html,1.0,22.80994921530916,26.10168058794759,0.8235584107088193,0.8648884284849211,453,190,216,126,238,63
202102140SAC,https://www.basketball-reference.com/boxscores/pbp/202102140SAC.html,Sacramento Kings,Memphis Grizzlies,SAC,MEM,R. Holmes,/players/h/holmeri01.html,J. Valančiūnas,/players/v/valanjo01.html,H. Barnes,SAC,MEM,D. Fox,/players/f/foxde01.html,SAC,MEM,R. Holmes,/players/h/holmeri01.html,J. Valančiūnas,/players/v/valanjo01.html,1.0,22.54063408323832,22.754840693713902,1.022968162585477,0.8246848811071544,76,512,36,235,40,279
202102150IND,https://www.basketball-reference.com/boxscores/pbp/202102150IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,M. Turner,/players/t/turnemy01.html,W. Carter,/players/c/cartewe01.html,D. Sabonis,IND,CHI,J. Holiday,/players/h/holidju01.html,IND,CHI,M. Turner,/players/t/turnemy01.html,W. Carter,/players/c/cartewe01.html,1.0,20.39235834141883,22.538599132089296,0.8440890352110203,0.9550451558415552,325,101,112,47,214,55
202102150WAS,https://www.basketball-reference.com/boxscores/pbp/202102150WAS.html,Washington Wizards,Houston Rockets,WAS,HOU,M. Wagner,/players/w/wagnemo01.html,D. Cousins,/players/c/couside01.html,R. Westbrook,HOU,WAS,J. Wall,/players/w/walljo01.html,WAS,HOU,D. Cousins,/players/c/couside01.html,M. Wagner,/players/w/wagnemo01.html,0.0,20.10573506723738,23.259938868140303,3.276689888335662,0.8427537122641348,7,178,2,85,5,92
202102150NYK,https://www.basketball-reference.com/boxscores/pbp/202102150NYK.html,New York Knicks,Atlanta Hawks,NYK,ATL,N. Noel,/players/n/noelne01.html,C. Capela,/players/c/capelca01.html,R. Barrett,NYK,ATL,J. Randle,/players/r/randlju01.html,NYK,ATL,N. Noel,/players/n/noelne01.html,C. Capela,/players/c/capelca01.html,1.0,22.328335511800113,22.80793707442882,0.8532010963572123,0.8260735463833712,168,307,76,145,92,163
202102150UTA,https://www.basketball-reference.com/boxscores/pbp/202102150UTA.html,Utah Jazz,Philadelphia 76ers,UTA,PHI,R. Gobert,/players/g/goberru01.html,B. Simmons,/players/s/simmobe01.html,B. Simmons,PHI,UTA,M. Scott,/players/s/scottmi01.html,PHI,UTA,B. Simmons,/players/s/simmobe01.html,R. Gobert,/players/g/goberru01.html,1.0,24.709103967555315,12.850471584672789,0.825372845164084,4.134900361332827,438,6,246,1,192,5
202102150GSW,https://www.basketball-reference.com/boxscores/pbp/202102150GSW.html,Golden State Warriors,Cleveland Cavaliers,GSW,CLE,J. Toscano-Anderson,/players/t/toscaju01.html,J. Allen,/players/a/allenja01.html,D. Garland,CLE,GSW,C. Osman,/players/o/osmande01.html,CLE,GSW,J. Allen,/players/a/allenja01.html,J. Toscano-Anderson,/players/t/toscaju01.html,1.0,17.251044859169596,26.16124177478386,3.5802518714003693,0.8647082638419583,7,191,1,127,6,63
202102150LAC,https://www.basketball-reference.com/boxscores/pbp/202102150LAC.html,Los Angeles Clippers,Miami Heat,LAC,MIA,S. Ibaka,/players/i/ibakase01.html,B. Adebayo,/players/a/adebaba01.html,D. Robinson,MIA,LAC,J. Butler,/players/b/butleji01.html,MIA,LAC,B. Adebayo,/players/a/adebaba01.html,S. Ibaka,/players/i/ibakase01.html,1.0,22.755893353046602,23.93682638967777,0.8241457554291372,0.8557771970497877,454,159,216,81,239,77
202102150SAC,https://www.basketball-reference.com/boxscores/pbp/202102150SAC.html,Sacramento Kings,Brooklyn Nets,SAC,BRK,M. Bagley,/players/b/baglema01.html,J. Green,/players/g/greenje02.html,K. Irving,BRK,SAC,J. Harden,/players/h/hardeja01.html,BRK,SAC,J. Green,/players/g/greenje02.html,M. Bagley,/players/b/baglema01.html,1.0,21.13570229562436,21.87876168255569,2.1909422617018537,0.8633893936476295,16,162,6,66,10,96
202102160BOS,https://www.basketball-reference.com/boxscores/pbp/202102160BOS.html,Boston Celtics,Denver Nuggets,BOS,DEN,T. Thompson,/players/t/thomptr01.html,N. Jokić,/players/j/jokicni01.html,N. Jokić,DEN,BOS,J. Green,/players/g/greenja01.html,DEN,BOS,N. Jokić,/players/j/jokicni01.html,T. Thompson,/players/t/thomptr01.html,1.0,20.213370223482915,23.378203874853682,0.8396204992089537,0.8213555048696481,330,306,108,144,223,161
202102160MEM,https://www.basketball-reference.com/boxscores/pbp/202102160MEM.html,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,J. Valančiūnas,/players/v/valanjo01.html,S. Adams,/players/a/adamsst01.html,J. Valančiūnas,MEM,NOP,G. Allen,/players/a/allengr01.html,MEM,NOP,J. Valančiūnas,/players/v/valanjo01.html,S. Adams,/players/a/adamsst01.html,1.0,22.66605235527298,26.295224093674832,0.8243125421837941,0.8483226862610153,513,513,235,358,279,159
202102160MIL,https://www.basketball-reference.com/boxscores/pbp/202102160MIL.html,Milwaukee Bucks,Toronto Raptors,MIL,TOR,B. Lopez,/players/l/lopezbr01.html,P. Siakam,/players/s/siakapa01.html,N. Powell,MIL,TOR,G. Antetokounmpo,/players/a/antetgi01.html,TOR,MIL,B. Lopez,/players/l/lopezbr01.html,P. Siakam,/players/s/siakapa01.html,0.0,26.90865919808358,17.664803122357757,0.8546540234995225,6.177425653717561,786,1,481,0,306,2
202102160MIN,https://www.basketball-reference.com/boxscores/pbp/202102160MIN.html,Minnesota Timberwolves,Los Angeles Lakers,MIN,LAL,K. Towns,/players/t/townska01.html,M. Gasol,/players/g/gasolma01.html,R. Rubio,MIN,LAL,R. Rubio,/players/r/rubiori01.html,MIN,LAL,K. Towns,/players/t/townska01.html,M. Gasol,/players/g/gasolma01.html,1.0,24.36153255191118,23.36386581686833,0.8267395691096974,0.8209048909535702,368,898,188,531,181,369
202102160OKC,https://www.basketball-reference.com/boxscores/pbp/202102160OKC.html,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,A. Horford,/players/h/horfoal01.html,E. Kanter,/players/k/kanteen01.html,A. Horford,OKC,POR,K. Williams,/players/w/willike04.html,OKC,POR,A. Horford,/players/h/horfoal01.html,E. Kanter,/players/k/kanteen01.html,1.0,24.24558593367862,20.776300237083213,0.8287956285613169,1.0362595452065322,394,85,194,29,202,57
202102160PHO,https://www.basketball-reference.com/boxscores/pbp/202102160PHO.html,Phoenix Suns,Brooklyn Nets,PHO,BRK,D. Ayton,/players/a/aytonde01.html,D. Jordan,/players/j/jordade01.html,D. Ayton,BRK,PHO,J. Harden,/players/h/hardeja01.html,PHO,BRK,D. Jordan,/players/j/jordade01.html,D. Ayton,/players/a/aytonde01.html,0.0,21.72633054789222,24.714224204104696,0.910247184886823,0.8268536607740555,128,785,51,513,77,274
202102170ORL,https://www.basketball-reference.com/boxscores/pbp/202102170ORL.html,Orlando Magic,New York Knicks,ORL,NYK,N. Vučević,/players/v/vucevni01.html,N. Noel,/players/n/noelne01.html,R. Barrett,NYK,ORL,E. Payton,/players/p/paytoel01.html,NYK,ORL,N. Noel,/players/n/noelne01.html,N. Vučević,/players/v/vucevni01.html,1.0,18.908929666684678,22.426862538059254,0.857050446587376,0.852091176500457,554,170,206,77,348,92
202102170BOS,https://www.basketball-reference.com/boxscores/pbp/202102170BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,T. Thompson,/players/t/thomptr01.html,C. Capela,/players/c/capelca01.html,C. Capela,ATL,BOS,J. Collins,/players/c/collijo01.html,ATL,BOS,C. Capela,/players/c/capelca01.html,T. Thompson,/players/t/thomptr01.html,1.0,20.15603404534998,22.715517519904733,0.8398685891384572,0.8255703508304818,331,309,108,145,224,163
202102170PHI,https://www.basketball-reference.com/boxscores/pbp/202102170PHI.html,Philadelphia 76ers,Houston Rockets,PHI,HOU,J. Embiid,/players/e/embiijo01.html,D. Cousins,/players/c/couside01.html,J. Embiid,PHI,HOU,T. Harris,/players/h/harrito02.html,PHI,HOU,J. Embiid,/players/e/embiijo01.html,D. Cousins,/players/c/couside01.html,1.0,24.88699672124525,23.31445042110051,0.838891808485091,0.8436452240404786,252,178,152,86,100,93
202102170CHI,https://www.basketball-reference.com/boxscores/pbp/202102170CHI.html,Chicago Bulls,Detroit Pistons,CHI,DET,W. Carter,/players/c/cartewe01.html,M. Plumlee,/players/p/plumlma01.html,Z. LaVine,CHI,DET,C. White,/players/w/whiteco01.html,CHI,DET,W. Carter,/players/c/cartewe01.html,M. Plumlee,/players/p/plumlma01.html,1.0,22.389801049683985,22.283489712768503,0.9509111537436907,0.8305119333501264,102,286,47,117,55,170
202102170MIN,https://www.basketball-reference.com/boxscores/pbp/202102170MIN.html,Minnesota Timberwolves,Indiana Pacers,MIN,IND,K. Towns,/players/t/townska01.html,M. Turner,/players/t/turnemy01.html,K. Towns,MIN,IND,J. Vanderbilt,/players/v/vandeja01.html,MIN,IND,K. Towns,/players/t/townska01.html,M. Turner,/players/t/turnemy01.html,1.0,24.438106362989735,20.50883650023391,0.8265926492589815,0.8428210419276801,369,326,189,113,181,215
202102170WAS,https://www.basketball-reference.com/boxscores/pbp/202102170WAS.html,Washington Wizards,Denver Nuggets,WAS,DEN,M. Wagner,/players/w/wagnemo01.html,N. Jokić,/players/j/jokicni01.html,J. Murray,DEN,WAS,N. Jokić,/players/j/jokicni01.html,DEN,WAS,N. Jokić,/players/j/jokicni01.html,M. Wagner,/players/w/wagnemo01.html,1.0,19.289128390041387,23.433096687915537,3.085872306342668,0.8219404079295033,8,307,2,145,6,161
202102170MEM,https://www.basketball-reference.com/boxscores/pbp/202102170MEM.html,Memphis Grizzlies,Oklahoma City Thunder,MEM,OKC,J. Valančiūnas,/players/v/valanjo01.html,I. Roby,/players/r/robyis01.html,S. Gilgeous-Alexander,MEM,OKC,G. Allen,/players/a/allengr01.html,OKC,MEM,J. Valančiūnas,/players/v/valanjo01.html,I. Roby,/players/r/robyis01.html,0.0,22.796058343024217,23.860794339345176,0.8231973412957713,3.073530793301429,514,7,236,4,279,4
202102170NOP,https://www.basketball-reference.com/boxscores/pbp/202102170NOP.html,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,S. Adams,/players/a/adamsst01.html,E. Kanter,/players/k/kanteen01.html,E. Bledsoe,NOP,POR,L. Ball,/players/b/balllo01.html,NOP,POR,S. Adams,/players/a/adamsst01.html,E. Kanter,/players/k/kanteen01.html,1.0,26.157612049291554,20.6936103405805,0.8466147037267351,1.0325876372829026,514,86,358,29,159,58
202102170GSW,https://www.basketball-reference.com/boxscores/pbp/202102170GSW.html,Golden State Warriors,Miami Heat,GSW,MIA,J. Toscano-Anderson,/players/t/toscaju01.html,B. Adebayo,/players/a/adebaba01.html,D. Robinson,MIA,GSW,K. Nunn,/players/n/nunnke01.html,MIA,GSW,B. Adebayo,/players/a/adebaba01.html,J. Toscano-Anderson,/players/t/toscaju01.html,1.0,16.880027971926353,24.016742089864003,3.4457198274740457,0.8550811822664193,8,160,1,82,7,77
202102170LAC,https://www.basketball-reference.com/boxscores/pbp/202102170LAC.html,Los Angeles Clippers,Utah Jazz,LAC,UTA,S. Ibaka,/players/i/ibakase01.html,R. Gobert,/players/g/goberru01.html,R. O'Neale,LAC,UTA,L. Williams,/players/w/willilo02.html,UTA,LAC,S. Ibaka,/players/i/ibakase01.html,R. Gobert,/players/g/goberru01.html,0.0,22.681721730573873,24.52490115039139,0.824107324021169,0.8252098400043847,454,438,216,246,239,193
202102180MIL,https://www.basketball-reference.com/boxscores/pbp/202102180MIL.html,Milwaukee Bucks,Toronto Raptors,MIL,TOR,B. Lopez,/players/l/lopezbr01.html,P. Siakam,/players/s/siakapa01.html,D. DiVincenzo,MIL,TOR,G. Antetokounmpo,/players/a/antetgi01.html,MIL,TOR,B. Lopez,/players/l/lopezbr01.html,P. Siakam,/players/s/siakapa01.html,1.0,26.931221003376045,16.496978080229855,0.8572522679033674,5.610604653144833,787,2,482,0,306,3
202102180LAL,https://www.basketball-reference.com/boxscores/pbp/202102180LAL.html,Los Angeles Lakers,Brooklyn Nets,LAL,BRK,M. Gasol,/players/g/gasolma01.html,J. Green,/players/g/greenje02.html,K. Kuzma,LAL,BRK,K. Caldwell-Pope,/players/c/caldwke01.html,LAL,BRK,M. Gasol,/players/g/gasolma01.html,J. Green,/players/g/greenje02.html,1.0,23.28835819182617,21.961304144004075,0.8208779979045654,0.8628582881336575,899,162,531,67,369,97
202102180SAC,https://www.basketball-reference.com/boxscores/pbp/202102180SAC.html,Sacramento Kings,Miami Heat,SAC,MIA,M. Bagley,/players/b/baglema01.html,B. Adebayo,/players/a/adebaba01.html,D. Robinson,MIA,SAC,K. Nunn,/players/n/nunnke01.html,MIA,SAC,B. Adebayo,/players/a/adebaba01.html,M. Bagley,/players/b/baglema01.html,1.0,20.60831873262111,24.046500102527254,2.1180785885784097,0.856828220266216,17,161,6,83,11,77
202102190CLE,https://www.basketball-reference.com/boxscores/pbp/202102190CLE.html,Cleveland Cavaliers,Denver Nuggets,CLE,DEN,J. Allen,/players/a/allenja01.html,N. Jokić,/players/j/jokicni01.html,M. Porter,CLE,DEN,C. Osman,/players/o/osmande01.html,DEN,CLE,J. Allen,/players/a/allenja01.html,N. Jokić,/players/j/jokicni01.html,0.0,26.183073366644074,23.478300375514433,0.8668148651435337,0.8233231408900172,191,307,128,146,63,162
202102190ORL,https://www.basketball-reference.com/boxscores/pbp/202102190ORL.html,Orlando Magic,Golden State Warriors,ORL,GSW,N. Vučević,/players/v/vucevni01.html,J. Toscano-Anderson,/players/t/toscaju01.html,J. Ennis,ORL,GSW,M. Carter-Williams,/players/c/cartemi01.html,ORL,GSW,N. Vučević,/players/v/vucevni01.html,J. Toscano-Anderson,/players/t/toscaju01.html,1.0,18.85255802895024,16.40106965677273,0.8571004902992719,3.2948021187514076,554,8,206,1,348,8
202102190BOS,https://www.basketball-reference.com/boxscores/pbp/202102190BOS.html,Boston Celtics,Atlanta Hawks,BOS,ATL,D. Theis,/players/t/theisda01.html,C. Capela,/players/c/capelca01.html,J. Brown,ATL,BOS,J. Collins,/players/c/collijo01.html,BOS,ATL,C. Capela,/players/c/capelca01.html,D. Theis,/players/t/theisda01.html,0.0,20.44743635641786,22.77646867940546,1.0130966392899468,0.8258947157138894,92,310,31,146,61,163
202102190PHI,https://www.basketball-reference.com/boxscores/pbp/202102190PHI.html,Philadelphia 76ers,Chicago Bulls,PHI,CHI,J. Embiid,/players/e/embiijo01.html,W. Carter,/players/c/cartewe01.html,J. Embiid,PHI,CHI,T. Harris,/players/h/harrito02.html,PHI,CHI,J. Embiid,/players/e/embiijo01.html,W. Carter,/players/c/cartewe01.html,1.0,24.959726167715846,22.50310128650567,0.8386640299393828,0.9476632835552314,253,103,153,48,100,56
