Game Code,Home Short,Away Short,Home Tipper,Away Tipper,Tip Winning Team,Tip Losing Team,First Scoring Team,Scored Upon Team,Tip Winner Scores,Home TS Mu,Away TS Mu,Home TS Sigma,Away TS Sigma,fanduelHomeOdds,draftkingsHomeOdds,mgmHomeOdds,bestHomeOdds,fanduelAwayOdds,draftkingsAwayOdds,mgmAwayOdds,bestAwayOdds
202102030OKC,OKC,HOU,A. Horford,C. Wood,HOU,OKC,HOU,OKC,1.0,24.27702044858214,24.74994083160078,0.8263479719815572,2.153351354657304,,,,,,,,
202102030SAS,SAS,MIN,J. Poeltl,N. Reid,MIN,SAS,MIN,SAS,1.0,23.09018246177654,17.712084440257236,1.171390605213329,1.9763733013351537,,,,,,,,
202102030NOP,NOP,PHO,S. Adams,D. Ayton,NOP,PHO,NOP,PHO,1.0,26.3838169933276,21.66076442632632,0.8488695039478014,0.9210256032833644,,,,,,,,
202102030SAC,SAC,BOS,M. Bagley,T. Thompson,SAC,BOS,BOS,SAC,0.0,20.43829037602353,20.437271443693074,2.5753230610895983,0.8399853507513635,,,,,,,,
202102040ATL,ATL,UTA,C. Capela,R. Gobert,UTA,ATL,ATL,UTA,0.0,22.872955920885538,24.871400805033723,0.8264248023836629,0.8247256044081752,,,,,,,,
202102040DAL,DAL,GSW,K. Porziņģis,J. Toscano-Anderson,DAL,GSW,DAL,GSW,1.0,24.61477216320915,25.0,0.8847309455197052,8.333333333333334,,,,,,,,
202102040PHI,PHI,POR,J. Embiid,E. Kanter,PHI,POR,PHI,POR,1.0,24.78110127774556,20.760892331033062,0.839118258358564,1.0671070791747144,,,,,,,,
202102040MEM,MEM,HOU,X. Tillman,C. Wood,HOU,MEM,MEM,HOU,0.0,19.3222992305796,25.278239793330613,4.339372203029104,2.08285416813765,,,,,,,,
202102040LAL,LAL,DEN,A. Davis,N. Jokić,DEN,LAL,DEN,LAL,1.0,24.851450218841705,23.11242241622816,0.840409125505544,0.8228050235932632,,,,,,,,
202102050IND,IND,NOP,M. Turner,S. Adams,IND,NOP,IND,NOP,1.0,20.224154038795948,26.42876798226397,0.8448160229907026,0.8494982395636143,,,,,,,,
202102050ORL,ORL,CHI,N. Vučević,D. Gafford,ORL,CHI,ORL,CHI,1.0,18.681890291712005,19.419911064390305,0.8586207945604337,2.374008157750377,,,,,,,,
202102050BRK,BRK,TOR,D. Jordan,A. Baynes,BRK,TOR,TOR,BRK,0.0,24.615760404382584,23.4070815949614,0.8261968922684668,0.911132318024038,,,,,,,,
202102050CLE,CLE,MIL,A. Drummond,B. Lopez,CLE,MIL,CLE,MIL,1.0,27.11226432378539,27.052846382661368,0.855002965913832,0.8586562596260973,,,,,,,,
202102050CHO,CHO,UTA,C. Zeller,R. Gobert,UTA,CHO,CHO,UTA,0.0,19.62696673330488,24.937565520024226,0.8587009834147258,0.8248994452672072,,,,,,,,
202102050MIA,MIA,WAS,B. Adebayo,R. Lopez,WAS,MIA,WAS,MIA,1.0,23.86150833487074,25.34511666558813,0.8602596465600139,0.8287465068590663,,,,,,,,
202102050OKC,OKC,MIN,D. Bazley,N. Reid,OKC,MIN,OKC,MIN,1.0,25.0,18.52683081999553,8.333333333333334,1.9081279230805,,,,,,,,
202102050PHO,PHO,DET,D. Ayton,M. Plumlee,DET,PHO,DET,PHO,1.0,21.607922791121904,22.186516104194435,0.9203867415228366,0.8319361000974687,,,,,,,,
202102050LAC,LAC,BOS,S. Ibaka,T. Thompson,LAC,BOS,LAC,BOS,1.0,22.87667504068076,20.353299731369667,0.8250363555948053,0.8399209814520457,,,,,,,,
202102060NYK,NYK,POR,M. Robinson,E. Kanter,POR,NYK,NYK,POR,0.0,22.55505767802057,20.68093256775952,1.2077706172737182,1.063078920100064,,,,,,,,
202102060SAC,SAC,DEN,M. Bagley,N. Jokić,DEN,SAC,DEN,SAC,1.0,21.22073566849295,23.218691457615545,2.454973965100373,0.8220885864667478,,,,,,,,
202102060ORL,ORL,CHI,N. Vučević,D. Gafford,ORL,CHI,ORL,CHI,1.0,18.778479362805225,18.68750380038122,0.8579202661187426,2.2747374972716763,,,,,,,,
202102060ATL,ATL,TOR,C. Capela,A. Baynes,ATL,TOR,ATL,TOR,1.0,22.80652104249233,23.31703372962229,0.8265653308052154,0.9092415433256608,,,,,,,,
202102060CLE,CLE,MIL,A. Drummond,B. Lopez,CLE,MIL,MIL,CLE,0.0,27.20471890230616,26.959607479045427,0.8540053884878056,0.8575770118057003,,,,,,,,
202102060HOU,HOU,SAS,D. Cousins,J. Poeltl,HOU,SAS,SAS,HOU,0.0,22.992606768684457,22.803032387820327,0.8444914265624431,1.1598743761876082,,,,,,,,
202102060OKC,OKC,MIN,D. Bazley,N. Reid,OKC,MIN,OKC,MIN,1.0,27.97807222260043,18.370409188193825,6.970124701684124,1.8948149024462664,,,,,,,,
202102060PHI,PHI,BRK,J. Embiid,D. Jordan,PHI,BRK,BRK,PHI,0.0,24.83072891891341,24.68993509948485,0.839692414988422,0.8261345908749836,,,,,,,,
202102060DAL,DAL,GSW,K. Porziņģis,J. Toscano-Anderson,DAL,GSW,DAL,GSW,1.0,24.676995105291912,19.52766054756988,0.8865639921342705,6.391528106866799,,,,,,,,
202102060NOP,NOP,MEM,S. Adams,G. Dieng,NOP,MEM,MEM,NOP,0.0,26.254562997711226,18.98511109483288,0.8473313352154151,1.0972695542029849,,,,,,,,
202102060LAL,LAL,DET,A. Davis,M. Plumlee,LAL,DET,LAL,DET,1.0,24.74063189571137,22.268347460830952,0.8392846242662019,0.8315881385675872,,,,,,,,
202102070CHO,CHO,WAS,C. Zeller,A. Len,WAS,CHO,WAS,CHO,1.0,19.585686885200943,22.1024378606544,0.859371212879932,0.8686950194191232,,,,,,,,
202102070IND,IND,UTA,M. Turner,R. Gobert,IND,UTA,IND,UTA,1.0,20.396462222128577,24.97568921065436,0.8427735655443502,0.8261129232316955,,,,,,,,
202102070NYK,NYK,MIA,M. Robinson,B. Adebayo,MIA,NYK,MIA,NYK,1.0,22.32799964035124,23.78410545432688,1.195526101015174,0.8595642826402491,,,,,,,,
202102070PHO,PHO,BOS,D. Ayton,T. Thompson,PHO,BOS,PHO,BOS,1.0,21.50794801713307,20.28988408396354,0.9180560953079384,0.8399589740721698,,,,,,,,
202102070LAC,LAC,SAC,S. Ibaka,M. Bagley,SAC,LAC,LAC,SAC,0.0,22.93788468345649,20.665312936509466,0.8253600363051715,2.3616047300737213,,,,,,,,
202102080CHO,CHO,HOU,C. Zeller,D. Cousins,HOU,CHO,HOU,CHO,1.0,19.51931707805219,23.08070751415778,0.8590365907707063,0.8438316443831467,,,,,,,,
202102080CHI,CHI,WAS,D. Gafford,A. Len,CHI,WAS,CHI,WAS,1.0,18.07379998186183,22.17024215907665,2.1904855504156613,0.8681747873319198,,,,,,,,
202102080MEM,MEM,TOR,J. Valančiūnas,A. Baynes,TOR,MEM,TOR,MEM,1.0,22.90455216891697,23.204991371473074,0.8247818980856443,0.9068094301655704,,,,,,,,
202102080DAL,DAL,MIN,K. Porziņģis,N. Reid,DAL,MIN,DAL,MIN,1.0,24.71874146530356,18.263013804802245,0.8882961385478672,1.882762094444772,,,,,,,,
202102080SAS,SAS,GSW,J. Poeltl,J. Toscano-Anderson,SAS,GSW,GSW,SAS,0.0,22.637593131163467,17.37655644663243,1.1505810997556096,5.530179919603578,,,,,,,,
202102080PHO,PHO,CLE,D. Ayton,J. Allen,CLE,PHO,CLE,PHO,1.0,21.599206300726056,25.985932228593686,0.9160152750561696,0.8650823923077924,,,,,,,,
202102080DEN,DEN,MIL,N. Jokić,B. Lopez,DEN,MIL,DEN,MIL,1.0,23.28154167374744,26.868774942223425,0.8227555386081633,0.8565737083040256,,,,,,,,
202102080LAL,LAL,OKC,D. Schröder,A. Horford,LAL,OKC,LAL,OKC,1.0,25.0,24.198547434425446,8.333333333333334,0.8264702266323286,,,,,,,,
202102090DET,DET,BRK,M. Plumlee,D. Jordan,BRK,DET,BRK,DET,1.0,22.20569171729401,24.60436474673128,0.8317720164850496,0.8257797607889545,,,,,,,,
202102090MIA,MIA,NYK,B. Adebayo,M. Robinson,MIA,NYK,MIA,NYK,1.0,23.861117514001734,22.17969242776581,0.8589570736227982,1.1860030376559352,,,,,,,,
202102090NOP,NOP,HOU,S. Adams,D. Cousins,NOP,HOU,NOP,HOU,1.0,26.281644454073977,23.13498374423376,0.8489109267207258,0.8441388465476648,,,,,,,,
202102090SAS,SAS,GSW,J. Poeltl,J. Toscano-Anderson,SAS,GSW,SAS,GSW,1.0,22.70834946686072,15.750124987117486,1.1483629761651797,4.922013727625261,,,,,,,,
202102090POR,POR,ORL,E. Kanter,N. Vučević,ORL,POR,ORL,POR,1.0,20.85708831769788,18.866480040953817,1.0560252663629497,0.8573759581185854,,,,,,,,
202102090SAC,SAC,PHI,M. Bagley,J. Embiid,PHI,SAC,SAC,PHI,0.0,21.521813225430964,24.91910241284693,2.2568652231641195,0.8390445414482983,,,,,,,,
202102090UTA,UTA,BOS,R. Gobert,D. Theis,UTA,BOS,BOS,UTA,0.0,24.83271176426723,20.01861847431504,0.8247925392575153,1.027373526229462,,,,,,,,
202102100WAS,WAS,TOR,A. Len,A. Baynes,TOR,WAS,WAS,TOR,0.0,22.029487082549625,23.30568613357088,0.866498246175418,0.9046994080180994,,,,,,,,
202102100DAL,DAL,ATL,K. Porziņģis,C. Capela,DAL,ATL,DAL,ATL,1.0,24.75433580983149,22.89927603816641,0.8890871339709089,0.8260558541067992,,,,,,,,
202102100BRK,BRK,IND,D. Jordan,M. Turner,BRK,IND,BRK,IND,1.0,24.66685996062521,20.545206143106,0.8260510993098749,0.8410330690670969,,,,,,,,
202102100MIN,MIN,LAC,K. Towns,S. Ibaka,LAC,MIN,LAC,MIN,1.0,24.52873493330901,22.832333189344755,0.8271709154779913,0.8250525049982419,,,,,,,,
202102100CHI,CHI,NOP,D. Gafford,S. Adams,NOP,CHI,NOP,CHI,1.0,18.962951088546788,26.340394838813225,2.1004769661600053,0.8489836198476145,,,,,,,,
202102100DEN,DEN,CLE,N. Jokić,J. Allen,CLE,DEN,CLE,DEN,1.0,23.410502634816524,26.03546641893644,0.8216870582440835,0.865310872026426,,,,,,,,
202102100LAL,LAL,OKC,M. Gasol,A. Horford,OKC,LAL,OKC,LAL,1.0,23.442405285778907,24.14892001786017,0.8210098296089398,0.8290246841233428,,,,,,,,
202102100PHO,PHO,MIL,D. Ayton,B. Lopez,MIL,PHO,MIL,PHO,1.0,21.543722826644263,26.729104462603765,0.9153205571404592,0.8546673200761047,,,,,,,,
202102110BOS,BOS,TOR,D. Theis,A. Baynes,BOS,TOR,BOS,TOR,1.0,19.954060583079062,23.39360204783864,1.0247263154155664,0.9029862919362154,,,,,,,,
202102110HOU,HOU,MIA,D. Cousins,B. Adebayo,HOU,MIA,HOU,MIA,1.0,23.076885736943783,23.93564633046008,0.8443011670670091,0.8584289255923155,,,,,,,,
202102110DET,DET,IND,I. Stewart,M. Turner,DET,IND,DET,IND,1.0,25.0,20.49612570828817,8.333333333333334,0.8415751239883977,,,,,,,,
202102110GSW,GSW,ORL,J. Toscano-Anderson,N. Vučević,ORL,GSW,GSW,ORL,0.0,14.725269082078237,18.984195185824408,4.525927640598738,0.8558572856929529,,,,,,,,
202102110POR,POR,PHI,E. Kanter,J. Embiid,PHI,POR,PHI,POR,1.0,20.679075671922025,24.9729222269055,1.0489532494957403,0.8397072728503,,,,,,,,
202102120CHO,CHO,MIN,C. Zeller,K. Towns,MIN,CHO,MIN,CHO,1.0,19.463086288169585,24.421828423676445,0.8590641821103676,0.8263609552537319,,,,,,,,
202102120WAS,WAS,NYK,A. Len,M. Robinson,WAS,NYK,WAS,NYK,1.0,21.94877781503206,22.038235840934345,0.8656218357874912,1.17697200268714,,,,,,,,
202102120ATL,ATL,SAS,C. Capela,J. Poeltl,SAS,ATL,SAS,ATL,1.0,22.83156712273268,22.764414494861143,0.826172831944203,1.1464999050342894,,,,,,,,
202102120DAL,DAL,NOP,K. Porziņģis,S. Adams,NOP,DAL,NOP,DAL,1.0,24.83266378401056,26.367531836155536,0.8879107625534169,0.8506710466361872,,,,,,,,
202102120BOS,BOS,DET,D. Theis,I. Stewart,BOS,DET,BOS,DET,1.0,20.149000311451463,28.6292413490042,1.0181209597914629,6.769826110924916,,,,,,,,
202102120CHI,CHI,LAC,D. Gafford,S. Ibaka,CHI,LAC,CHI,LAC,1.0,18.79816604956524,22.93869831318684,2.066068140458954,0.8242912276461699,,,,,,,,
202102120DEN,DEN,OKC,N. Jokić,A. Horford,OKC,DEN,OKC,DEN,1.0,23.350736620792613,24.22898469278648,0.8221075501446238,0.8287523959795617,,,,,,,,
202102120UTA,UTA,MIL,R. Gobert,B. Lopez,MIL,UTA,UTA,MIL,0.0,24.874470267026364,26.770970631410243,0.825862419750588,0.855366207576415,,,,,,,,
202102120LAL,LAL,MEM,A. Davis,J. Valančiūnas,LAL,MEM,MEM,LAL,0.0,24.804441200665472,22.821104964518828,0.8393198662853613,0.8245091605678458,,,,,,,,
202102120POR,POR,CLE,E. Kanter,A. Drummond,CLE,POR,POR,CLE,0.0,20.605326268819592,27.29480348146119,1.0455172402552382,0.8530811765425358,,,,,,,,
202102120SAC,SAC,ORL,R. Holmes,N. Vučević,SAC,ORL,ORL,SAC,0.0,22.45896872167209,19.030437670312324,1.026431278452362,0.8572389465521529,,,,,,,,
202102130PHO,PHO,PHI,D. Ayton,J. Embiid,PHO,PHI,PHI,PHO,0.0,21.495761513887786,25.02034926704568,0.9149923157336516,0.8403598140632752,,,,,,,,
202102130ATL,ATL,IND,C. Capela,M. Turner,ATL,IND,ATL,IND,1.0,22.74437379766469,20.458752683283297,0.8258347536357241,0.8442086783149769,,,,,,,,
202102130NYK,NYK,HOU,N. Noel,D. Cousins,HOU,NYK,HOU,NYK,1.0,22.41250547121344,23.17784056088839,0.8539789529667396,0.8433027689914528,,,,,,,,
202102130GSW,GSW,BRK,J. Toscano-Anderson,K. Durant,GSW,BRK,BRK,GSW,0.0,13.443815412878534,22.555319653078804,4.120161463608612,1.2507237459577774,,,,,,,,
202102130UTA,UTA,MIA,R. Gobert,B. Adebayo,MIA,UTA,MIA,UTA,1.0,24.807161719098776,23.83131753818093,0.8259894197445307,0.8571049445674582,,,,,,,,
202102140WAS,WAS,BOS,M. Wagner,D. Theis,BOS,WAS,BOS,WAS,1.0,21.759720104758124,20.313882536406705,3.5885081924869096,1.0165741596872535,,,,,,,,
202102140CHO,CHO,SAS,C. Zeller,J. Poeltl,CHO,SAS,CHO,SAS,1.0,19.418977775103404,22.93151648627356,0.8595972404716292,1.1374751273868848,,,,,,,,
202102140DET,DET,NOP,M. Plumlee,S. Adams,DET,NOP,NOP,DET,0.0,22.14229539852571,26.44262668742749,0.8319280055754855,0.8502006850709904,,,,,,,,
202102140TOR,TOR,MIN,A. Baynes,K. Towns,TOR,MIN,TOR,MIN,1.0,23.24194334669282,24.46267328585608,0.899976947065772,0.827434381897782,,,,,,,,
202102140DAL,DAL,POR,K. Porziņģis,E. Kanter,POR,DAL,DAL,POR,0.0,24.75091404857946,20.5588631766157,0.8866521592358608,1.043747810283541,,,,,,,,
202102140OKC,OKC,MIL,A. Horford,B. Lopez,MIL,OKC,MIL,OKC,1.0,24.307177221251685,26.84312491646236,0.8285320402045886,0.8549014758668895,,,,,,,,
202102140PHO,PHO,ORL,D. Ayton,N. Vučević,PHO,ORL,PHO,ORL,1.0,21.653611079079244,18.97331433783442,0.911576185716256,0.8572822201902142,,,,,,,,
202102140DEN,DEN,LAL,N. Jokić,A. Davis,DEN,LAL,DEN,LAL,1.0,23.27378044327049,24.873083182141887,0.8220249137419671,0.8392028954782129,,,,,,,,
202102140LAC,LAC,CLE,S. Ibaka,J. Allen,CLE,LAC,CLE,LAC,1.0,22.80994921530917,26.1016805879476,0.823558410708819,0.8648884284849211,,,,,,,,
202102140SAC,SAC,MEM,R. Holmes,J. Valančiūnas,SAC,MEM,SAC,MEM,1.0,22.540634083238324,22.754840693713884,1.0229681625854767,0.8246848811071553,,,,,,,,
202102150IND,IND,CHI,M. Turner,W. Carter,IND,CHI,IND,CHI,1.0,20.39235834141884,22.538599132089303,0.8440890352110203,0.9550451558415538,,,,,,,,
202102150WAS,WAS,HOU,M. Wagner,D. Cousins,HOU,WAS,WAS,HOU,0.0,20.105735067237376,23.25993886814029,3.2766898883356617,0.8427537122641348,,,,,,,,
202102150NYK,NYK,ATL,N. Noel,C. Capela,NYK,ATL,NYK,ATL,1.0,22.32833551180012,22.80793707442882,0.8532010963572123,0.8260735463833712,,,,,,,,
202102150UTA,UTA,PHI,R. Gobert,B. Simmons,PHI,UTA,PHI,UTA,1.0,24.709103967555315,12.8504715846728,0.825372845164084,4.134900361332828,,,,,,,,
202102150GSW,GSW,CLE,J. Toscano-Anderson,J. Allen,CLE,GSW,CLE,GSW,1.0,17.251044859169586,26.161241774783875,3.5802518714003693,0.8647082638419584,,,,,,,,
202102150LAC,LAC,MIA,S. Ibaka,B. Adebayo,MIA,LAC,MIA,LAC,1.0,22.755893353046616,23.93682638967777,0.8241457554291367,0.8557771970497877,,,,,,,,
202102150SAC,SAC,BRK,M. Bagley,J. Green,BRK,SAC,BRK,SAC,1.0,21.135702295624363,21.8787616825557,2.190942261701853,0.8633893936476292,,,,,,,,
202102160BOS,BOS,DEN,T. Thompson,N. Jokić,DEN,BOS,DEN,BOS,1.0,20.213370223482933,23.37820387485369,0.8396204992089539,0.8213555048696484,,,,,,,,
202102160MEM,MEM,NOP,J. Valančiūnas,S. Adams,MEM,NOP,MEM,NOP,1.0,22.666052355272967,26.295224093674825,0.824312542183795,0.8483226862610153,,,,,,,,
202102160MIL,MIL,TOR,B. Lopez,P. Siakam,MIL,TOR,TOR,MIL,0.0,26.90865919808357,17.664803122357764,0.8546540234995225,6.177425653717561,,,,,,,,
202102160MIN,MIN,LAL,K. Towns,M. Gasol,MIN,LAL,MIN,LAL,1.0,24.361532551911203,23.363865816868287,0.8267395691096974,0.8209048909535702,,,,,,,,
202102160OKC,OKC,POR,A. Horford,E. Kanter,OKC,POR,OKC,POR,1.0,24.24558593367864,20.776300237083223,0.8287956285613169,1.0362595452065315,,,,,,,,
202102160PHO,PHO,BRK,D. Ayton,D. Jordan,BRK,PHO,PHO,BRK,0.0,21.72633054789221,24.714224204104703,0.910247184886823,0.8268536607740543,,,,,,,,
202102170ORL,ORL,NYK,N. Vučević,N. Noel,NYK,ORL,NYK,ORL,1.0,18.908929666684674,22.42686253805925,0.857050446587376,0.852091176500457,,,,,,,,
202102170BOS,BOS,ATL,T. Thompson,C. Capela,ATL,BOS,ATL,BOS,1.0,20.15603404535,22.715517519904733,0.8398685891384575,0.8255703508304818,,,,,,,,
202102170PHI,PHI,HOU,J. Embiid,D. Cousins,PHI,HOU,PHI,HOU,1.0,24.886996721245268,23.3144504211005,0.838891808485091,0.8436452240404786,,,,,,,,
202102170CHI,CHI,DET,W. Carter,M. Plumlee,CHI,DET,CHI,DET,1.0,22.389801049683992,22.283489712768503,0.9509111537436894,0.8305119333501264,,,,,,,,
202102170MIN,MIN,IND,K. Towns,M. Turner,MIN,IND,MIN,IND,1.0,24.438106362989764,20.50883650023392,0.8265926492589815,0.8428210419276801,,,,,,,,
202102170WAS,WAS,DEN,M. Wagner,N. Jokić,DEN,WAS,DEN,WAS,1.0,19.28912839004138,23.433096687915544,3.085872306342667,0.8219404079295035,,,,,,,,
202102170MEM,MEM,OKC,J. Valančiūnas,I. Roby,MEM,OKC,OKC,MEM,0.0,22.7960583430242,23.860794339345176,0.8231973412957722,3.0735307933014293,,,,,,,,
202102170NOP,NOP,POR,S. Adams,E. Kanter,NOP,POR,NOP,POR,1.0,26.157612049291544,20.69361034058051,0.8466147037267351,1.032587637282902,,,,,,,,
202102170GSW,GSW,MIA,J. Toscano-Anderson,B. Adebayo,MIA,GSW,MIA,GSW,1.0,16.880027971926346,24.016742089864007,3.445719827474046,0.8550811822664193,,,,,,,,
202102170LAC,LAC,UTA,S. Ibaka,R. Gobert,LAC,UTA,UTA,LAC,0.0,22.681721730573887,24.52490115039139,0.8241073240211686,0.8252098400043847,,,,,,,,
202102180MIL,MIL,TOR,B. Lopez,P. Siakam,MIL,TOR,MIL,TOR,1.0,26.93122100337603,16.496978080229862,0.8572522679033674,5.610604653144832,,,,,,,,
202102180LAL,LAL,BRK,M. Gasol,J. Green,LAL,BRK,LAL,BRK,1.0,23.288358191826127,21.961304144004085,0.8208779979045654,0.8628582881336573,,,,,,,,
202102180SAC,SAC,MIA,M. Bagley,B. Adebayo,MIA,SAC,MIA,SAC,1.0,20.60831873262111,24.04650010252725,2.1180785885784097,0.856828220266216,,,,,,,,
202102190CLE,CLE,DEN,J. Allen,N. Jokić,CLE,DEN,DEN,CLE,0.0,26.183073366644084,23.47830037551444,0.8668148651435337,0.8233231408900175,,,,,,,,
202102190ORL,ORL,GSW,N. Vučević,J. Toscano-Anderson,ORL,GSW,ORL,GSW,1.0,18.85255802895024,16.401069656772727,0.8571004902992719,3.294802118751408,,,,,,,,
202102190BOS,BOS,ATL,D. Theis,C. Capela,ATL,BOS,BOS,ATL,0.0,20.44743635641785,22.776468679405465,1.013096639289946,0.8258947157138894,,,,,,,,
202102190PHI,PHI,CHI,J. Embiid,W. Carter,PHI,CHI,PHI,CHI,1.0,24.95972616771586,22.50310128650568,0.8386640299393828,0.94766328355523,,,,,,,,
202102190MEM,MEM,DET,J. Valančiūnas,M. Plumlee,DET,MEM,DET,MEM,1.0,22.884191311914304,22.196859233907983,0.8235001013944077,0.8300780630233574,,,,,,,,
202102190MIL,MIL,OKC,B. Lopez,A. Horford,OKC,MIL,MIL,OKC,0.0,26.9494773263599,24.298671850812585,0.8599383051580688,0.8293693758285806,,,,,,,,
202102190NOP,NOP,PHO,W. Hernangómez,D. Ayton,PHO,NOP,NOP,PHO,0.0,16.124918503368033,21.657183433977053,3.007622883657896,0.9090641277060908,,,,,,,,
202102190MIN,MIN,TOR,K. Towns,C. Boucher,TOR,MIN,TOR,MIN,1.0,24.487115600947902,25.0,0.8273241307622847,8.333333333333334,,,,,,,,
202102190LAC,LAC,UTA,S. Ibaka,R. Gobert,UTA,LAC,UTA,LAC,1.0,22.78960535972043,24.41673159179178,0.8233360513393043,0.8244131540784461,,,,,,,,
202102200CHO,CHO,GSW,C. Zeller,J. Toscano-Anderson,CHO,GSW,CHO,GSW,1.0,19.557143951102223,15.493546774759569,0.8577267288296716,3.091354964205748,,,,,,,,
202102200LAL,LAL,MIA,M. Gasol,B. Adebayo,MIA,LAL,MIA,LAL,1.0,23.360470005485745,24.102426844016826,0.8209460710588565,0.8571527714028461,,,,,,,,
202102200CHI,CHI,SAC,W. Carter,H. Whiteside,SAC,CHI,SAC,CHI,1.0,22.421857876113165,24.539782148117386,0.945464959633186,0.8266495444889606,,,,,,,,
202102200MEM,MEM,PHO,J. Valančiūnas,D. Ayton,MEM,PHO,MEM,PHO,1.0,22.789944775221823,21.701459734953907,0.8229993896082095,0.9094837184032164,,,,,,,,
202102200POR,POR,WAS,E. Kanter,M. Wagner,WAS,POR,WAS,POR,1.0,20.635787701744768,18.657990411273506,1.0302516669743285,2.935861576265401,,,,,,,,
202102210NOP,NOP,BOS,W. Hernangómez,D. Theis,NOP,BOS,NOP,BOS,1.0,15.64393732309258,20.352961204688963,2.885009862401825,1.0093201904162508,,,,,,,,
202102210CLE,CLE,OKC,J. Allen,A. Horford,OKC,CLE,CLE,OKC,0.0,26.248702401394485,24.41775040205713,0.8663907965688039,0.8283193402728177,,,,,,,,
202102210NYK,NYK,MIN,N. Noel,K. Towns,MIN,NYK,MIN,NYK,1.0,22.48258977350505,24.436243177745403,0.8522329883447343,0.8298527390960297,,,,,,,,
202102210ORL,ORL,DET,N. Vučević,M. Plumlee,DET,ORL,DET,ORL,1.0,18.914512237149577,22.29260210784769,0.8576003041408973,0.8294314441723026,,,,,,,,
202102210TOR,TOR,PHI,O. Anunoby,J. Embiid,PHI,TOR,TOR,PHI,0.0,24.69590516181469,25.023490470273327,5.595426666534521,0.8387254836646253,,,,,,,,
202102210ATL,ATL,DEN,C. Capela,N. Jokić,DEN,ATL,ATL,DEN,0.0,22.839467994854857,23.419033091100022,0.8261733287501432,0.823737003349552,,,,,,,,
202102210LAC,LAC,BRK,S. Ibaka,J. Green,BRK,LAC,BRK,LAC,1.0,22.720024445111285,21.8817051918898,0.8234314148153037,0.8620578302189658,,,,,,,,
202102210MIL,MIL,SAC,B. Lopez,M. Bagley,SAC,MIL,SAC,MIL,1.0,26.8215483534308,20.269241098298696,0.8581458245372261,2.063584504793444,,,,,,,,
202102220HOU,HOU,CHI,D. House,W. Carter,CHI,HOU,CHI,HOU,1.0,14.485184291828412,22.33678038099041,4.707065942356732,0.9431642190624496,,,,,,,,
202102220DAL,DAL,MEM,D. Powell,J. Valančiūnas,MEM,DAL,DAL,MEM,0.0,17.991106121553063,22.86478250375408,1.240065805931287,0.8229689850058295,,,,,,,,
202102220OKC,OKC,MIA,I. Roby,B. Adebayo,OKC,MIA,OKC,MIA,1.0,22.643776733733244,24.187513013251884,2.867821527171009,0.8562955599328149,,,,,,,,
202102220PHO,PHO,POR,D. Ayton,E. Kanter,PHO,POR,PHO,POR,1.0,21.61023506213973,20.48374311681689,0.9075858712764122,1.0256291690587982,,,,,,,,
202102220UTA,UTA,CHO,R. Gobert,C. Zeller,UTA,CHO,UTA,CHO,1.0,24.486492832127755,19.6069102221856,0.8244870308664041,0.8585360006429569,,,,,,,,
202102220LAL,LAL,WAS,M. Gasol,M. Wagner,LAL,WAS,WAS,LAL,0.0,23.28235432678194,19.88563613884413,0.820856668213778,2.748443475358818,,,,,,,,
202102230CLE,CLE,ATL,J. Allen,C. Capela,CLE,ATL,ATL,CLE,0.0,26.129878093968173,22.758599078373607,0.8646308909696824,0.8259273870957622,,,,,,,,
202102230ORL,ORL,DET,N. Vučević,M. Plumlee,DET,ORL,DET,ORL,1.0,18.856753690210127,22.3466635860263,0.8575879866780052,0.8299388975943918,,,,,,,,
202102230BRK,BRK,SAC,D. Jordan,M. Bagley,BRK,SAC,BRK,SAC,1.0,24.771382182126672,21.25247885433068,0.8272941828289541,1.9825581037014908,,,,,,,,
202102230DAL,DAL,BOS,D. Powell,D. Theis,BOS,DAL,BOS,DAL,1.0,17.898315971921164,20.16372579795866,1.2324507805903668,1.0044755288010772,,,,,,,,
202102230NYK,NYK,GSW,N. Noel,K. Looney,GSW,NYK,GSW,NYK,1.0,22.41155229821388,22.41336491848571,0.8518502866601851,2.490028882937441,,,,,,,,
202102230TOR,TOR,PHI,O. Anunoby,J. Embiid,PHI,TOR,PHI,TOR,1.0,21.81207751185226,25.08891076614728,4.75180476302668,0.8401839766159799,,,,,,,,
202102230MIL,MIL,MIN,B. Lopez,K. Towns,MIL,MIN,MIL,MIN,1.0,26.65019018890241,24.50363352382428,0.8562651732958564,0.8299177200673867,,,,,,,,
202102230DEN,DEN,POR,N. Jokić,E. Kanter,DEN,POR,DEN,POR,1.0,23.499430554262364,20.368987201856644,0.8235422200013864,1.0209306886119487,,,,,,,,
202102230LAC,LAC,WAS,S. Ibaka,M. Wagner,LAC,WAS,LAC,WAS,1.0,22.624146651318338,19.32066593426272,0.8229038554465132,2.63269724270248,,,,,,,,
202102240ATL,ATL,BOS,C. Capela,D. Theis,ATL,BOS,BOS,ATL,0.0,22.7049314526824,20.2568681511585,0.8264967332042676,1.0010062843765766,,,,,,,,
202102240CLE,CLE,HOU,J. Allen,D. House,CLE,HOU,CLE,HOU,1.0,26.18864149475535,13.67356693171592,0.8644843276884565,4.382854199384598,,,,,,,,
